Organisational Unit,Payment Date,Benificiary Name,Amount
Environment & Regeneration,2014-12-04,3663,483.86
Environment & Regeneration,2014-12-05,3663,931.30
Environment & Regeneration,2014-12-31,3663,252.35
Environment & Regeneration,2014-12-31,3663,262.82
Children's Services,2014-12-19,CORE CATERING MAINTENANCE CONTRACTS LTD,462.50
Environment & Regeneration,2014-12-05,CORE CATERING MAINTENANCE CONTRACTS LTD,350.44
Environment & Regeneration,2014-12-17,THOMPSONS OF PRUDHOE LTD,367.20
Environment & Regeneration,2014-12-12,THOMPSONS OF PRUDHOE LTD,2830.08
Environment & Regeneration,2014-12-08,THOMPSONS OF PRUDHOE LTD,375.06
Environment & Regeneration,2014-12-08,THOMPSONS OF PRUDHOE LTD,419.16
Environment & Regeneration,2014-12-08,THOMPSONS OF PRUDHOE LTD,288.55
Environment & Regeneration,2014-12-24,THOMPSONS OF PRUDHOE LTD,3353.44
Environment & Regeneration,2014-12-19,THOMPSONS OF PRUDHOE LTD,3619.68
Environment & Regeneration,2014-12-19,THOMPSONS OF PRUDHOE LTD,421.26
Environment & Regeneration,2014-12-19,THOMPSONS OF PRUDHOE LTD,285.65
Environment & Regeneration,2014-12-15,THOMPSONS OF PRUDHOE LTD,1200.00
Environment & Regeneration,2014-12-24,THOMPSONS OF PRUDHOE LTD,1500.00
Environment & Regeneration,2014-12-02,THOMPSONS OF PRUDHOE LTD,2070.00
Environment & Regeneration,2014-12-10,THOMPSONS OF PRUDHOE LTD,450.00
Children's Services,2014-12-19,WHITEHOUSE FARM CENTRE,370.95
Adult and Culture,2014-12-16,14 EIGHTH ROW,9800.00
Adult and Culture,2014-12-16,18 SEA VIEW VILLAS,1540.00
Chief Executive's,2014-12-24,1ST DINNINGTON SCOUT GROUP,450.00
Children's Services,2014-12-04,2SIMPLE SOFTWARE LTD,600.00
Environment & Regeneration,2014-12-01,A & R GROUNDWORKS,5382.25
Environment & Regeneration,2014-12-09,A&J KEITH LTD,122586.41
Environment & Regeneration,2014-12-22,A&S LOCKSMITHS,263.86
Environment & Regeneration,2014-12-17,AA BUSINESS SERVICES,123.88
Environment & Regeneration,2014-12-17,AA BUSINESS SERVICES,247.97
Environment & Regeneration,2014-12-17,AA BUSINESS SERVICES,124.10
Environment & Regeneration,2014-12-17,AA BUSINESS SERVICES,620.04
Environment & Regeneration,2014-12-17,AA BUSINESS SERVICES,620.05
Environment & Regeneration,2014-12-17,AA BUSINESS SERVICES,247.98
Environment & Regeneration,2014-12-17,AA BUSINESS SERVICES,124.10
Environment & Regeneration,2014-12-17,AA BUSINESS SERVICES,123.88
Chief Executive's,2014-12-08,AA GLOBAL LANGUAGES SERVICES LTD,334.00
Environment & Regeneration,2014-12-01,AAA CHEMICALS LTD,484.00
Adult and Culture,2014-12-02,ABBEYFIELD CASTLE FARM,-991.60
Adult and Culture,2014-12-02,ABBEYFIELD CASTLE FARM,3938.56
Adult and Culture,2014-12-02,ABBEYFIELD THE GROVE,-2963.36
Adult and Culture,2014-12-02,ABBEYFIELD THE GROVE,3938.56
Adult and Culture,2014-12-02,ABBEYMOOR,-794.40
Adult and Culture,2014-12-02,ABBEYMOOR,4021.12
Adult and Culture,2014-12-02,ABBEYMOOR,8000.00
Adult and Culture,2014-12-02,ABIGAIL HOUSE,-18476.59
Adult and Culture,2014-12-02,ABIGAIL HOUSE,74036.82
Adult and Culture,2014-12-19,ABOUT TURN VETERANS SUPPORT SERVICE,4412.56
Children's Services,2014-12-02,ACADEMICS,907.68
Children's Services,2014-12-09,ACADEMICS,817.25
Children's Services,2014-12-18,ACADEMICS,1170.00
Children's Services,2014-12-23,ACADEMICS,1292.30
Children's Services,2014-12-30,ACADEMICS,929.13
Chief Executive's,2014-12-23,ACAS,1670.00
Adult and Culture,2014-12-02,ACCOUNTABILITY,2782.00
Adult and Culture,2014-12-23,ACCOUNTABILITY,2782.00
Environment & Regeneration,2014-12-23,ACORN DAIRY,13783.25
Environment & Regeneration,2014-12-31,ACORN DAIRY,11145.50
Environment & Regeneration,2014-12-01,ACROL AIR CONDITIONING CO LTD,365.00
Environment & Regeneration,2014-12-15,ACROL AIR CONDITIONING CO LTD,1747.87
Environment & Regeneration,2014-12-15,ACROL AIR CONDITIONING CO LTD,806.00
Environment & Regeneration,2014-12-15,ACROL AIR CONDITIONING CO LTD,300.00
Environment & Regeneration,2014-12-11,ACROL AIR CONDITIONING CO LTD,353.84
Adult and Culture,2014-12-24,ACTION FIRST IPEOPLE LTD,380.00
Adult and Culture,2014-12-19,ACTION FOR CHILDREN,6457.36
Children's Services,2014-12-16,ACTION FOR CHILDREN,11176.00
Children's Services,2014-12-01,ACTION FOR CHILDREN,7261.00
Children's Services,2014-12-01,ACTION FOR CHILDREN,80225.75
Children's Services,2014-12-01,ACTION FOR CHILDREN,13011.00
Children's Services,2014-12-01,ACTION FOR CHILDREN,3689.50
Children's Services,2014-12-01,ACTION FOR CHILDREN,16621.00
Children's Services,2014-12-01,ACTION FOR CHILDREN,16127.00
Children's Services,2014-12-01,ACTION FOR CHILDREN,16954.50
Children's Services,2014-12-01,ACTION FOR CHILDREN,4806.00
Children's Services,2014-12-01,ACTION FOR CHILDREN,5433.30
Children's Services,2014-12-01,ACTION FOR CHILDREN,10262.90
Children's Services,2014-12-01,ACTION FOR CHILDREN,9055.50
Children's Services,2014-12-01,ACTION FOR CHILDREN,5433.30
Adult and Culture,2014-12-19,ACTION FOUNDATION,3760.54
Adult and Culture,2014-12-16,ACTIVE HORIZONS LTD,-495.80
Adult and Culture,2014-12-16,ACTIVE HORIZONS LTD,225.25
Adult and Culture,2014-12-16,ACTIVE HORIZONS LTD,1648.00
Children's Services,2014-12-01,ACTIVE NORTHUMBERLAND,625.00
Children's Services,2014-12-22,ACTIVE NORTHUMBERLAND,740.00
Adult and Culture,2014-12-08,ACTIVE TRAVEL,2040.00
Adult and Culture,2014-12-24,ACTIVE TRAVEL,1900.00
Environment & Regeneration,2014-12-04,AD MERCHANDISE LTD,4375.75
Chief Executive's,2014-12-05,ADARE LTD,1424.86
Chief Executive's,2014-12-08,ADARE LTD,904.98
Environment & Regeneration,2014-12-22,ADT FIRE & SECURITY,339.27
Environment & Regeneration,2014-12-01,ADT FIRE & SECURITY,1798.00
Environment & Regeneration,2014-12-19,ADT FIRE & SECURITY,1280.00
Environment & Regeneration,2014-12-03,ADT FIRE & SECURITY,310.00
Environment & Regeneration,2014-12-09,ADT FIRE & SECURITY,997.00
Chief Executive's,2014-12-09,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,10200.00
Chief Executive's,2014-12-18,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,319.29
Adult and Culture,2014-12-02,ADVANCED CHILDCARE GROUP,12666.67
Children's Services,2014-12-16,ADVANCED CHILDCARE GROUP,12540.00
Children's Services,2014-12-16,ADVANCED CHILDCARE GROUP,5520.00
Children's Services,2014-12-16,ADVANCED CHILDCARE GROUP,12540.00
Children's Services,2014-12-16,ADVANCED CHILDCARE GROUP,12000.00
Children's Services,2014-12-16,ADVANCED CHILDCARE GROUP,12540.00
Chief Executive's,2014-12-22,ADVANCED LEGAL LTD,795.00
Environment & Regeneration,2014-12-24,ADVANCED WATER TECHNOLOGIES,1365.00
Environment & Regeneration,2014-12-19,ADVANCED WATER TECHNOLOGIES,1365.00
Environment & Regeneration,2014-12-29,ADVANCED WATER TECHNOLOGIES,3221.12
HRA,2014-12-11,ADVANTAGE UTILTITIES LTD,975.00
Environment & Regeneration,2014-12-24,AEBI SCHMIDT UK LTD,258.89
Environment & Regeneration,2014-12-22,AEBI SCHMIDT UK LTD,363.47
