Organisational Unit,Payment Date,Benificiary Name,Amount
Environment & Regeneration,2016-01-14,BIN MASTERS LTD,900.00
Environment & Regeneration,2016-01-14,THOMPSONS OF PRUDHOE LTD,349.30
Environment & Regeneration,2016-01-14,THOMPSONS OF PRUDHOE LTD,393.40
Environment & Regeneration,2016-01-14,THOMPSONS OF PRUDHOE LTD,2600.00
Environment & Regeneration,2016-01-13,THOMPSONS OF PRUDHOE LTD,827.64
Environment & Regeneration,2016-01-13,THOMPSONS OF PRUDHOE LTD,978.66
Environment & Regeneration,2016-01-13,THOMPSONS OF PRUDHOE LTD,984.00
Environment & Regeneration,2016-01-13,THOMPSONS OF PRUDHOE LTD,364.00
Environment & Regeneration,2016-01-13,THOMPSONS OF PRUDHOE LTD,1742.00
Environment & Regeneration,2016-01-27,THOMPSONS OF PRUDHOE LTD,526.36
Environment & Regeneration,2016-01-27,THOMPSONS OF PRUDHOE LTD,1008.18
Environment & Regeneration,2016-01-27,THOMPSONS OF PRUDHOE LTD,1336.64
Environment & Regeneration,2016-01-27,THOMPSONS OF PRUDHOE LTD,616.70
Environment & Regeneration,2016-01-07,THOMPSONS OF PRUDHOE LTD,1083.78
Environment & Regeneration,2016-01-07,THOMPSONS OF PRUDHOE LTD,1827.76
Environment & Regeneration,2016-01-07,THOMPSONS OF PRUDHOE LTD,1630.92
Environment & Regeneration,2016-01-07,THOMPSONS OF PRUDHOE LTD,884.00
Environment & Regeneration,2016-01-07,THOMPSONS OF PRUDHOE LTD,1248.00
Environment & Regeneration,2016-01-07,THOMPSONS OF PRUDHOE LTD,468.00
Environment & Regeneration,2016-01-04,THOMPSONS OF PRUDHOE LTD,385.80
Environment & Regeneration,2016-01-15,THOMPSONS OF PRUDHOE LTD,16951.00
Environment & Regeneration,2016-01-15,THOMPSONS OF PRUDHOE LTD,7772.00
Adult and Culture,2016-01-12,14 EIGHTH ROW,9800.00
Adult and Culture,2016-01-12,18 SEA VIEW VILLAS,1540.00
Environment & Regeneration,2016-01-27,A PLANT ACROW,395.00
Environment & Regeneration,2016-01-26,A&J KEITH LTD,415.00
Environment & Regeneration,2016-01-13,A&J KEITH LTD,168268.15
Environment & Regeneration,2016-01-20,A&S LOCKSMITHS,1238.75
Environment & Regeneration,2016-01-20,A&S LOCKSMITHS,254.45
Environment & Regeneration,2016-01-27,A&S LOCKSMITHS,433.99
Environment & Regeneration,2016-01-18,A&S LOCKSMITHS,1187.10
Chief Executive's,2016-01-06,AA GLOBAL LANGUAGES SERVICES LTD,590.00
Chief Executive's,2016-01-19,AA GLOBAL LANGUAGES SERVICES LTD,802.00
Environment & Regeneration,2016-01-05,AAA CHEMICALS LTD,683.60
Environment & Regeneration,2016-01-04,AAA CHEMICALS LTD,606.48
Environment & Regeneration,2016-01-18,ABB LTD,2641.00
Adult and Culture,2016-01-27,ABBEYFIELD CASTLE FARM,2298.39
Adult and Culture,2016-01-27,ABBEYFIELD CASTLE FARM,-424.92
Adult and Culture,2016-01-27,ABBEYFIELD THE GROVE,1969.28
Adult and Culture,2016-01-27,ABBEYFIELD THE GROVE,-677.24
Adult and Culture,2016-01-27,ABBEYMOOR,4000.00
Adult and Culture,2016-01-06,ABC AWARDS,323.00
Adult and Culture,2016-01-04,ABC AWARDS,285.00
Adult and Culture,2016-01-04,ABC AWARDS,285.00
Adult and Culture,2016-01-27,ABIGAIL HOUSE,1288.72
Adult and Culture,2016-01-27,ABIGAIL HOUSE,9393.08
Adult and Culture,2016-01-27,ABIGAIL HOUSE,-2497.40
Environment & Regeneration,2016-01-05,ABLE 2 OCCUPATIONAL THERAPY SERVICES LTD,692.30
Adult and Culture,2016-01-19,ABSOLUTE QUALITY CARE,12975.80
Adult and Culture,2016-01-19,ABSOLUTE QUALITY CARE,5852.00
Chief Executive's,2016-01-14,ABSOLUTE RENEWABLE TECHNOLOGIES LTD,30000.00
Chief Executive's,2016-01-14,ABSOLUTE RENEWABLE TECHNOLOGIES LTD,800.00
Children's Services,2016-01-12,ACCENT DISTRIBUTION SERVICES,256.12
Chief Executive's,2016-01-15,ACCENTURE,5329.50
Chief Executive's,2016-01-21,ACCENTURE,6170.15
Adult and Culture,2016-01-26,ACCOUNTABILITY,2782.00
Environment & Regeneration,2016-01-19,ACORN DAIRY,11877.45
Environment & Regeneration,2016-01-12,ACP,900.00
Environment & Regeneration,2016-01-13,ACP,3948.00
Environment & Regeneration,2016-01-08,ACP,1410.00
Environment & Regeneration,2016-01-05,ACP,3985.35
Environment & Regeneration,2016-01-05,ACP,1425.95
Environment & Regeneration,2016-01-13,ACP,4060.00
Environment & Regeneration,2016-01-19,ACP,4229.70
Environment & Regeneration,2016-01-19,ACP,1425.95
Chief Executive's,2016-01-05,ACS LTD,1050.00
Adult and Culture,2016-01-25,ACTION FOR CHILDREN,15766.00
Adult and Culture,2016-01-12,ACTIVE HORIZONS LTD,1748.00
Adult and Culture,2016-01-12,ACTIVE HORIZONS LTD,1748.00
Adult and Culture,2016-01-12,ACTIVE HORIZONS LTD,-495.80
Chief Executive's,2016-01-05,ADARE LTD,5686.88
Chief Executive's,2016-01-29,ADARE LTD,432.60
Chief Executive's,2016-01-25,ADARE LTD,1563.01
Environment & Regeneration,2016-01-26,ADC ELECTRICAL CO LTD(F),723.00
Environment & Regeneration,2016-01-27,ADC ELECTRICAL CO LTD(F),396.00
Environment & Regeneration,2016-01-15,ADC ELECTRICAL CO LTD(F),482.00
HRA,2016-01-13,ADVANCED CLEANING & MAINTENANCE LTD,2962.00
HRA,2016-01-14,ADVANCED CLEANING & MAINTENANCE LTD,1065.00
Chief Executive's,2016-01-11,ADVANCED LEGAL LTD,1215.00
Environment & Regeneration,2016-01-28,ADVANCED WATER TECHNOLOGIES,1365.00
Chief Executive's,2016-01-15,ADVANTEX NETWORK SOLUTIONS LTD,3000.00
Chief Executive's,2016-01-12,ADVANTEX NETWORK SOLUTIONS LTD,2295.00
Chief Executive's,2016-01-12,ADVANTEX NETWORK SOLUTIONS LTD,17139.00
Chief Executive's,2016-01-12,ADVANTEX NETWORK SOLUTIONS LTD,2716.00
Chief Executive's,2016-01-12,ADVANTEX NETWORK SOLUTIONS LTD,2364.78
Chief Executive's,2016-01-12,ADVANTEX NETWORK SOLUTIONS LTD,3000.00
Chief Executive's,2016-01-12,ADVANTEX NETWORK SOLUTIONS LTD,2364.78
Environment & Regeneration,2016-01-07,AECOM,3397.00
Environment & Regeneration,2016-01-12,AECOM,19110.00
Environment & Regeneration,2016-01-07,AECOM,32922.87
Environment & Regeneration,2016-01-07,AECOM,8405.00
Environment & Regeneration,2016-01-07,AECOM,7602.00
Environment & Regeneration,2016-01-14,AGD SYSTEMS LTD,1570.00
Adult and Culture,2016-01-19,AGE UK NEWCASTLE,1369.20
Adult and Culture,2016-01-19,AGE UK NEWCASTLE,1665.88
Adult and Culture,2016-01-19,AGE UK NEWCASTLE,1780.08
Adult and Culture,2016-01-19,AGE UK NEWCASTLE,7884.31
Adult and Culture,2016-01-19,AGE UK NEWCASTLE,5476.80
Adult and Culture,2016-01-19,AGE UK NEWCASTLE,472.08
Adult and Culture,2016-01-19,AGE UK NEWCASTLE,1168.20
Adult and Culture,2016-01-19,AGE UK NEWCASTLE,8224.60
Adult and Culture,2016-01-22,AGE UK NEWCASTLE,18420.64
Adult and Culture,2016-01-22,AGE UK NEWCASTLE,13728.96
Chief Executive's,2016-01-22,AGE UK NEWCASTLE,35000.00
Chief Executive's,2016-01-14,AGILE COMMUNICATIONS,1856.00
Environment & Regeneration,2016-01-13,AHA DISTRIBUTION,567.00
Environment & Regeneration,2016-01-14,AKW MEDI-CARE LTD,318.95
Environment & Regeneration,2016-01-07,AKW MEDI-CARE LTD,285.69
Environment & Regeneration,2016-01-07,AKW MEDI-CARE LTD,560.49
Environment & Regeneration,2016-01-07,AKW MEDI-CARE LTD,318.95
Environment & Regeneration,2016-01-07,AKW MEDI-CARE LTD,486.71
Environment & Regeneration,2016-01-05,ALAN CARR DESIGN & PRINT,496.50
Environment & Regeneration,2016-01-06,ALAN CARR DESIGN & PRINT,312.50
Environment & Regeneration,2016-01-05,ALAN HILLARY EVENTS LTD,2500.00
Chief Executive's,2016-01-20,ALARM,666.00
Adult and Culture,2016-01-27,ALBANY HOUSE  (WHITLEY BAY),4855.80
Adult and Culture,2016-01-05,ALBANY OFFICE FURNITURE SOLUTIONS,259.00
Adult and Culture,2016-01-05,ALBANY OFFICE FURNITURE SOLUTIONS,265.00
Chief Executive's,2016-01-19,ALBANY OFFICE FURNITURE SOLUTIONS,259.00
Chief Executive's,2016-01-13,ALBANY OFFICE FURNITURE SOLUTIONS,522.00
Adult and Culture,2016-01-25,ALCOHOL CONCERN,3500.00
Chief Executive's,2016-01-07,ALERE TOXICOLOGY,590.75
Adult and Culture,2016-01-12,ALEXANDRA HOUSE,1872.00
Adult and Culture,2016-01-12,ALEXANDRA HOUSE,-495.80
Adult and Culture,2016-01-27,ALLAN COURT RESIDENTIAL HOME,-40922.96
Adult and Culture,2016-01-27,ALLAN COURT RESIDENTIAL HOME,19711.12
Adult and Culture,2016-01-27,ALLAN COURT RESIDENTIAL HOME,65392.00
Adult and Culture,2016-01-27,ALLAN COURT RESIDENTIAL HOME,7713.42
Adult and Culture,2016-01-27,ALLAN COURT RESIDENTIAL HOME,5726.08
Adult and Culture,2016-01-27,ALLAN COURT RESIDENTIAL HOME,448.00
Adult and Culture,2016-01-27,ALLAN COURT RESIDENTIAL HOME,13396.48
Adult and Culture,2016-01-27,ALLAN COURT RESIDENTIAL HOME,-3782.72
Adult and Culture,2016-01-27,ALLAN COURT RESIDENTIAL HOME,-14378.82
Adult and Culture,2016-01-27,ALLAN COURT RESIDENTIAL HOME,-671.48
Adult and Culture,2016-01-27,ALLAN COURT RESIDENTIAL HOME,-505.20
Environment & Regeneration,2016-01-07,ALLAWAY ACOUSTICS,5512.00
Adult and Culture,2016-01-19,ALLIED HEALTHCARE GROUP,61473.00
Adult and Culture,2016-01-19,ALLIED HEALTHCARE GROUP,11565.00
Adult and Culture,2016-01-19,ALLIED HEALTHCARE GROUP,2878.40
Adult and Culture,2016-01-19,ALLIED HEALTHCARE GROUP,876.00
Chief Executive's,2016-01-12,ALNWICK COMPUTERWARE,6000.00
Chief Executive's,2016-01-12,ALNWICK COMPUTERWARE,11645.00
Chief Executive's,2016-01-12,ALNWICK COMPUTERWARE,2995.00
Environment & Regeneration,2016-01-05,AMTECH GROUP LTD,1454.40
Environment & Regeneration,2016-01-27,ANDTECH SYSTEMS,1520.00
Environment & Regeneration,2016-01-27,ANDTECH SYSTEMS,1805.83
Chief Executive's,2016-01-15,ANFIELD COURT RESIDENTS ASSOCIATION,320.00
Chief Executive's,2016-01-15,ANTALIS MCNAUGHTON LTD,250.45
Environment & Regeneration,2016-01-21,APSE,495.00
Adult and Culture,2016-01-25,ARCADEA,360.00
Adult and Culture,2016-01-25,ARCADEA,360.00
Adult and Culture,2016-01-25,ARCADEA,405.00
Adult and Culture,2016-01-25,ARCADEA,405.00
Adult and Culture,2016-01-25,ARCADEA,405.00
Adult and Culture,2016-01-25,ARCADEA,360.00
Chief Executive's,2016-01-29,AREEEBA DISTRIBUTION,300.00
Chief Executive's,2016-01-29,AREEEBA DISTRIBUTION,252.00
Chief Executive's,2016-01-21,AREEEBA DISTRIBUTION,312.00
HRA,2016-01-14,ARGUS ECOLOGICAL SERVICES LTD,12024.10
Environment & Regeneration,2016-01-12,ARMCON LTD,309.95
Environment & Regeneration,2016-01-11,ARRIVA NORTH EAST,1585.00
Adult and Culture,2016-01-19,ARTEMIS SUPPORT LTD,11383.18
Adult and Culture,2016-01-12,ASCENTIS,500.00
Chief Executive's,2016-01-07,ASH INFORMATION SYSTEMS LTD,13200.00
Adult and Culture,2016-01-27,ASHFIELD COURT,7756.19
Adult and Culture,2016-01-27,ASHFIELD COURT,-1208.88
Environment & Regeneration,2016-01-05,ASK 4 GLASS & GLAZING LTD,680.00
Adult and Culture,2016-01-06,ASKEWS LIBRARY SERVICES LTD,321.25
Adult and Culture,2016-01-06,ASKEWS LIBRARY SERVICES LTD,470.80
Adult and Culture,2016-01-06,ASKEWS LIBRARY SERVICES LTD,482.40
Adult and Culture,2016-01-06,ASKEWS LIBRARY SERVICES LTD,280.00
Adult and Culture,2016-01-08,ASKEWS LIBRARY SERVICES LTD,397.72
Adult and Culture,2016-01-29,ASKEWS LIBRARY SERVICES LTD,454.78
Adult and Culture,2016-01-29,ASKEWS LIBRARY SERVICES LTD,504.85
Adult and Culture,2016-01-04,ASKEWS LIBRARY SERVICES LTD,515.80
Adult and Culture,2016-01-04,ASKEWS LIBRARY SERVICES LTD,468.35
Adult and Culture,2016-01-12,ASPINDEN WOOD CENTRE,2760.00
Adult and Culture,2016-01-12,ASPINDEN WOOD CENTRE,-495.80
Adult and Culture,2016-01-19,ASPIRATIONS CARE LTD,16313.08
Adult and Culture,2016-01-19,ASPIRATIONS CARE LTD,2501.32
Adult and Culture,2016-01-19,ASPIRATIONS CARE LTD,9952.12
Adult and Culture,2016-01-19,ASPIRATIONS CARE LTD,16492.00
Chief Executive's,2016-01-15,ASPIRE TECHNOLOGY SOLUTIONS LTD,3000.00
Chief Executive's,2016-01-15,ASPIRE TECHNOLOGY SOLUTIONS LTD,350.00
Chief Executive's,2016-01-15,ASPIRE TECHNOLOGY SOLUTIONS LTD,9000.00
Chief Executive's,2016-01-15,ASPIRE TECHNOLOGY SOLUTIONS LTD,3000.00
Chief Executive's,2016-01-12,ASPIRE TECHNOLOGY SOLUTIONS LTD,9000.00
Chief Executive's,2016-01-12,ASPIRE TECHNOLOGY SOLUTIONS LTD,9000.00
Chief Executive's,2016-01-12,ASPIRE TECHNOLOGY SOLUTIONS LTD,3000.00
Chief Executive's,2016-01-12,ASPIRE TECHNOLOGY SOLUTIONS LTD,2435.00
Chief Executive's,2016-01-12,ASPIRE TECHNOLOGY SOLUTIONS LTD,3000.00
Chief Executive's,2016-01-12,ASPIRE TECHNOLOGY SOLUTIONS LTD,3000.00
Environment & Regeneration,2016-01-11,ASTROFADE LTD,6250.00
Children's Services,2016-01-05,ATHLETICS DIRECT,270.58
Environment & Regeneration,2016-01-15,ATKINS LTD,851.87
Environment & Regeneration,2016-01-13,AUDIENCE SYSTEMS LTD,2971.55
Chief Executive's,2016-01-29,AURA NEWCASTLE LTD,45453.00
Chief Executive's,2016-01-29,AURA NEWCASTLE LTD,45451.00
Chief Executive's,2016-01-29,AURA NEWCASTLE LTD,53519.00
Chief Executive's,2016-01-29,AURA NEWCASTLE LTD,78150.00
Adult and Culture,2016-01-19,AUTISM CARE UK,1890.00
Adult and Culture,2016-01-12,AUTISM INITIATIVES,6107.52
Adult and Culture,2016-01-19,AUTISM INITIATIVES,18878.72
Adult and Culture,2016-01-12,AUTISM INITIATIVES,-315.20
Adult and Culture,2016-01-12,AUTISM NORTH - EASTCLIFFE,3811.28
Adult and Culture,2016-01-12,AUTISM NORTH - EASTCLIFFE,5716.92
Environment & Regeneration,2016-01-19,AUTO ELECTRICAL SOLUTIONS LTD,389.20
Adult and Culture,2016-01-27,AUTOMATIC RETAILING VENDING,347.92
Adult and Culture,2016-01-27,AVENUE COMMUNITY NH LTD,2075.72
Adult and Culture,2016-01-26,AXIELL LTD,6600.00
Adult and Culture,2016-01-19,AZURE,57605.28
Adult and Culture,2016-01-19,AZURE,18674.48
Adult and Culture,2016-01-19,AZURE,7768.92
Adult and Culture,2016-01-19,AZURE,1712.68
Adult and Culture,2016-01-19,AZURE,-2707.68
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,0.12
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,0.21
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,0.24
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,54.53
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,476.04
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,6.21
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,1.89
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,79.14
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,0.05
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,1.62
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,7.85
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,0.05
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,0.20
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,0.15
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,0.43
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,1.21
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,16.54
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,37.48
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,0.82
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,37.35
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,12.41
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,8.53
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,74.32
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,0.17
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,0.56
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,3.56
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,0.96
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,24.57
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,20.18
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,29.01
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,0.26
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,22.49
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,0.06
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,1.69
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,1.98
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,3.65
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,2.32
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,6.12
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,0.58
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,11.48
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,5.42
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,5.62
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,7.07
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,3.97
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,0.03
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,9.05
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,1.46
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,2.22
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,1.35
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,0.84
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,0.12
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,3.50
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,1.99
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,8.04
Chief Executive's,2016-01-18,AZZURRI COMMUNICATIONS LTD,2.57
