Organisational Unit,Payment Date,Benificiary Name,Amount
Children's Services,2012-02-17,ACTION FOR CHILDREN,6560.00
Children's Services,2012-02-27,ACTION FOR CHILDREN,5097.15
Children's Services,2012-02-27,ACTION FOR CHILDREN,5097.15
Children's Services,2012-02-27,ACTION FOR CHILDREN,5097.15
Children's Services,2012-02-27,ACTION FOR CHILDREN,5097.15
Children's Services,2012-02-27,ACTION FOR CHILDREN,5097.15
Children's Services,2012-02-24,ACTION FOR CHILDREN,22739.00
Children's Services,2012-02-24,ACTION FOR CHILDREN,6052.00
Children's Services,2012-02-24,ACTION FOR CHILDREN,10903.00
Children's Services,2012-02-24,ACTION FOR CHILDREN,4806.00
Children's Services,2012-02-24,ACTION FOR CHILDREN,30127.50
Adult and Culture,2012-02-06,ACTION ON HEARING LOSS,2621.04
Adult and Culture,2012-02-06,ACTION ON HEARING LOSS,585.98
Adult and Culture,2012-02-13,ACTIV TRAINING LIMITED,1350.00
Children's Services,2012-02-02,ACTIVE ARK,8385.00
Children's Services,2012-02-02,ACTIVE ARK,18060.00
Children's Services,2012-02-20,ACTIVE ARK,18060.00
Children's Services,2012-02-10,ACTIVE TRAVEL,1615.00
Children's Services,2012-02-10,ACTIVE TRAVEL,1897.00
Environment & Regeneration,2012-02-27,AD MERCHANDISE LTD,7981.00
Adult and Culture,2012-02-27,ADMORRE LTD,-459.00
Adult and Culture,2012-02-27,ADMORRE LTD,1802.60
Adult and Culture,2012-02-27,ADMORRE LTD,1822.92
Children's Services,2012-02-14,ADOPTION UK,1157.88
Children's Services,2012-02-14,ADOPTION UK,665.00
Children's Services,2012-02-14,ADOPTION UK,1185.00
Children's Services,2012-02-22,ADOPTION UK,565.00
Environment & Regeneration,2012-02-09,ADVANCE INSTALLATIONS LTD,983.00
Environment & Regeneration,2012-02-09,ADVANCE INSTALLATIONS LTD,1248.00
Environment & Regeneration,2012-02-09,ADVANCE INSTALLATIONS LTD,910.34
Environment & Regeneration,2012-02-23,ADVANCE INSTALLATIONS LTD,1225.67
Environment & Regeneration,2012-02-23,ADVANCE INSTALLATIONS LTD,1011.67
Environment & Regeneration,2012-02-23,ADVANCE INSTALLATIONS LTD,912.67
Environment & Regeneration,2012-02-28,ADVANCE INSTALLATIONS LTD,1507.57
Environment & Regeneration,2012-02-06,ADVANCED WATER TECHNOLOGIES,1365.00
Environment & Regeneration,2012-02-03,ADVANCED WATER TECHNOLOGIES,3477.20
Environment & Regeneration,2012-02-02,AEBI SCHMIDT UK LTD,421.75
Environment & Regeneration,2012-02-09,AECOM,8397.00
Environment & Regeneration,2012-02-21,AGD SYSTEMS LTD,3070.00
Environment & Regeneration,2012-02-21,AGD SYSTEMS LTD,4050.00
Adult and Culture,2012-02-24,AGE UK NEWCASTLE,559.09
Adult and Culture,2012-02-06,AGE UK NEWCASTLE,524.86
Adult and Culture,2012-02-06,AGE UK NEWCASTLE,547.68
Adult and Culture,2012-02-06,AGE UK NEWCASTLE,1186.64
Adult and Culture,2012-02-06,AGE UK NEWCASTLE,1369.20
Adult and Culture,2012-02-06,AGE UK NEWCASTLE,1780.00
Adult and Culture,2012-02-06,AGE UK NEWCASTLE,587.62
Adult and Culture,2012-02-06,AGE UK NEWCASTLE,7279.58
Adult and Culture,2012-02-06,AGE UK NEWCASTLE,6817.48
Adult and Culture,2012-02-06,AGE UK NEWCASTLE,1939.74
Adult and Culture,2012-02-06,AGE UK NEWCASTLE,547.68
Adult and Culture,2012-02-06,AGE UK NEWCASTLE,6272.66
Adult and Culture,2012-02-06,AGE UK NEWCASTLE,1528.94
Adult and Culture,2012-02-06,AGE UK NEWCASTLE,6846.00
Adult and Culture,2012-02-06,AGE UK NEWCASTLE,1095.36
Adult and Culture,2012-02-06,AGE UK NEWCASTLE,502.04
Adult and Culture,2012-02-06,AGE UK NEWCASTLE,1780.00
Adult and Culture,2012-02-03,AGE UK NEWCASTLE,838.65
Adult and Culture,2012-02-03,AGE UK NEWCASTLE,1905.51
Adult and Culture,2012-02-08,AGE UK NEWCASTLE,8100.00
Adult and Culture,2012-02-08,AGE UK NEWCASTLE,18846.67
Adult and Culture,2012-02-21,AGE UK NEWCASTLE,2301.00
Adult and Culture,2012-02-21,AGE UK NEWCASTLE,10920.90
Adult and Culture,2012-02-21,AGE UK NEWCASTLE,212.40
Adult and Culture,2012-02-21,AGE UK NEWCASTLE,50750.53
Adult and Culture,2012-02-21,AGE UK NEWCASTLE,3876.39
Adult and Culture,2012-02-21,AGE UK NEWCASTLE,-9.69
Adult and Culture,2012-02-21,AGE UK NEWCASTLE,398.48
Adult and Culture,2012-02-21,AGE UK NEWCASTLE,697.34
Environment & Regeneration,2012-02-09,AIR TECHNIQUE,4720.00
Environment & Regeneration,2012-02-10,AKW MEDI-CARE LTD,465.75
Environment & Regeneration,2012-02-01,AKW MEDI-CARE LTD,669.48
Environment & Regeneration,2012-02-24,AKW MEDI-CARE LTD,456.37
Environment & Regeneration,2012-02-24,AKW MEDI-CARE LTD,481.09
Environment & Regeneration,2012-02-10,ALAN CARR DESIGN & PRINT,521.50
Environment & Regeneration,2012-02-21,ALAN HILLARY EVENTS LTD,3813.50
Chief Executive's,2012-02-07,ALARM,560.00
Adult and Culture,2012-02-27,ALBANY HOUSE  (WHITLEY BAY),6204.08
Chief Executive's,2012-02-16,ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD,510.00
Chief Executive's,2012-02-10,ALL SAINTS GOSFORTH PAROCHIAL CHURCH CO,1440.00
Adult and Culture,2012-02-27,ALLAN COURT RESIDENTIAL HOME,-9593.60
Adult and Culture,2012-02-27,ALLAN COURT RESIDENTIAL HOME,-6710.35
Adult and Culture,2012-02-27,ALLAN COURT RESIDENTIAL HOME,36480.00
Adult and Culture,2012-02-27,ALLAN COURT RESIDENTIAL HOME,17856.00
Adult and Culture,2012-02-27,ALLAN COURT RESIDENTIAL HOME,434.80
Adult and Culture,2012-02-27,ALLAN COURT RESIDENTIAL HOME,8424.80
Environment & Regeneration,2012-02-27,ALLIANCE DISPOSABLES LTD,521.22
Environment & Regeneration,2012-02-06,ALLIANCE DISPOSABLES LTD,497.18
Adult and Culture,2012-02-21,ALLIED HEALTHCARE GROUP,44723.52
Adult and Culture,2012-02-21,ALLIED HEALTHCARE GROUP,2291.78
Adult and Culture,2012-02-21,ALLIED HEALTHCARE GROUP,4714.37
Adult and Culture,2012-02-21,ALLIED HEALTHCARE GROUP,736.44
Adult and Culture,2012-02-21,ALLIED HEALTHCARE GROUP,2572.54
Adult and Culture,2012-02-21,ALLIED HEALTHCARE GROUP,468.80
Adult and Culture,2012-02-21,ALLIED HEALTHCARE GROUP,77.52
Adult and Culture,2012-02-08,ALLIED HEALTHCARE GROUP LTD,2622.16
Environment & Regeneration,2012-02-29,ALTONAIDS MOBILITY,1235.00
Adult and Culture,2012-02-13,ALZHEIMERS SOCIETY,17405.91
Adult and Culture,2012-02-03,AM LIVE,2011.60
Adult and Culture,2012-02-14,AMBER HOUSE RESIDENTIAL HOME,-1749.60
Adult and Culture,2012-02-14,AMBER HOUSE RESIDENTIAL HOME,5040.00
Adult and Culture,2012-02-08,ANCHOR HOUSING TRUST,18274.96
Adult and Culture,2012-02-23,ANCHOR TRUST,8536.36
Chief Executive's,2012-02-27,ANTALIS MCNAUGHTON LTD,1568.00
Children's Services,2012-02-09,AON HEWITT LIMITED,2770.00
Environment & Regeneration,2012-02-10,APEX CABLES LTD,931.12
Environment & Regeneration,2012-02-06,APEX CABLES LTD,1030.00
Environment & Regeneration,2012-02-10,APPOLLO GAS SERVICES,516.88
Environment & Regeneration,2012-02-06,ARCO LTD,3074.64
Environment & Regeneration,2012-02-13,ARGOS BUSINESS SOLUTIONS,489.91
Adult and Culture,2012-02-17,ARK HOUSE TREATMENT CENTRE,1683.92
Adult and Culture,2012-02-13,ARK HOUSE TREATMENT CENTRE,1231.97
Adult and Culture,2012-02-13,ARK HOUSE TREATMENT CENTRE,1641.72
Adult and Culture,2012-02-13,ARK HOUSE TREATMENT CENTRE,1022.46
Children's Services,2012-02-21,ARPEGGIO FILMS,885.00
Environment & Regeneration,2012-02-03,ARRIVA NORTH EAST,840.00
Environment & Regeneration,2012-02-17,ASA AWARD SCHEME,652.72
Environment & Regeneration,2012-02-17,ASA AWARD SCHEME,527.31
Adult and Culture,2012-02-27,ASHFIELD COURT,-5664.16
Adult and Culture,2012-02-27,ASHFIELD COURT,18276.94
Environment & Regeneration,2012-02-27,ASHLAND UK LTD,650.00
Children's Services,2012-02-10,ASHMOLE MINICOACHES,1504.40
Chief Executive's,2012-02-27,ASHRIDGE,6300.00
Adult and Culture,2012-02-10,ASKEWS LIBRARY SERVICES LTD,1087.13
Adult and Culture,2012-02-17,ASKEWS LIBRARY SERVICES LTD,695.29
Adult and Culture,2012-02-14,ASPINDEN WOOD CENTRE,-295.00
Adult and Culture,2012-02-14,ASPINDEN WOOD CENTRE,2760.00
Environment & Regeneration,2012-02-13,A-STRIP ENVIROMENTAL,25696.75
Environment & Regeneration,2012-02-06,A-STRIP ENVIROMENTAL,812.54
Children's Services,2012-02-10,ASTRO COACHES (F),8094.00
Children's Services,2012-02-01,AT COMPUTERS,4140.00
Adult and Culture,2012-02-16,AT HOME IN THE COMMUNITY LTD,1851.80
Adult and Culture,2012-02-16,AT HOME IN THE COMMUNITY LTD,1851.80
Adult and Culture,2012-02-23,AT HOME IN THE COMMUNITY LTD,8442.00
Adult and Culture,2012-02-09,AT HOME IN THE COMMUNITY LTD,-613.15
Adult and Culture,2012-02-02,AT HOME IN THE COMMUNITY LTD,-613.15
Adult and Culture,2012-02-16,AT HOME IN THE COMMUNITY LTD,-613.15
Adult and Culture,2012-02-23,AT HOME IN THE COMMUNITY LTD,-613.15
Adult and Culture,2012-02-09,AT HOME IN THE COMMUNITY LTD,128.17
Adult and Culture,2012-02-09,AT HOME IN THE COMMUNITY LTD,8432.74
Adult and Culture,2012-02-09,AT HOME IN THE COMMUNITY LTD,1448.57
Adult and Culture,2012-02-09,AT HOME IN THE COMMUNITY LTD,1108.28
Adult and Culture,2012-02-09,AT HOME IN THE COMMUNITY LTD,1514.24
Adult and Culture,2012-02-02,AT HOME IN THE COMMUNITY LTD,195.24
Adult and Culture,2012-02-02,AT HOME IN THE COMMUNITY LTD,10343.14
Adult and Culture,2012-02-02,AT HOME IN THE COMMUNITY LTD,1388.87
Adult and Culture,2012-02-02,AT HOME IN THE COMMUNITY LTD,1108.28
Adult and Culture,2012-02-02,AT HOME IN THE COMMUNITY LTD,1514.24
Adult and Culture,2012-02-16,AT HOME IN THE COMMUNITY LTD,128.17
Adult and Culture,2012-02-16,AT HOME IN THE COMMUNITY LTD,9507.34
Adult and Culture,2012-02-16,AT HOME IN THE COMMUNITY LTD,1448.57
Adult and Culture,2012-02-16,AT HOME IN THE COMMUNITY LTD,1108.28
Adult and Culture,2012-02-16,AT HOME IN THE COMMUNITY LTD,1514.24
Adult and Culture,2012-02-23,AT HOME IN THE COMMUNITY LTD,195.24
Adult and Culture,2012-02-23,AT HOME IN THE COMMUNITY LTD,9507.34
Adult and Culture,2012-02-23,AT HOME IN THE COMMUNITY LTD,1448.57
Adult and Culture,2012-02-23,AT HOME IN THE COMMUNITY LTD,1108.28
Adult and Culture,2012-02-23,AT HOME IN THE COMMUNITY LTD,1514.24
Environment & Regeneration,2012-02-27,ATKINS LTD,4660.00
HRA,2012-02-17,ATKINS LTD,5330.00
Environment & Regeneration,2012-02-09,AUBREY CORNFOOT LTD,739.00
Environment & Regeneration,2012-02-09,AUBREY CORNFOOT LTD,894.67
Environment & Regeneration,2012-02-09,AUBREY CORNFOOT LTD,788.33
Environment & Regeneration,2012-02-27,AUBREY CORNFOOT LTD,837.67
Environment & Regeneration,2012-02-27,AUBREY CORNFOOT LTD,738.00
Environment & Regeneration,2012-02-27,AUBREY CORNFOOT LTD,730.00
Environment & Regeneration,2012-02-27,AUBREY CORNFOOT LTD,789.67
Environment & Regeneration,2012-02-23,AUBREY CORNFOOT LTD,1832.81
Environment & Regeneration,2012-02-23,AUBREY CORNFOOT LTD,712.17
Environment & Regeneration,2012-02-23,AUBREY CORNFOOT LTD,755.67
Environment & Regeneration,2012-02-28,AUBREY CORNFOOT LTD,1155.00
Children's Services,2012-02-27,AURA (NEWCASTLE) PROJECT COMPANY LTD,1256146.06
Children's Services,2012-02-24,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,764311.94
Adult and Culture,2012-02-21,AUTISM INITIATIVES,18077.36
Adult and Culture,2012-02-14,AUTISM NORTH - EASTCLIFFE,9528.20
Adult and Culture,2012-02-14,AUTISM NORTH SEAHAM VIEW,9484.52
Adult and Culture,2012-02-27,AVENUE COMMUNITY NH LTD,1531.64
Adult and Culture,2012-02-27,AVENUE COMMUNITY NH LTD,434.80
Chief Executive's,2012-02-07,AVIVA PLC,882.40
Environment & Regeneration,2012-02-29,AVOR GARAGES (NORTH EAST) LTD,628.00
Environment & Regeneration,2012-02-09,AVOR GARAGES (NORTH EAST) LTD,628.00
Environment & Regeneration,2012-02-20,AVOR GARAGES (NORTH EAST) LTD,465.15
Environment & Regeneration,2012-02-28,AVOR GARAGES (NORTH EAST) LTD,508.00
Environment & Regeneration,2012-02-17,AVOR GARAGES (NORTH EAST) LTD,488.40
Environment & Regeneration,2012-02-17,AVOR GARAGES (NORTH EAST) LTD,488.40
Environment & Regeneration,2012-02-17,AVOR GARAGES (NORTH EAST) LTD,488.40
Environment & Regeneration,2012-02-17,AVOR GARAGES (NORTH EAST) LTD,488.40
Environment & Regeneration,2012-02-17,AVOR GARAGES (NORTH EAST) LTD,488.40
Environment & Regeneration,2012-02-17,AVOR GARAGES (NORTH EAST) LTD,488.40
Environment & Regeneration,2012-02-17,AVOR GARAGES (NORTH EAST) LTD,643.80
Environment & Regeneration,2012-02-17,AVOR GARAGES (NORTH EAST) LTD,1087.80
Environment & Regeneration,2012-02-17,AVOR GARAGES (NORTH EAST) LTD,939.80
Environment & Regeneration,2012-02-13,AVOR GARAGES (NORTH EAST) LTD,465.08
Chief Executive's,2012-02-24,AXA CAR INSURANCE,1005.16
Adult and Culture,2012-02-16,AZURE,674.84
Adult and Culture,2012-02-20,AZURE,709.77
Adult and Culture,2012-02-20,AZURE,986.40
Adult and Culture,2012-02-20,AZURE,577.44
Adult and Culture,2012-02-27,AZURE,5688.90
Adult and Culture,2012-02-27,AZURE,721.80
Adult and Culture,2012-02-17,AZURE,622.56
Adult and Culture,2012-02-17,AZURE,622.55
Adult and Culture,2012-02-17,AZURE,848.12
Adult and Culture,2012-02-17,AZURE,1347.36
Adult and Culture,2012-02-13,AZURE,529.32
Adult and Culture,2012-02-13,AZURE,1251.12
Adult and Culture,2012-02-13,AZURE,1912.77
Adult and Culture,2012-02-13,AZURE,505.26
Adult and Culture,2012-02-13,AZURE,1070.67
Adult and Culture,2012-02-13,AZURE,866.16
Adult and Culture,2012-02-13,AZURE,866.16
Adult and Culture,2012-02-13,AZURE,866.16
Adult and Culture,2012-02-23,AZURE,11700.12
Adult and Culture,2012-02-21,AZURE,-2576.24
Adult and Culture,2012-02-21,AZURE,39151.20
Children's Services,2012-02-09,AZZURRI COMMUNICATIONS LTD,0.03
Children's Services,2012-02-09,AZZURRI COMMUNICATIONS LTD,113.86
Children's Services,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.50
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,15.34
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,137.56
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,12.11
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,170.78
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,41.22
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,213.60
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,34.72
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,34.38
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,22.92
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,22.92
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,25.48
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,4.67
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,13.29
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,34.38
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,37.37
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,22.92
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,0.39
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,22.91
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,99.07
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,127.77
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,34.38
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,45.84
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,78.48
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,67.78
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,15.73
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,14.74
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,22.61
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,16.25
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,17.38
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,16.97
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,15.80
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,15.34
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,17.84
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,12.27
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,15.69
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,13.34
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,12.44
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,18.67
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,12.61
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,16.66
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,15.82
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,16.15
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,13.89
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,15.91
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,18.27
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,15.69
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,12.18
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,12.00
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.63
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,12.76
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,12.68
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,15.81
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.75
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,16.12
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.57
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.90
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,16.73
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,16.06
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,12.33
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,19.42
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,12.80
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,15.68
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,13.17
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,25.95
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,13.17
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,12.99
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.70
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,15.61
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,16.89
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,15.79
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,16.12
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,15.87
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,46.23
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,17.15
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,14.50
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,16.31
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,16.00
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.86
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,12.07
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,12.61
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,15.94
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,15.67
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,18.71
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,15.34
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,15.31
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,15.34
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.92
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,15.34
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,17.22
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,49.51
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,350.64
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,38.35
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,45.84
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,11.48
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,47.05
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,58.41
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,26.80
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,67.10
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,73.23
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,22.94
Chief Executive's,2012-02-09,AZZURRI COMMUNICATIONS LTD,259.21
