Organisational Unit,Payment Date,Benificiary Name,Amount
Environment & Regeneration,2015-08-27,AIRCON REFRIDGERATION,1101.00
Environment & Regeneration,2015-08-25,AKW MEDI-CARE LTD,349.68
Environment & Regeneration,2015-08-25,AKW MEDI-CARE LTD,330.93
Environment & Regeneration,2015-08-25,AKW MEDI-CARE LTD,340.86
Environment & Regeneration,2015-08-25,AKW MEDI-CARE LTD,318.95
Environment & Regeneration,2015-08-25,AKW MEDI-CARE LTD,694.85
Environment & Regeneration,2015-08-25,AKW MEDI-CARE LTD,360.17
Environment & Regeneration,2015-08-25,AKW MEDI-CARE LTD,556.90
Environment & Regeneration,2015-08-25,AKW MEDI-CARE LTD,718.48
Environment & Regeneration,2015-08-25,AKW MEDI-CARE LTD,1083.00
Environment & Regeneration,2015-08-25,AKW MEDI-CARE LTD,360.17
Environment & Regeneration,2015-08-25,AKW MEDI-CARE LTD,318.95
Environment & Regeneration,2015-08-26,AKW MEDI-CARE LTD,285.69
Environment & Regeneration,2015-08-26,AKW MEDI-CARE LTD,560.49
Environment & Regeneration,2015-08-27,AKW MEDI-CARE LTD,503.43
Environment & Regeneration,2015-08-28,AKW MEDI-CARE LTD,318.95
Environment & Regeneration,2015-08-28,AKW MEDI-CARE LTD,340.86
Adult and Culture,2015-08-11,ALBANY HOUSE  (WHITLEY BAY),4855.80
Adult and Culture,2015-08-14,ALBANY OFFICE FURNITURE SOLUTIONS,280.00
Chief Executive's,2015-08-21,ALBANY OFFICE FURNITURE SOLUTIONS,295.00
Children's Services,2015-08-06,ALBANY OFFICE FURNITURE SOLUTIONS,2100.00
Children's Services,2015-08-06,ALBANY OFFICE FURNITURE SOLUTIONS,660.00
Children's Services,2015-08-06,ALBANY OFFICE FURNITURE SOLUTIONS,3972.00
Children's Services,2015-08-07,ALBANY OFFICE FURNITURE SOLUTIONS,550.00
Environment & Regeneration,2015-08-28,ALBANY OFFICE FURNITURE SOLUTIONS,4629.00
Adult and Culture,2015-08-26,ALEXANDRA HOUSE,-495.80
Adult and Culture,2015-08-26,ALEXANDRA HOUSE,1872.00
Chief Executive's,2015-08-15,ALL SAINTS CHURCH HALL,522.24
Adult and Culture,2015-08-28,ALLAN COURT RESIDENTIAL HOME,21027.22
Adult and Culture,2015-08-28,ALLAN COURT RESIDENTIAL HOME,14570.29
Adult and Culture,2015-08-11,ALLAN COURT RESIDENTIAL HOME,-2053.36
Adult and Culture,2015-08-11,ALLAN COURT RESIDENTIAL HOME,-3373.64
Adult and Culture,2015-08-11,ALLAN COURT RESIDENTIAL HOME,-782.00
Adult and Culture,2015-08-11,ALLAN COURT RESIDENTIAL HOME,-495.80
Adult and Culture,2015-08-20,ALLAN COURT RESIDENTIAL HOME,-1346.80
Adult and Culture,2015-08-11,ALLAN COURT RESIDENTIAL HOME,31247.84
Adult and Culture,2015-08-11,ALLAN COURT RESIDENTIAL HOME,13703.12
Adult and Culture,2015-08-11,ALLAN COURT RESIDENTIAL HOME,5200.00
Adult and Culture,2015-08-11,ALLAN COURT RESIDENTIAL HOME,5726.08
Adult and Culture,2015-08-13,ALLAN COURT RESIDENTIAL HOME,448.00
Adult and Culture,2015-08-20,ALLAN COURT RESIDENTIAL HOME,6832.00
Environment & Regeneration,2015-08-18,ALLARB LTD,646.67
Adult and Culture,2015-08-12,ALLIED HEALTHCARE GROUP,759.00
Adult and Culture,2015-08-18,ALLIED HEALTHCARE GROUP,765.51
Adult and Culture,2015-08-06,ALLIED HEALTHCARE GROUP,54984.40
Adult and Culture,2015-08-06,ALLIED HEALTHCARE GROUP,10385.13
Adult and Culture,2015-08-06,ALLIED HEALTHCARE GROUP,2513.04
Adult and Culture,2015-08-06,ALLIED HEALTHCARE GROUP,568.44
HRA,2015-08-13,ALLPAY.NET LIMITED,89.25
HRA,2015-08-27,ALLPAY.NET LIMITED,863.04
HRA,2015-08-17,ALLPAY.NET LIMITED,32.03
HRA,2015-08-13,ALLPAY.NET LIMITED,455.21
HRA,2015-08-27,ALLPAY.NET LIMITED,3752.80
HRA,2015-08-17,ALLPAY.NET LIMITED,426.09
Chief Executive's,2015-08-11,ALNWICK COMPUTERWARE,3000.00
Chief Executive's,2015-08-11,ALNWICK COMPUTERWARE,2995.00
Chief Executive's,2015-08-05,ALNWICK COMPUTERWARE,2950.00
Environment & Regeneration,2015-08-28,ALPHA LIGHTING,1100.00
Environment & Regeneration,2015-08-18,AMENITY & HORTICULTURAL SERVICES LTD,1660.68
Environment & Regeneration,2015-08-18,AMENITY & HORTICULTURAL SERVICES LTD,1995.00
Environment & Regeneration,2015-08-18,AMENITY & HORTICULTURAL SERVICES LTD,1995.00
Adult and Culture,2015-08-06,ANCHOR TRUST,872.96
Chief Executive's,2015-08-19,ANNIE BARR ASSOCIATES LTD,800.00
Chief Executive's,2015-08-11,ANTALIS MCNAUGHTON LTD,284.25
Chief Executive's,2015-08-11,ANTALIS MCNAUGHTON LTD,284.25
Chief Executive's,2015-08-10,AON HEWITT LIMITED,5870.00
Environment & Regeneration,2015-08-12,AON HEWITT LIMITED,500.00
Chief Executive's,2015-08-26,AREEEBA DISTRIBUTION,252.00
Chief Executive's,2015-08-26,AREEEBA DISTRIBUTION,360.00
Environment & Regeneration,2015-08-27,ARMCON LTD,3600.00
Environment & Regeneration,2015-08-12,ARMITAGE VENESTA,8338.38
Environment & Regeneration,2015-08-14,ARNOLD CLARK,285.38
Children's Services,2015-08-04,ARTEMIS SUPPORT,11600.00
Children's Services,2015-08-24,ARTEMIS SUPPORT,11600.00
Children's Services,2015-08-24,ARTEMIS SUPPORT,27342.86
Adult and Culture,2015-08-06,ARTEMIS SUPPORT LTD,12090.43
Adult and Culture,2015-08-06,ARTEMIS SUPPORT LTD,94.96
Environment & Regeneration,2015-08-11,ASH SITE EQUIPMENT LTD,490.00
Environment & Regeneration,2015-08-08,ASH SITE EQUIPMENT LTD,4997.00
Adult and Culture,2015-08-14,ASHCHEM CHEMISTS,100.00
Adult and Culture,2015-08-14,ASHCHEM CHEMISTS,338.28
Adult and Culture,2015-08-13,ASHFIELD COURT,-1165.52
Adult and Culture,2015-08-11,ASHFIELD COURT,7318.92
Adult and Culture,2015-08-06,ASKEWS LIBRARY SERVICES LTD,279.24
Adult and Culture,2015-08-05,ASKEWS LIBRARY SERVICES LTD,472.62
Adult and Culture,2015-08-19,ASKEWS LIBRARY SERVICES LTD,320.55
Environment & Regeneration,2015-08-05,ASKEWS LIBRARY SERVICES LTD,3315.00
Adult and Culture,2015-08-26,ASPINDEN WOOD CENTRE,-495.80
Adult and Culture,2015-08-26,ASPINDEN WOOD CENTRE,2760.00
Adult and Culture,2015-08-06,ASPIRATIONS CARE LTD,16313.08
Adult and Culture,2015-08-06,ASPIRATIONS CARE LTD,2501.32
Adult and Culture,2015-08-06,ASPIRATIONS CARE LTD,9952.12
Chief Executive's,2015-08-28,ASPIRE TECHNOLOGY SOLUTIONS LTD,28574.00
Environment & Regeneration,2015-08-21,ASTROFADE LTD,4840.00
Environment & Regeneration,2015-08-21,ASTROFADE LTD,2940.00
Environment & Regeneration,2015-08-20,ASTUTIS LTD,1150.20
Environment & Regeneration,2015-08-19,ASTUTIS LTD,3416.44
Adult and Culture,2015-08-15,AT HOME IN THE COMMUNITY LTD,-55.39
Adult and Culture,2015-08-15,AT HOME IN THE COMMUNITY LTD,26174.72
Adult and Culture,2015-08-10,ATKINSON ROAD PRIMARY SCHOOL,7564.00
Adult and Culture,2015-08-13,ATTAYA PROJECTS,300.00
Children's Services,2015-08-10,AURA (NEWCASTLE) PROJECT COMPANY LTD,1119500.52
Children's Services,2015-08-28,AURA (NEWCASTLE) PROJECT COMPANY LTD,74635.34
Children's Services,2015-08-28,AURA (NEWCASTLE) PROJECT COMPANY LTD,1044865.18
Children's Services,2015-08-24,AURA (NEWCASTLE) PROJECT COMPANY LTD,80000.00
Children's Services,2015-08-25,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,40582.99
Children's Services,2015-08-27,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,783151.33
Children's Services,2015-08-20,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,713.00
Adult and Culture,2015-08-26,AUTISM INITIATIVES,-315.20
Adult and Culture,2015-08-06,AUTISM INITIATIVES,18077.36
Adult and Culture,2015-08-26,AUTISM INITIATIVES,6107.52
Adult and Culture,2015-08-26,AUTISM NORTH - EASTCLIFFE,3811.28
Adult and Culture,2015-08-26,AUTISM NORTH - EASTCLIFFE,5716.92
Adult and Culture,2015-08-10,AUTOMATIC RETAILING VENDING,448.08
Children's Services,2015-08-06,AUTOMATIC RETAILING VENDING,595.72
Adult and Culture,2015-08-11,AVENUE COMMUNITY NH LTD,2075.72
Adult and Culture,2015-08-06,AZURE,-3045.64
Adult and Culture,2015-08-06,AZURE,49537.32
Adult and Culture,2015-08-06,AZURE,96.96
Adult and Culture,2015-08-06,AZURE,12859.32
Adult and Culture,2015-08-06,AZURE,7247.76
Adult and Culture,2015-08-06,AZURE,846.56
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,25.13
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,15.67
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,231.30
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,81.29
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,74.91
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,49.86
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,118.69
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,770.35
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,45.45
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,12.84
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,132.80
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,106.92
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,15.91
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,35.37
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,113.03
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,47.16
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,125.66
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,65.57
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,98.20
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,47.16
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,58.95
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,39.25
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,38.17
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,47.16
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,319.84
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,153.41
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,25.48
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,271.50
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,57.38
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,47.42
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,13.27
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,28.62
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,520.91
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,22.92
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,72.91
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,122.00
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,-15.70
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,503.94
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,16.41
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.86
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,34.07
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,47.16
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,46.50
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,13.38
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,51.04
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,19.09
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,26.09
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,42.41
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,82.53
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,86.96
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,34.71
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,25.68
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,35.37
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,17.74
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,78.50
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,198.55
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,29.46
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,423.53
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,96.55
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,246.93
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,61.07
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,62.91
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,39.25
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,15.71
Chief Executive's,2015-08-27,AZZURRI COMMUNICATIONS LTD,388.58
