Payment Date,Benificiary Name,Amount
2012-09-20,NORTH TYNESIDE PRIMARY CARE TRUST,9.00
2012-09-20,NORTH TYNESIDE PRIMARY CARE TRUST,94.00
2012-09-20,NORTH TYNESIDE PRIMARY CARE TRUST,47.00
2012-09-20,NORTH TYNESIDE PRIMARY CARE TRUST,23.50
2012-09-20,NORTH TYNESIDE PRIMARY CARE TRUST,507.25
2012-09-20,NORTH TYNESIDE PRIMARY CARE TRUST,66.50
2012-09-05,NORTHERN REVIVE CIC,2000.00
2012-09-20,PANAH REFUGE,1168.16
2012-09-20,PETER FLETCHER ASSOCIATES,4500.00
2012-09-10,PLANTS PLUS LTD,1856.80
2012-09-25,PRIDE CAFE,800.00
2012-09-12,R W BARRETT & SON,820.00
2012-09-19,R W BARRETT & SON,1025.00
2012-09-06,R W BARRETT & SON,2559.80
2012-09-24,R W BARRETT & SON,2300.00
2012-09-05,Redacted Personal Data,3926.80
2012-09-25,UNIVERSITY OF NORTHUMBRIA,6200.00
2012-09-13,BELLE VUE HOUSE,12577.48
2012-09-20,NHS NORTH OF TYNE,2708.40
2012-09-21,NORTHUMBERLAND TYNE & WEAR NHS TRUST,1095.00
2012-09-21,NORTHUMBERLAND TYNE & WEAR NHS TRUST,1095.00
2012-09-28,PALATINE BEDS,143000.00
2012-09-27,Redacted Personal Data,4496.82
2012-09-05,CAPABILITYS,120.33
2012-09-05,CAPABILITYS,11.45
2012-09-10,ANCHOR TRUST,18274.96
2012-09-14,DAYBREAK CENTRES,709.92
2012-09-20,ASPIRATIONS CARE LTD,624.33
2012-09-20,ASPIRATIONS CARE LTD,624.33
2012-09-20,ASPIRATIONS CARE LTD,624.33
2012-09-20,ASPIRATIONS CARE LTD,624.33
2012-09-20,ASPIRATIONS CARE LTD,10781.46
2012-09-20,ASPIRATIONS CARE LTD,17672.50
2012-09-04,AZURE,962.40
2012-09-04,AZURE,1190.97
2012-09-04,CARE UK LEARNING DISABILITIES SERV LTD,1556.24
2012-09-04,CARE UK LEARNING DISABILITIES SERV LTD,1556.24
2012-09-04,CARE UK LEARNING DISABILITIES SERV LTD,1556.24
2012-09-20,CARE VISIONS LTD,1091.00
2012-09-24,CARE VISIONS LTD,867.70
2012-09-21,CASTLE CRAIG HOSPITAL LTD,2070.84
2012-09-21,COMFORT CALL LTD,2093.85
2012-09-19,COMFORT CALL LTD,2068.00
2012-09-21,DUMFRIES & GALLOWAY COUNCIL,2211.24
2012-09-25,DUNDEE CITY COUNCIL,2263.84
2012-09-06,DUNDEE CITY COUNCIL,2263.84
2012-09-14,EDWARD LLOYD TRUST,1118.38
2012-09-20,EQUAL PARTNERSHIPS LTD,1285.44
2012-09-04,EQUAL PARTNERSHIPS LTD,1285.44
2012-09-04,EQUAL PARTNERSHIPS LTD,1285.44
2012-09-14,EQUAL PARTNERSHIPS LTD,1285.44
2012-09-26,EQUAL PARTNERSHIPS LTD,1285.44
2012-09-19,GUARDIAN HOMECARE & NURSING (NCLE) LTD,2534.64
2012-09-19,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1897.14
2012-09-05,HELEN MCARDLE CARE-KIRKWOOD COURT DAY CA,968.00
2012-09-12,KEY ENTERPRISES (1983) LTD,2360.25
2012-09-12,KEY ENTERPRISES (1983) LTD,2832.30
2012-09-12,KEY ENTERPRISES (1983) LTD,2360.25
2012-09-12,KEY ENTERPRISES (1983) LTD,1888.20
2012-09-12,KEY ENTERPRISES (1983) LTD,1783.30
2012-09-12,KEY ENTERPRISES (1983) LTD,2139.96
2012-09-12,KEY ENTERPRISES (1983) LTD,2265.84
2012-09-05,LEONARD CHESHIRE DISABILITY,6520.80
2012-09-20,LS CARE LTD,2779.16
2012-09-20,LS CARE LTD,725.77
2012-09-05,MEARS CARE LTD,22059.47
2012-09-04,MOMENTUM CARE,905.36
2012-09-04,MOMENTUM CARE,914.05
2012-09-14,NEWCASTLE HOMECARE ASSOCIATES,797.44
2012-09-14,NEWCASTLE HOMECARE ASSOCIATES,6842.08
2012-09-20,NORTH EAST AUTISM SOCIETY(ADULT&CULTURE),3695.84
2012-09-20,NORTH EAST AUTISM SOCIETY(ADULT&CULTURE),3695.84
2012-09-20,NORTH EAST AUTISM SOCIETY(ADULT&CULTURE),3695.84
2012-09-20,NORTH EAST AUTISM SOCIETY(ADULT&CULTURE),2538.48
2012-09-20,NORTH EAST AUTISM SOCIETY(ADULT&CULTURE),2538.48
2012-09-20,NORTH EAST AUTISM SOCIETY(ADULT&CULTURE),2538.48
2012-09-26,POSITIVE LIFE CHOICES(F),1502.90
2012-09-06,Redacted Personal Data,2500.00
2012-09-20,Redacted Personal Data,1026.00
2012-09-25,Redacted Personal Data,2914.20
2012-09-14,Redacted Personal Data,841.50
2012-09-14,Redacted Personal Data,1307.39
2012-09-14,Redacted Personal Data,657.72
2012-09-14,RESOLVE(CARE NORTHERN)LTD,2718.72
2012-09-21,SAFE HANDS HOMECARE LTD,796.80
2012-09-25,SCOTTISH BORDERS COUNCIL,19211.92
2012-09-25,SCOTTISH BORDERS COUNCIL,9125.08
2012-09-14,THE REGARD PARTNERSHIP LTD,11566.88
2012-09-14,TIME TO CARE,3307.50
2012-09-14,TIME TO CARE,3295.04
2012-09-26,TIME TO CARE,3295.04
2012-09-14,YELDALL CHRISTIAN CENTRE,2331.20
2012-09-14,YELDALL CHRISTIAN CENTRE,2343.68
2012-09-14,YELDALL CHRISTIAN CENTRE,535.37
2012-09-26,YELDALL CHRISTIAN CENTRE,2074.56
2012-09-26,YELDALL CHRISTIAN CENTRE,864.29
2012-09-26,YELDALL CHRISTIAN CENTRE,2343.68
2012-09-26,YELDALL CHRISTIAN CENTRE,2331.20
2012-09-03,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,-11.54
2012-09-10,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,-11.54
2012-09-17,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,-11.54
2012-09-24,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,-11.54
2012-09-21,AGE UK NEWCASTLE,18927.04
2012-09-21,AGE UK NEWCASTLE,9902.62
2012-09-21,AGE UK NEWCASTLE,68772.34
2012-09-21,AGE UK NEWCASTLE,-9140.90
2012-09-21,AGE UK NEWCASTLE,10167.43
2012-09-21,ALZHEIMERS SOCIETY,11437.79
2012-09-21,BETTER DAYS,4574.57
2012-09-21,BLUE SKY TRUST,7117.11
2012-09-21,BODY POSITIVE NORTH EAST LTD,7489.30
2012-09-21,BYKER BRIDGE HOUSING ASSOCIATION,6104.28
2012-09-21,BYKER BRIDGE HOUSING ASSOCIATION,2304.12
2012-09-21,BYKER BRIDGE HOUSING ASSOCIATION,10566.92
2012-09-21,CARING HANDS,4842.11
2012-09-21,CRISIS,9620.52
2012-09-21,CROSSINGS,2541.63
2012-09-21,CSV LOCAL VOLUNTEERING,21391.37
2012-09-21,DISABILITY NORTH,13926.64
2012-09-21,DISABILITY NORTH,34593.65
2012-09-21,HEALTHWORKS NEWCASTLE,6746.74
2012-09-21,MENTAL HEALTH CONCERN,3958.50
2012-09-21,MENTAL HEALTH CONCERN,29150.94
2012-09-21,MENTAL HEALTH MATTERS,7214.48
2012-09-21,MENTAL HEALTH MATTERS,13043.94
2012-09-21,NEWCASTLE CHINESE HEALTHY LIVING CENTRE,3558.10
2012-09-06,NEWCASTLE CITIZENS ADVICE BUREAU,20826.68
2012-09-21,NEWCASTLE COUNCIL FOR VOLUNTARY SERVICE,11800.88
2012-09-21,NEWCASTLE COUNCIL FOR VOLUNTARY SERVICE,10167.43
2012-09-21,NEWCASTLE COUNCIL FOR VOLUNTARY SERVICES,4866.68
2012-09-21,NEWCASTLE HEALTHY CITY PROJECT,7276.36
2012-09-21,NEWCASTLE LAW CENTRE,15161.51
2012-09-21,NEWCASTLE SOCIETY FOR BLIND PEOPLE,8208.20
2012-09-21,NORTHERN PRINT STUDIO,3103.10
2012-09-21,NORTHERN ROOTS,2541.63
2012-09-21,OPEN CLASP THEATRE COMPANY,4433.52
2012-09-21,ROOM FOR YOU HOSPITAL ARTS SERVICE,7624.89
2012-09-21,SEARCH PROJECT,6598.41
2012-09-21,SKILLS FOR PEOPLE,16720.34
2012-09-21,SKIMSTONE PERFORMANCE CO. LTD,4295.20
2012-09-21,STREETWISE OPERA,5973.24
2012-09-21,THE CYRENIANS,10104.64
2012-09-21,THE CYRENIANS,5647.46
2012-09-21,THE CYRENIANS,11119.29
2012-09-21,THE CYRENIANS,31896.41
2012-09-21,THE SOCIAL WORK CO-OPERATIVE,6608.42
2012-09-21,TIME EXCHANGE LTD,7588.49
2012-09-21,TYNE HOUSING ASSOCIATION,12338.69
2012-09-21,TYNESIDE WOMENS HEALTH PROJECT,3911.18
2012-09-21,WEST END BEFRIENDERS,4574.57
2012-09-06,ANCHOR TRUST,852.50
2012-09-06,AT HOME IN THE COMMUNITY LTD,8442.00
2012-09-06,AZURE,10494.12
2012-09-06,BANKS OF THE WEAR LTD,1738.48
2012-09-06,BYKER BRIDGE HOUSING ASSOCIATION,51445.66
2012-09-06,CARE UK LTD,15678.00
2012-09-06,CARING HANDS,1196.44
2012-09-06,CHEVIOT HOUSING ASS. LTD.,1739.80
2012-09-06,COMM & HOUSING SUPPORTING PEOPLE-GROSS,41434.00
2012-09-03,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,24542.19
2012-09-10,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,13470.47
2012-09-17,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,14231.56
2012-09-24,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,26662.53
2012-09-06,COQUET TRUST,28031.72
2012-09-06,CREATIVE SUPPORT,5350.80
2012-09-06,DEMENTIA CARE PARTNERSHIP,27064.66
2012-09-06,DIMENSIONS,12060.00
2012-09-06,ENTERPRISE 5 HOUSING ASSOCIATION,25407.06
2012-09-06,HAVEN (TYNESIDE) LTD,15926.40
2012-09-06,HOME HOUSING ASSOC. (SUPPORTING PEOPLE),1975.84
2012-09-06,INTERACTIVE SUPPORT LTD,2455.44
2012-09-06,KEYRING LIVING SUPPORT NETWORK,4369.54
2012-09-20,LIFELINE PROJECT LTD,82319.51
2012-09-20,LIFELINE PROJECT LTD,7605.78
2012-09-20,LIFELINE PROJECT LTD,1608.00
2012-09-06,LIFEWAYS COMMUNITY CARE,12605.04
2012-09-06,MEARS HI LTD,17350.48
2012-09-06,MENTAL HEALTH CONCERN,11392.68
2012-09-06,MENTAL HEALTH MATTERS,10225.44
2012-09-06,NEW BEGINNINGS (NORTH EAST) LTD,26164.56
2012-09-06,NEW LEAF SUPPORTING INDEPENDENCE,9216.38
2012-09-06,NEW PROSPECTS ASSOCIATION LTD,3618.00
2012-09-20,NEWCASTLE PROPS,25630.15
2012-09-20,NEWCASTLE PROPS,4199.65
2012-09-20,NEWCASTLE PROPS,1411.24
2012-09-06,NEWCASTLE WOMENS AID,13018.79
2012-09-06,NORCARE LTD,23419.78
2012-09-20,NORTH EAST COUNCIL ON ADDICTIONS,135731.46
2012-09-06,NORTH EAST COUNCIL ON ADDICTIONS,5185.04
2012-09-06,NORTH OF ENGLAND REFUGEE SERVICE LTD,5444.60
2012-09-06,NORTHERN LIFE CARE LTD,8050.00
2012-09-20,NORTHUMBRIA POLICE,42235.93
2012-09-20,NORTHUMBRIA PROBATION SERVICE,24377.99
2012-09-20,NORTHUMBRIA PROBATION SERVICE,18604.04
2012-09-06,PANAH LTD,5419.44
2012-09-06,PHOENIX HOUSE,8394.10
2012-09-06,PRAXIS SERVICE,18584.88
2012-09-06,REAL LIFE OPTIONS,6076.28
2012-09-06,RICHMOND FELLOWSHIP LTD,11851.82
2012-09-06,SALVATION ARMY CARE UNIT,44111.92
2012-09-06,SOCIETY OF ST VINCENT DE PAUL,7708.34
2012-09-06,ST ANNES COMMUNITY SERVICES,1252.28
2012-09-06,ST CUTHBERTS CARE,24241.04
2012-09-06,STONHAM,43027.45
2012-09-06,STONHAM,14610.84
2012-09-20,STREET PASTORS NEWCASTLE,3811.99
2012-09-20,THE CYRENIANS,4568.32
2012-09-20,THE CYRENIANS,33582.38
2012-09-06,THE CYRENIANS,74410.88
2012-09-06,THE DEPAUL TRUST,16086.83
2012-09-06,THE EDWARD LLOYD TRUST,27086.40
2012-09-06,THE OUTPOST HOUSING PROJECT,5701.32
2012-09-20,TURNING POINT SERVICES LTD,356719.90
2012-09-06,UNITED RESPONSE,5728.50
2012-09-06,YOUR HOMES NEWCASTLE,149827.44
2012-09-25,ACOMB COURT,962.76
2012-09-11,BALMORAL COURT,868.72
2012-09-11,BRUNSWICK HOUSE,3119.97
2012-09-25,BYKER HALL,912.60
2012-09-25,CESTRIA HOUSE,1362.08
2012-09-25,COMFORT HOUSE,1304.00
2012-09-25,CRANLEA N H,-1510.14
2012-09-11,DENE PARK HOUSE,1204.64
2012-09-11,FOXTON COURT,1760.36
2012-09-11,GARDEN LODGE,1262.52
2012-09-11,HC ONE,230.84
2012-09-11,HC ONE,153.87
2012-09-25,KENTON HALL N H,2981.96
2012-09-11,KIRKWOOD COURT,2561.52
2012-09-25,LEVEN HOUSE,1177.84
2012-09-25,MOORFIELD HOUSE,3626.70
2012-09-11,PARK HOUSE NURSING HOME,1137.48
2012-09-11,Redacted Personal Data,1192.88
2012-09-11,ST CATHERINES,1335.84
2012-09-25,STANTON LODGE,1829.88
2012-09-25,SUTHERLAND COURT,-2049.50
2012-09-25,WHEATFIELD COURT,539.60
2012-09-11,ABBEYFIELD CASTLE FARM,-2212.48
2012-09-11,ABBEYFIELD THE GROVE,-3835.08
2012-09-11,ABBEYMOOR,-476.80
2012-09-11,ABBEYMOOR,-311.40
2012-09-11,ABIGAIL HOUSE,-10776.36
2012-09-11,ABIGAIL HOUSE,-61.64
2012-09-04,ACCEPT CARE,-270.96
2012-09-11,ADMORRE LTD,-476.80
2012-09-11,ALLAN COURT RESIDENTIAL HOME,-7030.79
2012-09-11,ALLAN COURT RESIDENTIAL HOME,-5901.79
2012-09-11,ALLAN COURT RESIDENTIAL HOME,-878.36
2012-09-11,ALLAN COURT RESIDENTIAL HOME,1504.43
2012-09-25,AMBER HOUSE RESIDENTIAL HOME,-1800.52
2012-09-11,ASHFIELD COURT,-3728.96
2012-09-25,ASPINDEN WOOD CENTRE,-476.80
2012-09-20,AT HOME IN THE COMMUNITY LTD,-629.90
