Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1894,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,41231047,1,201805,CRITIQOM,535.45,2018-08-07
Corporate Resources,Supplies and Services,Comms & Computing,41231052,1,201805,CRITIQOM,583.64,2018-08-07
Corporate Resources,Supplies and Services,Comms & Computing,41231054,1,201805,CRITIQOM,445.16,2018-08-07
Corporate Resources,Supplies and Services,Comms & Computing,148028264,7,201805,ROYAL MAIL,600.42,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,148028265,7,201805,ROYAL MAIL,862.95,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,148028280,7,201805,ROYAL MAIL,345.59,2018-08-06
Corporate Resources,Supplies and Services,Comms & Computing,148028432,7,201805,ROYAL MAIL,303.50,2018-08-22
Corporate Resources,Supplies and Services,Comms & Computing,148028433,7,201805,ROYAL MAIL,197.78,2018-08-22
Corporate Resources,Supplies and Services,Comms & Computing,148028486,7,201805,ROYAL MAIL,245.69,2018-08-31
Corporate Resources,Supplies and Services,Comms & Computing,41231484,1,201805,VIRGIN MEDIA PAYMENTS LTD,848.67,2018-08-13
Corporate Resources,Supplies and Services,Comms & Computing,60600018,866,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,868,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,880,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,881,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,883,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44004999,7,201805,CIPFA BUSINESS LIMITED,930.00,2018-08-07
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1016,201805,O2 (UK) LTD,4.50,2018-08-03
Corporate Resources,Supplies and Services,Other Running Costs,148028250,2,201805,ROSSENDALES COLLECT LTD,75.00,2018-08-02
Corporate Resources,Supplies and Services,Comms & Computing,148028264,1,201805,ROYAL MAIL,157.74,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,148028264,2,201805,ROYAL MAIL,798.32,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,148028265,1,201805,ROYAL MAIL,101.32,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,148028265,2,201805,ROYAL MAIL,815.59,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,148028280,1,201805,ROYAL MAIL,272.72,2018-08-06
Corporate Resources,Supplies and Services,Comms & Computing,148028280,2,201805,ROYAL MAIL,822.02,2018-08-06
Corporate Resources,Supplies and Services,Comms & Computing,148028432,1,201805,ROYAL MAIL,106.00,2018-08-22
Corporate Resources,Supplies and Services,Comms & Computing,148028432,2,201805,ROYAL MAIL,762.30,2018-08-22
Corporate Resources,Supplies and Services,Comms & Computing,148028433,1,201805,ROYAL MAIL,193.59,2018-08-22
Corporate Resources,Supplies and Services,Comms & Computing,148028433,2,201805,ROYAL MAIL,846.69,2018-08-22
Corporate Resources,Supplies and Services,Comms & Computing,148028486,1,201805,ROYAL MAIL,160.15,2018-08-31
Corporate Resources,Supplies and Services,Comms & Computing,148028486,2,201805,ROYAL MAIL,736.00,2018-08-31
Corporate Resources,Supplies and Services,Comms & Computing,60600018,735,201805,O2 (UK) LTD,0.02,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,747,201805,O2 (UK) LTD,0.42,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,825,201805,O2 (UK) LTD,0.25,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,886,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,890,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,892,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,893,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,895,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,898,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1190,201805,O2 (UK) LTD,0.58,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1332,201805,O2 (UK) LTD,1.36,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1628,201805,O2 (UK) LTD,0.31,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1768,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1772,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1775,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1778,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Third Party Payments,Third Party Payments,41232183,1,201805,CITIZENS ADVICE GATESHEAD,30000.00,2018-08-24
Corporate Resources,Supplies and Services,Comms & Computing,60600018,822,201805,O2 (UK) LTD,2.87,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,846,201805,O2 (UK) LTD,0.82,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1630,201805,O2 (UK) LTD,1.25,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,766,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41231416,1,201805,PREPAID FINANCIAL SERVICES LTD,3977.44,2018-08-10
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41231416,2,201805,PREPAID FINANCIAL SERVICES LTD,1647.65,2018-08-10
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41231481,1,201805,PREPAID FINANCIAL SERVICES LTD,3087.64,2018-08-13
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41231481,2,201805,PREPAID FINANCIAL SERVICES LTD,1667.55,2018-08-13
Corporate Resources,Supplies and Services,Comms & Computing,148028455,1,201805,MHR INTERNATIONAL UK LTD,19276.39,2018-08-24
Corporate Resources,Supplies and Services,Comms & Computing,148028456,1,201805,MHR INTERNATIONAL UK LTD,12125.62,2018-08-24
Corporate Resources,Supplies and Services,Comms & Computing,148028457,1,201805,MHR INTERNATIONAL UK LTD,1607.46,2018-08-24
Corporate Resources,Supplies and Services,Comms & Computing,148028458,1,201805,MHR INTERNATIONAL UK LTD,2262.33,2018-08-24
Corporate Resources,Supplies and Services,Comms & Computing,148028264,6,201805,ROYAL MAIL,25.41,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,148028265,6,201805,ROYAL MAIL,82.82,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,148028280,6,201805,ROYAL MAIL,13.85,2018-08-06
Corporate Resources,Supplies and Services,Comms & Computing,148028432,6,201805,ROYAL MAIL,27.49,2018-08-22
Corporate Resources,Supplies and Services,Comms & Computing,148028433,6,201805,ROYAL MAIL,50.54,2018-08-22
Corporate Resources,Supplies and Services,Comms & Computing,148028486,6,201805,ROYAL MAIL,208.39,2018-08-31
Corporate Resources,Transport,Public Transport and Taxi Fares,148028475,1,201805,CLICK TRAVEL LTD,2390.50,2018-08-30
Corporate Resources,Transport,Public Transport and Taxi Fares,148028475,2,201805,CLICK TRAVEL LTD,553.42,2018-08-30
Corporate Resources,Transport,Public Transport and Taxi Fares,148028276,1,201805,CLICK TRAVEL LTD,1022.33,2018-08-06
Corporate Resources,Transport,Public Transport and Taxi Fares,148028276,2,201805,CLICK TRAVEL LTD,1790.56,2018-08-06
Corporate Resources,Transport,Public Transport and Taxi Fares,148028277,1,201805,CLICK TRAVEL LTD,189.96,2018-08-06
Corporate Resources,Transport,Public Transport and Taxi Fares,148028277,2,201805,CLICK TRAVEL LTD,1663.75,2018-08-06
Corporate Resources,Transport,Public Transport and Taxi Fares,148028278,1,201805,CLICK TRAVEL LTD,2685.85,2018-08-06
Corporate Resources,Transport,Public Transport and Taxi Fares,148028278,2,201805,CLICK TRAVEL LTD,3349.05,2018-08-06
Corporate Resources,Transport,Public Transport and Taxi Fares,148028279,1,201805,CLICK TRAVEL LTD,105.88,2018-08-06
Corporate Resources,Transport,Public Transport and Taxi Fares,148028279,2,201805,CLICK TRAVEL LTD,4982.80,2018-08-06
Corporate Resources,Transport,Public Transport and Taxi Fares,148028476,1,201805,CLICK TRAVEL LTD,169.08,2018-08-30
Corporate Resources,Transport,Public Transport and Taxi Fares,148028476,2,201805,CLICK TRAVEL LTD,1680.10,2018-08-30
Corporate Resources,Transport,Public Transport and Taxi Fares,148028477,1,201805,CLICK TRAVEL LTD,2076.15,2018-08-30
Corporate Resources,Transport,Public Transport and Taxi Fares,148028477,2,201805,CLICK TRAVEL LTD,268.42,2018-08-30
Corporate Resources,Transport,Public Transport and Taxi Fares,148028478,1,201805,CLICK TRAVEL LTD,1653.10,2018-08-30
Corporate Resources,Transport,Public Transport and Taxi Fares,148028479,1,201805,CLICK TRAVEL LTD,1040.70,2018-08-30
Corporate Resources,Transport,Public Transport and Taxi Fares,148028479,2,201805,CLICK TRAVEL LTD,125.83,2018-08-30
Corporate Resources,Supplies and Services,Comms & Computing,148028264,3,201805,ROYAL MAIL,194.60,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,148028264,4,201805,ROYAL MAIL,169.75,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,148028265,3,201805,ROYAL MAIL,157.08,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,148028265,4,201805,ROYAL MAIL,271.85,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,148028280,3,201805,ROYAL MAIL,124.87,2018-08-06
Corporate Resources,Supplies and Services,Comms & Computing,148028280,4,201805,ROYAL MAIL,279.03,2018-08-06
Corporate Resources,Supplies and Services,Comms & Computing,148028432,3,201805,ROYAL MAIL,100.86,2018-08-22
Corporate Resources,Supplies and Services,Comms & Computing,148028432,4,201805,ROYAL MAIL,100.05,2018-08-22
Corporate Resources,Supplies and Services,Comms & Computing,148028433,3,201805,ROYAL MAIL,157.45,2018-08-22
Corporate Resources,Supplies and Services,Comms & Computing,148028433,4,201805,ROYAL MAIL,410.98,2018-08-22
Corporate Resources,Supplies and Services,Comms & Computing,148028486,3,201805,ROYAL MAIL,115.28,2018-08-31
Corporate Resources,Supplies and Services,Comms & Computing,148028486,4,201805,ROYAL MAIL,80.22,2018-08-31
Corporate Resources,Supplies and Services,Comms & Computing,60600018,2150,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,148028264,5,201805,ROYAL MAIL,32.46,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,148028265,5,201805,ROYAL MAIL,17.42,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,148028280,5,201805,ROYAL MAIL,18.24,2018-08-06
Corporate Resources,Supplies and Services,Comms & Computing,148028432,5,201805,ROYAL MAIL,19.10,2018-08-22
Corporate Resources,Supplies and Services,Comms & Computing,148028433,5,201805,ROYAL MAIL,13.80,2018-08-22
Corporate Resources,Supplies and Services,Comms & Computing,148028486,5,201805,ROYAL MAIL,17.12,2018-08-31
Corporate Resources,Supplies and Services,Comms & Computing,148028264,8,201805,ROYAL MAIL,9.84,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,148028265,8,201805,ROYAL MAIL,53.77,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,148028280,8,201805,ROYAL MAIL,32.05,2018-08-06
Corporate Resources,Supplies and Services,Comms & Computing,148028432,8,201805,ROYAL MAIL,44.40,2018-08-22
Corporate Resources,Supplies and Services,Comms & Computing,148028433,8,201805,ROYAL MAIL,28.61,2018-08-22
Corporate Resources,Supplies and Services,Comms & Computing,148028486,8,201805,ROYAL MAIL,49.53,2018-08-31
Corporate Resources,Supplies and Services,Comms & Computing,44006451,0,201805,SYSTEMS ASSURANCE LTD,834.00,2018-08-09
Corporate Resources,Supplies and Services,Comms & Computing,44006514,0,201805,TRUSTMARQUE SOLUTIONS LTD,1479.60,2018-08-13
Corporate Resources,Supplies and Services,Comms & Computing,41231873,1,201805,VIRGIN MEDIA BUSINESS,2323.80,2018-08-20
Corporate Resources,Supplies and Services,Comms & Computing,41231873,2,201805,VIRGIN MEDIA BUSINESS,1725.47,2018-08-20
Corporate Resources,Supplies and Services,Comms & Computing,60600018,48,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,104,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,106,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,107,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,108,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,216,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,222,201805,O2 (UK) LTD,10.12,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,224,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,343,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,425,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,715,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,716,201805,O2 (UK) LTD,5.92,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,840,201805,O2 (UK) LTD,16.58,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,960,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,967,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1017,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1098,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1106,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1162,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1243,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1304,201805,O2 (UK) LTD,4.50,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1308,201805,O2 (UK) LTD,4.50,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1316,201805,O2 (UK) LTD,4.50,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1317,201805,O2 (UK) LTD,4.50,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1341,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1344,201805,O2 (UK) LTD,10.21,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1356,201805,O2 (UK) LTD,4.03,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1359,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1360,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1370,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1381,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1383,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1389,201805,O2 (UK) LTD,4.50,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1420,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1422,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1435,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1470,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1508,201805,O2 (UK) LTD,4.50,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1576,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1578,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1617,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1642,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1673,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1698,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1759,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1761,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1805,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1807,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1810,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1811,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1813,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1973,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,2077,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,2155,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,2156,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,41230687,1,201805,CAPITA BUSINESS SERVICES LTD,1126.56,2018-08-28
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1189,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1812,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,44002355,0,201805,DELL COMPUTER CORPORATION LTD,4742.94,2018-08-01
Corporate Resources,Supplies and Services,Comms & Computing,44005379,0,201805,DELL COMPUTER CORPORATION LTD,4375.60,2018-08-28
Corporate Resources,Supplies and Services,Comms & Computing,44005380,0,201805,DELL COMPUTER CORPORATION LTD,437.56,2018-08-01
Corporate Resources,Supplies and Services,Comms & Computing,44005505,0,201805,DELL COMPUTER CORPORATION LTD,437.56,2018-08-01
Corporate Resources,Supplies and Services,Comms & Computing,44006030,0,201805,DELL COMPUTER CORPORATION LTD,4375.60,2018-08-09
Corporate Resources,Supplies and Services,Comms & Computing,44006031,0,201805,DELL COMPUTER CORPORATION LTD,3062.92,2018-08-09
Corporate Resources,Supplies and Services,Comms & Computing,44006633,0,201805,DELL BANK INTERNATIONAL LTD,10732.65,2018-08-14
Corporate Resources,Supplies and Services,Comms & Computing,44005151,0,201805,PHOENIX SOFTWARE LTD,518.40,2018-08-09
Corporate Resources,Supplies and Services,Comms & Computing,44005564,0,201805,PHOENIX SOFTWARE LTD,2177.28,2018-08-01
Corporate Resources,Supplies and Services,Comms & Computing,44006943,0,201805,CAPITA BUSINESS SERVICES LTD,767.08,2018-08-21
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41230755,1,201805,DYNAMIC DISCOVERY LIMITED,900.00,2018-08-01
Corporate Resources,Supplies and Services,Comms & Computing,44006516,2,201805,SOFTCAT LIMITED,164.80,2018-08-14
Corporate Resources,Supplies and Services,Comms & Computing,44006516,1,201805,SOFTCAT LIMITED,294.58,2018-08-14
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1580,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Resources,Supplies and Services,Comms & Computing,60600018,1581,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600018,440,201805,O2 (UK) LTD,10.00,2018-08-03
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600018,442,201805,O2 (UK) LTD,10.00,2018-08-03
