Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000301,0,201701,TRINITY CORNER NURSERY,25354.15,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000302,0,201701,MULBERRY BUSH WREKENTON,11721.46,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000303,0,201701,RING O ROSES NURSERY,16617.36,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000304,0,201701,SALTWELL PARK MONTESSORI NURSERY,6293.31,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000305,0,201701,VALLEY NURSERY,18335.39,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000306,0,201701,ROWLANDS GILL UNDER-5S PRE-SCHOOL,4354.06,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000307,0,201701,ST ANNE'S PRE-SCHOOL,11191.36,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000308,0,201701,CARE WITH CUDDLES,4000.65,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000309,0,201701,REDACTED - Personal Information,1042.06,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000310,0,201701,THE GATESHEAD CHEDER SCHOOL LTD,23369.19,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000311,0,201701,2ND HOME CHILDCARE LTD,12557.22,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000312,0,201701,KIDS 1ST DAY NURSERY - LOW FELL,28647.91,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000313,0,201701,KIBBLESWORTH ACADEMY,15298.75,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000314,0,201701,DUNSTON RIVERSIDE ACADEMY,27365.25,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000315,0,201701,MULBERRY BUSH DAY NURSERIES,16637.82,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000316,0,201701,BRIGHT STAR NURSERY,1562.55,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000317,0,201701,ST AGNES DAY NURSERY,12414.40,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000318,0,201701,BLAYDON YOUTH CLUB,11014.61,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000319,0,201701,WHICKHAM COTTAGE NURSERY,24469.31,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000320,0,201701,HARDMAN CENTRE,25353.54,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000321,0,201701,STEPPING STONES DAY NURSERY,16628.21,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000322,0,201701,WHICKHAM COMM.CENTRE PLAYGROUP,8308.10,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000323,0,201701,WILLOWS MONTESSORI NURSERY,23890.99,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000324,0,201701,BRIGHT SPARKS NURSERY,16904.97,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000325,0,201701,WASHINGWELL COMM. PRE-SCHOOL,23923.94,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000326,0,201701,BILL QUAY PRE SCHOOL GROUP,19384.65,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000327,0,201701,ALL SAINTS PRE-SCHOOL,6345.00,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000328,0,201701,REDACTED - Personal Information,507.12,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000329,0,201701,GROVE PRE-SCHOOL,14873.61,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000330,0,201701,CROMER AVENUE PRE-SCHOOL,35979.15,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000331,0,201701,LYNDHURST EARLY YEARS,9726.43,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000334,0,201701,TYNE VIEW PRE SCHOOL,4280.70,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000335,0,201701,2ND HOME CHILDCARE LTD,13579.87,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000336,0,201701,2ND HOME CHILDCARE @ CHOWDENE,4207.39,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000338,0,201701,REDACTED - Personal Information,523.26,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000339,0,201701,REDACTED - Personal Information,614.07,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000340,0,201701,C ROGERS,1021.87,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000341,0,201701,A LEWIS,1030.39,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000342,0,201701,GATESHEAD JEWISH NURSERY,94543.82,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000343,0,201701,BUSY BEES,18943.76,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000344,0,201701,TIK TOK NURSERY PELAW,13354.16,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000345,0,201701,REDACTED - Personal Information,519.23,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000346,0,201701,BENSHAM GROVE DAY CARE CENTRE,2539.77,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000347,0,201701,KIDS 1ST NURSERY QE,1707.43,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000348,0,201701,REDACTED - Personal Information,511.15,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000349,0,201701,DECKHAM DAY CARE CENTRE,15524.79,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000350,0,201701,HIGHFIELD DAY CARE CENTRE,5202.79,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000352,0,201701,BLAYDON DAY CARE CENTRE,9532.77,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000353,0,201701,LEAM LANE DAY CARE CENTRE,20029.67,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000355,0,201701,BANANA MOON GATESHEAD,9330.12,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000356,0,201701,BANANA MOON GATESHEAD,7207.20,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000357,0,201701,DUNSTON HILL OUT OF SCHOOL CLUB,17035.20,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000358,0,201701,GATESHEAD JEWISH NURSERY SCHOOL,29047.20,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000359,0,201701,CROOKHILL EARLY YEARS,2620.80,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000360,0,201701,BUMBLE BEES PRE-SCHOOL,4586.40,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000361,0,201701,REDACTED - Personal Information,655.2,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000362,0,201701,VILLAGE MONTESSORI NURSERY SCHOOL,3931.20,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000363,0,201701,REDACTED - Personal Information,1310.40,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000364,0,201701,HOLLY HILL PRIVATE DAY CARE NURSERY LTD,9828.00,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000365,0,201701,ROSE VILLA DAY NURSERY,19656.00,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000366,0,201701,THE VILLAGE MONTESSORI @ WREKENTON,12448.80,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000367,0,201701,TIK TOK NURSERY,18345.60,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000368,0,201701,BRIDGES NURSERY,11990.16,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000369,0,201701,TRINITY CORNER NURSERY,32650.80,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000370,0,201701,MULBERRY BUSH WREKENTON,19918.08,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000371,0,201701,RING O ROSES NURSERY,7338.24,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000372,0,201701,SALTWELL PARK MONTESSORI NURSERY,5896.80,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000373,0,201701,VALLEY NURSERY,8095.36,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000374,0,201701,ROWLANDS GILL UNDER-5S PRE-SCHOOL,3276.00,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000375,0,201701,ST ANNE'S PRE-SCHOOL,6552.00,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000376,0,201701,CARE WITH CUDDLES,4761.12,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000377,0,201701,REDACTED - Personal Information,655.2,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000378,0,201701,REDACTED - Personal Information,1310.40,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000379,0,201701,THE GATESHEAD CHEDER SCHOOL LTD,2620.80,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000380,0,201701,2ND HOME CHILDCARE LTD,5896.80,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000382,0,201701,MULBERRY BUSH DAY NURSERIES,12361.44,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000383,0,201701,BRIGHT STAR NURSERY,2620.80,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000384,0,201701,BLAYDON YOUTH CLUB,5241.60,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000385,0,201701,WHICKHAM COTTAGE NURSERY,3549.00,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000386,0,201701,STEPPING STONES DAY NURSERY,8517.60,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000387,0,201701,WHICKHAM COMM.CENTRE PLAYGROUP,1965.60,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000388,0,201701,WILLOWS MONTESSORI NURSERY,5678.40,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000389,0,201701,BRIGHT SPARKS NURSERY,2293.20,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000390,0,201701,ALL SAINTS PRE-SCHOOL,8386.56,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000391,0,201701,LYNDHURST EARLY YEARS,5241.60,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000393,0,201701,TYNE VIEW PRE SCHOOL,7862.40,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000394,0,201701,2ND HOME CHILDCARE LTD,6552.00,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000395,0,201701,A LEWIS,655.2,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000396,0,201701,GATESHEAD JEWISH NURSERY,9828.00,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000397,0,201701,BUSY BEES,3282.55,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000398,0,201701,2ND HOME CHILDCARE @ CHOWDENE,5241.60,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000399,0,201701,REDACTED - Personal Information,1310.40,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000400,0,201701,REDACTED - Personal Information,2620.80,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000401,0,201701,TOTS & TODDLERS,6333.60,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000402,0,201701,TIK TOK NURSERY PELAW,15593.76,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000403,0,201701,REDACTED - Personal Information,1310.40,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000406,0,201701,DECKHAM DAY CARE CENTRE,38001.60,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000407,0,201701,BLAYDON DAY CARE CENTRE,22932.00,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000408,0,201701,LEAM LANE DAY CARE CENTRE,35380.80,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000409,0,201701,REDACTED - Personal Information,655.2,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000410,0,201701,HIGHFIELD DAY CARE CENTRE,7862.40,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6000411,0,201701,BENSHAM GROVE DAY CARE CENTRE,21621.60,2017-04-24
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,41182680,1,201701,INTUITIVE BUSINESS INTELLIGENCE LTD,2111.00,2017-04-12
"Care, Wellbeing & Learning",Premises,Rent,41190200,1,201701,JOMAST PROPERTY & FINANCE,700,2017-04-24
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41190441,1,201701,CITY OF SUNDERLAND,1134.40,2017-04-06
"Care, Wellbeing & Learning",Supplies and Services,"Grants, Contribs & Subs",41190487,1,201701,ASSOC OF DIRECTORS OF CHILDRENS SERVICES,1567.50,2017-04-03
"Care, Wellbeing & Learning",Premises,Rent,41190854,1,201701,COAL INDUSTRY SOCIAL WELFARE ORG,685.16,2017-04-03
"Care, Wellbeing & Learning",Premises,Miscellaneous Premises,41191291,1,201701,PHS GROUP PLC,3319.08,2017-04-03
"Care, Wellbeing & Learning",Other Costs,,41191483,1,201701,CHANGING LIVES,30000.00,2017-04-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41191619,4,201701,NHS NEWCASTLE GATESHEAD CCG,16361.49,2017-04-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41191619,3,201701,NHS NEWCASTLE GATESHEAD CCG,40276.48,2017-04-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41191619,1,201701,NHS NEWCASTLE GATESHEAD CCG,2947.31,2017-04-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41191619,2,201701,NHS NEWCASTLE GATESHEAD CCG,23842.36,2017-04-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41191655,1,201701,SOUTH TYNESIDE NHS FOUNDATION TRUST,73971.00,2017-04-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41191656,1,201701,NHS NORTH OF ENGLAND CSU,20000.00,2017-04-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41191759,1,201701,NORTH EAST AUTISM SOCIETY,949.2,2017-04-12
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",41191760,1,201701,DERE STREET BARRISTERS,540,2017-04-03
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41191788,1,201701,TEAMS MEDICAL PRACTICE,720,2017-04-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41191790,1,201701,WREKENTON MEDICAL GROUP,683.5,2017-04-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41191804,1,201701,FAIRMAN CHEMISTS LTD T/A NUMARK PHARMACY,698,2017-04-05
"Care, Wellbeing & Learning",Premises,Energy,41191840,1,201701,NPOWER LTD,540.12,2017-04-24
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41191863,1,201701,CORAM CHILDRENS LEGAL CENTRE,3699.85,2017-04-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41191865,1,201701,AFTER ADOPTION,16908.00,2017-04-04
"Care, Wellbeing & Learning",Employees,Indirect Employee Expenses,41191866,1,201701,CORAM CHILDRENS LEGAL CENTRE,1728.00,2017-04-04
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,41191872,4,201701,NCC SERVICES LTD,630,2017-04-26
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41191985,1,201701,MIDDLETON ST GEORGE PRIORY,1925.00,2017-04-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192061,0,201701,YOUR VOICE COUNTS,7864.00,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192062,1,201701,AGE UK GATESHEAD,5516.75,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192063,0,201701,AGE UK GATESHEAD,14725.00,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192064,1,201701,ALZHEIMERS DISEASE SOCIETY,5878.50,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192065,0,201701,ALZHEIMERS DISEASE SOCIETY,16252.00,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192066,1,201701,ALZHEIMERS DISEASE SOCIETY,18726.25,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192067,0,201701,ALZHEIMERS DISEASE SOCIETY,5000.00,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192068,1,201701,CITIZENS ADVICE GATESHEAD,7620.50,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192069,0,201701,CITIZENS ADVICE GATESHEAD,50000.00,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192070,1,201701,GATESHEAD & SOUTH TYNESIDE SIGHT SERVICE,1875.00,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192071,0,201701,CROSSROADS CARE,97500.00,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192072,1,201701,GATESHEAD JEWISH FAMILY SERV.,8165.25,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192074,1,201701,HARDMAN CENTRE,26325.00,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192075,0,201701,ROWLANDS GILL & DISTRICT LIVE AT HOME SCHEME,875,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192076,1,201701,MENTAL HEALTH MATTERS,7582.50,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192077,0,201701,MENTAL HEALTH MATTERS,5901.25,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192078,1,201701,MENTAL HEALTH MATTERS,18000.00,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192079,0,201701,NORTH REGIONAL ASSOC. FOR SENSORY SUPPORT,10000.00,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192080,1,201701,ACTION FOR BLIND PEOPLE,1000.00,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192081,0,201701,ROWLANDS GILL & DISTRICT LIVE AT HOME SCHEME,5937.50,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192082,1,201701,ST CUTHBERTS CARE,11562.50,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192083,0,201701,TEAMS & BENSHAM COMMUNITY CARE,12587.50,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192084,1,201701,TYNESIDE MIND,8466.50,2017-04-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192085,0,201701,TYNESIDE WOMENS HEALTH PROJECT,9021.75,2017-04-06
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",41192101,1,201701,LEEDS BECKETT UNIVERSITY,1350.00,2017-04-12
"Care, Wellbeing & Learning",Premises,Energy,41192215,1,201701,E ON,1049.45,2017-04-24
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192222,1,201701,EBONEY HOME CARE LTD,1490.20,2017-04-18
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",41192262,1,201701,TRINITY CHAMBERS,1380.00,2017-04-18
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",41192422,1,201701,TRINITY CHAMBERS,780,2017-04-18
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",41192426,1,201701,TRINITY CHAMBERS,1020.00,2017-04-18
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192476,1,201701,ASHCHEM,853.55,2017-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192477,1,201701,BOOTS THE CHEMIST LTD,1173.10,2017-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192479,1,201701,BOOTS THE CHEMIST LTD,678.24,2017-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192481,1,201701,BOOTS THE CHEMIST LTD,1758.20,2017-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192482,1,201701,BOOTS THE CHEMIST LTD,502.92,2017-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192483,1,201701,BOOTS THE CHEMIST LTD,914.92,2017-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192488,1,201701,BOOTS THE CHEMIST LTD,561.93,2017-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192495,1,201701,K & A PHARMACY,1521.25,2017-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192497,1,201701,LLOYDS PHARMACY,1110.86,2017-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192500,1,201701,LLOYDS PHARMACY,715.67,2017-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192501,1,201701,LLOYDS PHARMACY,1064.14,2017-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192505,1,201701,L ROWLAND & CO RETAIL LTD,543.05,2017-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192507,1,201701,TESCO STORES LTD,1501.14,2017-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192508,1,201701,BESTWAY NATIONAL CHEMIST LIMITED (CO-OP PHARMACY),716.66,2017-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192511,1,201701,BESTWAY NATIONAL CHEMIST LIMITED (CO-OP PHARMACY),1289.35,2017-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192514,1,201701,WHITWORTHS CHEMIST LTD,601.17,2017-04-12
"Care, Wellbeing & Learning",Supplies and Services,Other Running Costs,41192517,1,201701,CITY OF SUNDERLAND,667.69,2017-04-18
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192588,1,201701,PATHWAYS CARE GROUP,13685.36,2017-04-24
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192588,2,201701,PATHWAYS CARE GROUP,51241.84,2017-04-24
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41192593,1,201701,PATHWAYS CARE GROUP,2070.97,2017-04-24
