Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,1656,201807,O2 (UK) LTD,4.5,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,1971,201807,O2 (UK) LTD,4.5,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2074,201807,O2 (UK) LTD,0.13,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2144,201807,O2 (UK) LTD,0.84,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2549,201807,O2 (UK) LTD,0.06,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2693,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,667,201807,O2 (UK) LTD,0.27,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,668,201807,O2 (UK) LTD,0.09,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,671,201807,O2 (UK) LTD,2.2,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1097,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1144,201807,O2 (UK) LTD,0.51,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,781,201807,O2 (UK) LTD,0.03,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,935,201807,O2 (UK) LTD,3.96,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,937,201807,O2 (UK) LTD,0.84,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,1142,201807,O2 (UK) LTD,0.11,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,1143,201807,O2 (UK) LTD,6.41,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,1241,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,1296,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2005,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,4015,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,4242,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,438,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,764,201807,O2 (UK) LTD,17.5,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1964,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,2120,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,380,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,933,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,2062,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,2395,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",44013060,1,201807,OLM SYSTEMS LTD,1866.67,2018-10-11
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,1425,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,1428,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2523,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,3272,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,3572,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,4150,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,453,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,455,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1058,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1484,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1646,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,2061,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,41,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,87,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,709,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,1576,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,1722,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,2250,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",44012249,0,201807,GL ASSESSMENT,1263.6,2018-10-26
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",44012249,2,201807,GL ASSESSMENT,9.94,2018-10-26
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",44012753,2,201807,PEARSON EDUCATION,533.7,2018-10-09
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",44012753,3,201807,PEARSON EDUCATION,616.3,2018-10-09
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,44012753,1,201807,PEARSON EDUCATION,3.75,2018-10-09
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2030,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2035,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2072,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2082,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,626,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,648,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,652,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,656,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,899,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,917,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,925,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,932,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,906,201807,O2 (UK) LTD,2.11,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,1898,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2031,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2044,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2047,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2068,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2502,201807,O2 (UK) LTD,0.11,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2514,201807,O2 (UK) LTD,2.13,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2548,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,4182,201807,O2 (UK) LTD,9.5,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,592,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,600,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,608,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,611,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,691,201807,O2 (UK) LTD,0.15,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,698,201807,O2 (UK) LTD,0.95,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,865,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,975,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1148,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1358,201807,O2 (UK) LTD,9.5,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,223,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,730,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,819,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,861,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,864,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,872,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,873,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,1136,201807,O2 (UK) LTD,5.53,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,1148,201807,O2 (UK) LTD,0.26,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,1414,201807,O2 (UK) LTD,9.5,2018-10-16
"Care, Wellbeing & Learning",Employees,Indirect Employee Expenses,44011531,1,201807,NEWCASTLE CITY COUNCIL,600,2018-10-01
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",44011558,0,201807,ALAN PEAT LTD,4319.04,2018-10-01
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",44011738,0,201807,INDEPENDENT THINKING LTD,1322.5,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",44015122,0,201807,REDACTED - Personal Information,729.48,2018-10-30
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",44012227,0,201807,COPTHORNE HOTEL,1573.33,2018-10-05
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",44011415,0,201807,DAWSONS MUSIC LTD,520,2018-10-18
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",44011416,1,201807,DAWSONS MUSIC LTD,100,2018-10-18
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",44011416,2,201807,DAWSONS MUSIC LTD,4400,2018-10-18
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",44011416,3,201807,DAWSONS MUSIC LTD,700,2018-10-18
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2992,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,3073,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,3074,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,3079,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1359,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1370,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1385,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1755,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,2236,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,2248,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,2252,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,2287,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41234593,1,201807,SOUTH TYNESIDE MBC,900,2018-10-02
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44013512,0,201807,SING UP,505,2018-10-15
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",44012819,0,201807,GRENKE LEASING LTD,948.39,2018-10-09
"Care, Wellbeing & Learning",Supplies and Services,"Clothing, Uniforms & Laundry",44012626,0,201807,EMPIRE PRINT AND DESIGN LIMITED,420,2018-10-09
"Care, Wellbeing & Learning",Supplies and Services,"Clothing, Uniforms & Laundry",44014536,0,201807,EMPIRE PRINT AND DESIGN LIMITED,660.75,2018-10-30
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2149,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2157,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2158,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,3195,201807,O2 (UK) LTD,4.5,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,3204,201807,O2 (UK) LTD,4.5,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,3377,201807,O2 (UK) LTD,4.5,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,926,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,933,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,939,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1429,201807,O2 (UK) LTD,4.5,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1451,201807,O2 (UK) LTD,4.5,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1556,201807,O2 (UK) LTD,4.5,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,972,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,973,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,976,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,1489,201807,O2 (UK) LTD,4.5,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,1539,201807,O2 (UK) LTD,4.5,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,1649,201807,O2 (UK) LTD,4.5,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",44014517,0,201807,ALL STARS RUGBY LTD,1175,2018-10-23
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",44014528,0,201807,BRYAN ROSS PERFORMANCE GOLF COACHING,1905,2018-10-23
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",44014531,0,201807,CREATIVE DANCE NORTH EAST,930,2018-10-23
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",44014571,0,201807,REDACTED - Personal Information,591.65,2018-10-23
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",44014593,0,201807,KEEP ACTIVE CIC,1610,2018-10-23
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",44014595,0,201807,LITTLE KICKERS NEWCASTLE & GATESHEAD WEST,710,2018-10-23
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",44014614,0,201807,SNAPDRAGON DANCE COMPANY,600,2018-10-23
"Care, Wellbeing & Learning",Supplies and Services,Advertising,44012577,0,201807,ADAM WILKINSON DESIGN T/A GRAFFI-CO DESIGN STUDIO,1398.2,2018-10-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44011581,0,201807,THORP ACADEMY,1700,2018-10-01
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44011585,0,201807,WHICKHAM ACADEMY,2000,2018-10-01
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44011740,0,201807,JOSEPH SWAN SCHOOL,3850,2018-10-02
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44011744,0,201807,LORD LAWSON OF BEAMISH ACADEMY,1200,2018-10-02
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44012224,0,201807,HEWORTH GRANGE SCHOOL,600,2018-10-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44012800,0,201807,CARDINAL HUME CATHOLIC SCHOOL,900,2018-10-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41236288,1,201807,PINNACLE SCHOOLS (GATESHEAD) LIMITED,685662.78,2018-10-24
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,746,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,1654,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,1702,201807,O2 (UK) LTD,0.47,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2329,201807,O2 (UK) LTD,0.26,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2428,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,654,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,665,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1026,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,10,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,986,201807,O2 (UK) LTD,4.5,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,1198,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,1696,201807,O2 (UK) LTD,4.75,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2380,201807,O2 (UK) LTD,4.5,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2384,201807,O2 (UK) LTD,4.5,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2463,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2533,201807,O2 (UK) LTD,0.97,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2553,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2716,201807,O2 (UK) LTD,4.5,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2743,201807,O2 (UK) LTD,25.25,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,3713,201807,O2 (UK) LTD,4.5,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,4297,201807,O2 (UK) LTD,5.41,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,4364,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,232,201807,O2 (UK) LTD,4.5,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,381,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,655,201807,O2 (UK) LTD,4.5,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,686,201807,O2 (UK) LTD,0.19,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,886,201807,O2 (UK) LTD,4.5,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,888,201807,O2 (UK) LTD,4.5,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1141,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1149,201807,O2 (UK) LTD,0.06,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1159,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1186,201807,O2 (UK) LTD,7.3,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1298,201807,O2 (UK) LTD,4.5,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1384,201807,O2 (UK) LTD,4.5,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1831,201807,O2 (UK) LTD,4.75,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1854,201807,O2 (UK) LTD,4.5,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,1910,201807,O2 (UK) LTD,10,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,2224,201807,O2 (UK) LTD,18.33,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600020,2258,201807,O2 (UK) LTD,0.03,2018-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,290,201807,O2 (UK) LTD,4.5,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,341,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,401,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,641,201807,O2 (UK) LTD,4.5,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,728,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,959,201807,O2 (UK) LTD,4.5,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,969,201807,O2 (UK) LTD,4.5,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,1165,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,1274,201807,O2 (UK) LTD,10.13,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,1390,201807,O2 (UK) LTD,4.5,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,1411,201807,O2 (UK) LTD,0.22,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,1460,201807,O2 (UK) LTD,4.5,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,2167,201807,O2 (UK) LTD,1.23,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,2300,201807,O2 (UK) LTD,4.5,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600021,2311,201807,O2 (UK) LTD,10,2018-10-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,1401,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,1733,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,1803,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,1852,201807,O2 (UK) LTD,4.5,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2447,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2450,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2454,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2476,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2481,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2487,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2494,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2498,201807,O2 (UK) LTD,10,2018-10-02
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600019,2536,201807,O2 (UK) LTD,10,2018-10-02
