Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1718,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1720,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1727,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",43966417,0,201706,CITY OF NEWCASTLE UPON TYNE,693.28,2017-09-13
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43965169,0,201706,BARNARDOS,12500,2017-09-01
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1035,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,169,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,464,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,564,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1033,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1045,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1315,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1502,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1600,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1775,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1785,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1786,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,49,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,136,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,173,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,177,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1079,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1353,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1563,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1568,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1575,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1894,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Transport,Contract Hire,43967332,0,201706,CITY OF SUNDERLAND,512,2017-09-20
"Care, Wellbeing & Learning",Transport,Contract Hire,300000150,13,201706,REDACTED - Personal Information,729.6,2017-09-13
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,74,201706,O2 (UK) LTD,4.5,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,574,201706,O2 (UK) LTD,4.5,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1524,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1526,201706,O2 (UK) LTD,4.5,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1529,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1531,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1756,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1757,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1766,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1790,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1797,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1799,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1812,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1817,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1818,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1824,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,875,201706,O2 (UK) LTD,4.5,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1374,201706,O2 (UK) LTD,3.05,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1376,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1379,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1389,201706,O2 (UK) LTD,4.5,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1545,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1559,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1562,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1580,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1582,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1583,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1585,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1587,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1588,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1589,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1714,201706,O2 (UK) LTD,4.5,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,26,201706,O2 (UK) LTD,81.67,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,378,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,482,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,945,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1494,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1499,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1528,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1570,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1609,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,197,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,303,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,387,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,830,201706,O2 (UK) LTD,103.77,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1094,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1276,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1357,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1360,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1386,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,"Grants, Contribs & Subs",43967333,0,201706,ATERES GIRLS HIGH SCHOOL,18740.5,2017-09-20
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41206217,1,201706,TALBOT HOUSE,8076.92,2017-09-18
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43965348,0,201706,PARK VIEW SCHOOL,6192.66,2017-09-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43965349,0,201706,PARK VIEW SCHOOL,8449.67,2017-09-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43965917,0,201706,OVERSANDS SCHOOL,19874,2017-09-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43967928,0,201706,TYNE COAST COLLEGE,3427.39,2017-09-25
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43965603,0,201706,WHEELS PROJECT,715,2017-09-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43965889,0,201706,GROUNDWORK WOODSHED CIC,1440,2017-09-07
"Care, Wellbeing & Learning",Employees,Indirect Employee Expenses,43967980,0,201706,REDACTED - Personal Information,500,2017-09-25
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",43967062,0,201706,JENX LTD,696.6,2017-09-25
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,563,201706,O2 (UK) LTD,17.89,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1347,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1681,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1706,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1707,201706,O2 (UK) LTD,46,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,57,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1544,201706,O2 (UK) LTD,35.73,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1553,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1558,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1875,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",43966414,0,201706,Lancastrian Suite,500,2017-09-13
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,272,201706,O2 (UK) LTD,1.6,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,372,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,592,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,604,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,642,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,880,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1146,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1396,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1397,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1398,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1399,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1401,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1402,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1543,201706,O2 (UK) LTD,5.12,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1545,201706,O2 (UK) LTD,18.23,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1591,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1594,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1642,201706,O2 (UK) LTD,5.02,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1644,201706,O2 (UK) LTD,0.83,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1645,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1646,201706,O2 (UK) LTD,0.37,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1647,201706,O2 (UK) LTD,4.35,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1649,201706,O2 (UK) LTD,1.09,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1656,201706,O2 (UK) LTD,1.58,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1657,201706,O2 (UK) LTD,25.31,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,117,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,275,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,463,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,716,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1002,201706,O2 (UK) LTD,3.52,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1096,201706,O2 (UK) LTD,7.61,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1098,201706,O2 (UK) LTD,7.85,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1134,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1142,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1147,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1171,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1436,201706,O2 (UK) LTD,2.34,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1439,201706,O2 (UK) LTD,0.57,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1440,201706,O2 (UK) LTD,1.38,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1449,201706,O2 (UK) LTD,0.29,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1450,201706,O2 (UK) LTD,2.11,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1453,201706,O2 (UK) LTD,0.59,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1763,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1811,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1847,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1850,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1852,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1856,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1857,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,790,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1940,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Transport,Car Allowances,148025354,12,201706,CO - WHEELS CARCLUB CIC,62.14,2017-09-07
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,191,201706,O2 (UK) LTD,2.7,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,192,201706,O2 (UK) LTD,7.7,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,194,201706,O2 (UK) LTD,7.64,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,195,201706,O2 (UK) LTD,1.72,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,287,201706,O2 (UK) LTD,4.5,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,569,201706,O2 (UK) LTD,4.5,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,570,201706,O2 (UK) LTD,3.64,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,572,201706,O2 (UK) LTD,4.5,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,671,201706,O2 (UK) LTD,0.96,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,852,201706,O2 (UK) LTD,4.5,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1044,201706,O2 (UK) LTD,4.5,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1281,201706,O2 (UK) LTD,17.68,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1283,201706,O2 (UK) LTD,9.93,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1306,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1311,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1678,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1679,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1695,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1717,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1722,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1733,201706,O2 (UK) LTD,6.58,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1738,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1741,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1765,201706,O2 (UK) LTD,4.5,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1770,201706,O2 (UK) LTD,4.5,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1792,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1800,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1810,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1814,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1825,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1915,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1926,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1929,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1937,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,1973,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,157,201706,O2 (UK) LTD,4.5,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,238,201706,O2 (UK) LTD,4.5,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,261,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,266,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,276,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,278,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,281,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,284,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,287,201706,O2 (UK) LTD,1.61,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,320,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,354,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,357,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,362,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,365,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,367,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,369,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,372,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,378,201706,O2 (UK) LTD,4.5,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,381,201706,O2 (UK) LTD,4.5,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,382,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,608,201706,O2 (UK) LTD,4.5,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,612,201706,O2 (UK) LTD,2.01,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,614,201706,O2 (UK) LTD,8.84,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,615,201706,O2 (UK) LTD,0.97,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,618,201706,O2 (UK) LTD,4.5,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,619,201706,O2 (UK) LTD,3.04,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,621,201706,O2 (UK) LTD,4.5,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,622,201706,O2 (UK) LTD,2.88,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1765,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1767,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1809,201706,O2 (UK) LTD,6.79,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1821,201706,O2 (UK) LTD,0.11,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1829,201706,O2 (UK) LTD,6.29,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1891,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,1897,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,623,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600008,264,201706,O2 (UK) LTD,10,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,229,201706,O2 (UK) LTD,4.5,2017-09-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600007,250,201706,O2 (UK) LTD,4.5,2017-09-26
