Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment date,Supplier Name(T),Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,44.85,01423529486 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,44.85,01423564425 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,44.85,01423883619 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,139.79,01423531577 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,104.85,01423712950 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,98.55,01423858820 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,69.31,01765607407 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,53.49,01423883614 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,45,SMS30482 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,44.85,01423500534 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,44.85,01423505012 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,44.85,01423507822 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,0.02,01423522936 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,0.01,01423505012 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,0.01,01423509773 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,0.01,01423815182 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,0.01,01765607983 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,77.79,01423799000 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,0.5,01423508728 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,0.24,01423538382 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,0.2,01765692972 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,0.1,01423712950 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,0.1,01423714954 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,0.03,01423567352 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,6.36,01423508593 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,3.78,01423858820 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,1.97,01423529486 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,1.8,01765690654 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,1.75,01423506138 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,1.66,01765692029 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01765692972 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01765698750 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,15.22,01423869104 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,14.55,01423509823 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,13.74,01423883614 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,12.11,01423504341 Calls 4/1/16 to 6/30/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423883794 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423887710 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01765607407 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01765607983 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01765692029 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01765692855 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423714954 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423714957 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423815182 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423869104 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423869164 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423869815 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423522936 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423524328 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423538382 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423561154 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423566830 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423705403 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423507360 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423507991 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423508593 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423508728 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423509773 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423509823 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,44.85,01765609138 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,43.2,01765690654 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,41.97,01423567352 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423504341 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423506138 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,DAISY COMMUNICATIONS LTD,5212310,34.95,01423506583 Rental 5/1/16 to 7/31/16
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,ITD,Fixed Assets less than œ5k,2016-07-27,DALEBUILD LTD,4657242,3640.00,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,PC Replacement Rolling programme,2016-07-27,KINGSFIELD COMPUTER PRODUCTS LTD,4656243,237.49,
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,ITD,Other Expenses,2016-07-06,RED ARMOUR LTD,4654688,7650.00,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Software & Hardware Maintenance (just Software to 31.3.13),2016-07-13,SAPPHIRE TECHNOLOGIES LTD,4656874,1881.88,
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,ITD,Other Expenses,2016-07-20,SEC-1 LTD,4655530,1000.00,
Harrogate Borough Council,Employees,R,Corporate Affairs,ITD,Other Employee Expenses,2016-07-27,SHL GROUP LTD,4657028,108,
Harrogate Borough Council,Employees,R,Corporate Affairs,ITD,Other Employee Expenses,2016-07-27,SHL GROUP LTD,4657028,55,
Harrogate Borough Council,Employees,R,Corporate Affairs,ITD,Other Employee Expenses,2016-07-27,SHL GROUP LTD,4657028,112,
Harrogate Borough Council,Employees,R,Corporate Affairs,ITD,Other Employee Expenses,2016-07-27,SHL GROUP LTD,4657028,55,
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,ITD,Software Purchases Wiring etc,2016-07-04,TRUSTMARQUE SOLUTIONS LTD,4656319,21961.12,
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,ITD,Software Purchases Wiring etc,2016-07-04,TRUSTMARQUE SOLUTIONS LTD,4656320,131357.77,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-04,VIRGIN MEDIA BUSINESS,4656234,663.5,7056 1 0 1 02
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,271.6,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,31,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,19.8,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,29.89,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,69.3,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,22.51,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,89.1,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,40.57,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,49.52,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,29.7,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,21.58,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,30.05,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,39.61,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,9.9,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,29.73,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,40.41,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,9.9,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,10.52,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,19.82,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,9.9,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,30.14,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,31.12,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,20.73,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,40,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,20.5,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,9.9,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,20.31,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,19.8,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,69.7,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,9.9,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,29.74,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,9.9,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,31.22,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,9.9,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,9.9,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,29.78,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,9.9,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,21.2,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,19.8,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,19.8,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,39.66,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,39.65,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,9.9,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,109.36,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657428,19.8,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Mobile Telephony,2016-07-27,VIRGIN MEDIA PAYMENTS LTD,4657431,3824.67,930391
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Terminals-Communications,2016-07-20,VODAFONE LIMITED,4657302,358.13,Broadband
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Terminals-Communications,2016-07-20,VODAFONE LIMITED,4657427,408,Broadband
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Terminals-Communications,2016-07-13,VODAFONE LIMITED,4657058,1089.79,UK13114485
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Software & Hardware Maintenance (just Software to 31.3.13),2016-07-27,WELLDATA LTD,4657273,6281.00,11 Period 01 Jul 16 to 30 Sep 16
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,ITD,Software Purchases Wiring etc,2016-07-06,WESTON COMMUNICATIONS LIMITED,4653845,1010.00,
Harrogate Borough Council,Employees,R,Corporate Affairs,Legal Services,Non Qualification Training,2016-07-20,ACT NOW TRAINING LTD,4656359,265,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Legal Services,Counsels Fees,2016-07-13,JOHN HUNTER,4656882,875,REDACTED - COMMERCIAL SENSITIVITY v Harrogate BC
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Legal Services,Books & Publications,2016-07-27,THOMSON REUTERS,4657720,5733.49,PRACTICAL LAW SERVICES
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Legal Services,Books & Publications,2016-07-13,THOMSON REUTERS (PROFESSIONAL) UK LIMITED,4656298,7740.16,WESTLAW UK SERVICES
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Mayoralty,Other Supplies & Services,2016-07-25,JOHN SCHOFIELD,4657091,365,BELGIAN PLAQUE
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Mayoralty,Hospitality,2016-07-27,KINGS CATERING COMPANY LIMITED,4657805,1709.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Arts,Grants to Vol Organisations,2016-07-27,AMP AWARDS C.I.C.,4657588,744.5,Small Grant Award 201516
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Arts,Grant to Harrogate Theatre,2016-07-13,HARROGATE THEATRE,4656492,24225.00,1617
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2016-07-04,CHUBB FIRE & SECURITY LTD,4655962,560,
Harrogate Borough Council,Employees,R,Economy & Culture,Building Management Client,Temporary Staff,2016-07-27,EDEN BROWN  LTD,4657256,832.5,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Economy & Culture,Building Management Client,Temporary Staff,2016-07-20,EDEN BROWN  LTD,4657114,2475.00,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Economy & Culture,Building Management Client,Staff Advertising,2016-07-20,SHL GROUP LTD,4656205,1316.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Building Management Client,Other Consultants Fees,2016-07-27,TEAM (ENERGY AUDITING AGENCY LTD),4656797,2053.59,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,Planning Consultants,2016-07-27,G L HEARN LIMITED,4656617,2146.45,Killlnghall Appeal Support
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Staff Advertising,2016-07-27,HAYMARKET MEDIA GROUP LIMITED,4657139,1300.00,
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,2016-07-20,MATCHTECH GROUP UK LTD,4655767,1296.00,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,2016-07-06,MATCHTECH GROUP UK LTD,4654735,1332.00,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,2016-07-13,MATCHTECH GROUP UK LTD,4655563,1332.00,
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,2016-07-27,MATCHTECH GROUP UK LTD,4657181,1332.00,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,2016-07-27,MATCHTECH GROUP UK LTD,4657179,1360.22,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,2016-07-06,MATCHTECH GROUP UK LTD,4654733,1406.00,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,2016-07-13,MATCHTECH GROUP UK LTD,4655561,1406.00,
