Body Name,Expenditure Category(T),Capital/ Revenue,Service Label(T),Service Code(T),Expenditure Code,Expenditure Code(T),Payment Date,Supplier Name,Supplier Name(T),Transaction No.,Net Amount,Narrative
HR,Premises,C,Community,Repairs & Maintenance,098,Planned Repairs,2022-03-09,224422,JOJU LTD,1806566,367.36,368458/1
HR,Premises,C,Community,Repairs & Maintenance,098,Planned Repairs,2022-03-09,224422,JOJU LTD,1806566,467.63,368457/1
HR,Premises,C,Community,Repairs & Maintenance,098,Planned Repairs,2022-03-09,224422,JOJU LTD,1806566,475.24,368454/1
HR,Premises,C,Community,Repairs & Maintenance,098,Planned Repairs,2022-03-09,224422,JOJU LTD,1806566,475.24,368460/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-30,225361,KD CARPETS,1807364,929.16,369539/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-30,225361,KD CARPETS,1807363,941.66,369538/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-30,225361,KD CARPETS,1807366,1041.66,369541/1
O8,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-09,229797,KD CARPETS,3644157,1265.00,
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-30,225361,KD CARPETS,1807365,1317.50,369540/1
O8,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-09,229797,KD CARPETS,3644160,1525.83,
O8,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-09,229797,KD CARPETS,3644161,1672.50,
HR,Premises,C,Community,Repairs & Maintenance,098,Planned Repairs,2022-03-02,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1805266,614.42,355684/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-02,230069,LEE WALKER PIPE & WELDING SERVICES,1805270,274.09,368142/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,230069,LEE WALKER PIPE & WELDING SERVICES,1807138,3882.00,368295/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-02,224156,MEARS LIMITED,1805272,576.47,365466/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-23,223679,METRO ROD LTD,1807140,322.00,367795/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-09,223679,METRO ROD LTD,1806567,440.00,368274/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-16,223679,METRO ROD LTD,1806816,714.30,368082/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-23,223679,METRO ROD LTD,1807141,1206.40,368329/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-02,223679,METRO ROD LTD,1805274,1320.00,368192/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-02,223679,METRO ROD LTD,1805280,1540.00,367455/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-23,223679,METRO ROD LTD,1807143,1650.00,369377/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-30,223679,METRO ROD LTD,1807376,1873.00,369378/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-23,208594,NETSAT AERIALS LTD,1805283,240.00,368212/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-23,208594,NETSAT AERIALS LTD,1805282,480.00,368343/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-30,208594,NETSAT AERIALS LTD,1806570,770.00,368616/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-30,208594,NETSAT AERIALS LTD,1806569,3600.00,368576/1
O8,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-28,202945,NORTHERN POWERGRID (NORTHEAST) LTD,3645567,694.99,
O8,Supplies and Services,C,Community,Repairs & Maintenance,201,Materials,2022-03-16,200249,NORTHGATE VEHICLE HIRE LTD,3643568,233.80,
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-23,200249,NORTHGATE VEHICLE HIRE LTD,3644136,215.88,NEW HIRE
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643579,233.80,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643610,233.80,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-23,200249,NORTHGATE VEHICLE HIRE LTD,3644138,233.80,
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-16,200249,NORTHGATE VEHICLE HIRE LTD,3643613,234.25,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643620,258.16,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643583,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643584,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643585,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643586,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643587,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643588,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643589,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643591,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643592,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643593,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643594,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643595,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643596,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643597,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643598,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643599,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643600,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643601,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643602,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643603,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643604,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643611,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-16,200249,NORTHGATE VEHICLE HIRE LTD,3643614,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643619,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-21,200249,NORTHGATE VEHICLE HIRE LTD,3644134,262.36,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643582,442.96,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-14,200249,NORTHGATE VEHICLE HIRE LTD,3643617,442.96,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2022-03-21,200249,NORTHGATE VEHICLE HIRE LTD,3644133,442.96,IHMT
HR,Premises,C,Community,Repairs & Maintenance,073,Electrical Repairs & Maint,2022-03-09,229269,R J LIFT SERVICES LTD,1806572,55.00,368654/1
HR,Premises,C,Community,Repairs & Maintenance,073,Electrical Repairs & Maint,2022-03-09,229269,R J LIFT SERVICES LTD,1806572,55.00,368655/1
HR,Premises,C,Community,Repairs & Maintenance,073,Electrical Repairs & Maint,2022-03-09,229269,R J LIFT SERVICES LTD,1806572,55.00,368656/1
HR,Premises,C,Community,Repairs & Maintenance,073,Electrical Repairs & Maint,2022-03-09,229269,R J LIFT SERVICES LTD,1806572,55.00,368657/1
HR,Premises,C,Community,Repairs & Maintenance,073,Electrical Repairs & Maint,2022-03-09,229269,R J LIFT SERVICES LTD,1806572,55.00,368658/1
O8,Supplies and Services,C,Community,Repairs & Maintenance,342,Other Expenses,2022-03-16,229271,Redacted - Personal Data,3644304,1000.00,Redacted - Personal Data
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-02,218611,ROBINSONS LIGHTING LTD,1805287,443.00,368483/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-23,218611,ROBINSONS LIGHTING LTD,1807156,532.00,369553/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-30,218611,ROBINSONS LIGHTING LTD,1807385,651.00,370128/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-30,227627,SDG ACCESS LTD,1807386,215.00,369385/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-30,227627,SDG ACCESS LTD,1807388,430.00,368948/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-09,227627,SDG ACCESS LTD,1806574,571.25,367360/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-23,227627,SDG ACCESS LTD,1807161,912.50,368424/1
HR,Premises,C,Community,Repairs & Maintenance,087,Payments to Ext Contractors,2022-03-23,227627,SDG ACCESS LTD,1807160,2795.00,366636/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-16,228979,SURE MAINTENANCE LIMITED,1806825,263.97,367855/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-02,228979,SURE MAINTENANCE LIMITED,1805288,35.81,357928/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-02,228979,SURE MAINTENANCE LIMITED,1805288,35.81,357930/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-02,228979,SURE MAINTENANCE LIMITED,1805288,35.81,357933/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-02,228979,SURE MAINTENANCE LIMITED,1805288,35.81,357941/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-02,228979,SURE MAINTENANCE LIMITED,1805288,35.81,357942/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-02,228979,SURE MAINTENANCE LIMITED,1805288,35.81,357944/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-02,228979,SURE MAINTENANCE LIMITED,1805288,35.81,357948/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-02,228979,SURE MAINTENANCE LIMITED,1805288,35.81,357950/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-02,228979,SURE MAINTENANCE LIMITED,1805288,35.81,357952/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-02,228979,SURE MAINTENANCE LIMITED,1805288,35.81,357956/1
O8,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-16,229240,SURE MAINTENANCE LIMITED,3644278,1631.64,January 2022 servicing uplift
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,34.50,357943/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,34.50,357945/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,34.50,357946/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,34.50,357954/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,342086/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,342350/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,345798/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,347230/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,347432/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,347451/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,353498/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,353527/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,356373/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,356753/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360326/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360374/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360381/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360385/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360393/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360400/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360445/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360446/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360447/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360448/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360470/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360476/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360492/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360516/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360521/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360539/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360546/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360552/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360576/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360577/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360579/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360585/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360588/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360600/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360602/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360613/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360622/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,360625/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361935/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361936/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361938/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361939/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361942/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361946/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361947/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361949/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361952/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361953/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361954/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361959/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361963/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361964/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361965/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361966/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361967/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361969/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361970/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361971/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361972/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361973/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361974/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361975/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361976/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361977/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361978/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361979/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361980/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361981/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361982/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361983/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361984/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361986/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361988/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361989/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361990/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361992/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361993/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361994/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361996/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361998/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,361999/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,362000/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,362001/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,362002/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,362003/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,362004/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,362005/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,362006/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,362007/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,362008/1
