Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2019-04-08,DR R SPENCER,3580966,758.50,ACCR1819  PQ Dr R Spencer March 201 9 Monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2019-04-08,DR SOPHIE ELIZABETH LORD,3580969,610.50,ACCR1819  PQ Dr S E Lord March 2019 Monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2019-04-08,DR VIVIENNE JAYNE POSKITT,3580967,1073.00,ACCR1819  PQ Dr V Poskitt March 201 9 Monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2019-04-17,HILTON CABINET CO LTD,3580118,340.03,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Subscriptions,2019-04-03,ICCM PAYMENTS,3580206,310.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Burial/Mortuary Fees,2019-04-15,NEIL & SONYA MILSTED INDEPENDENT FUNERAL DIRECTORS LTD,3581255,919.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Other Consultants Fees,2019-04-29,NPS LEEDS LTD,3580673,2542.50,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2019-04-15,STEPHENSONS MEMORIAL WORKS,3580668,280.00,Plaques
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Other Supplies & Services,2019-04-10,TELESHORE UK LTD,3579437,840.00,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Miscellaneous Expenditure,2019-04-29,VIVEDIA LTD T/A OBITUS,3580707,345.00,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Protective Clothing,2019-04-10,ARCO LTD,3579713,328.24,ACCR1819 CREDIT TRANS 3576418
