Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Transport,R,Community,Arboriculture,Fuel/Oil,2021-07-19,ALLSTAR BUSINESS SOLUTIONS LTD,3630035,27.23,AS60046921
Harrogate Borough Council,Transport,R,Community,Arboriculture,Fuel/Oil,2021-07-14,ALLSTAR BUSINESS SOLUTIONS LTD,3630979,42.04,AS60046921
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,2021-07-28,EVENT TRAFFIC CONTROL LTD,3632033,529.88,
Harrogate Borough Council,Supplies and Services,R,Community,Arboriculture,Miscellaneous Expenditure,2021-07-16,EVENT TRAFFIC CONTROL LTD,3631462,492.79,
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,2021-07-23,HEIGHT FOR HIRE LTD,3631751,500.00,
Harrogate Borough Council,Supplies and Services,R,Community,Arboriculture,Miscellaneous Expenditure,2021-07-12,LANDMARK TRADING (STAMFORD) LTD,3630820,322.78,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,External Security,2021-07-08,4 SITE SECURITY SERVICES LTD,3630977,1278.42,Stonefall Depot Wetherby
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2021-07-19,ALLSTAR BUSINESS SOLUTIONS LTD,3630035,37.51,AS60046921
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2021-07-14,ALLSTAR BUSINESS SOLUTIONS LTD,3630979,59.93,AS60046921
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2021-07-14,ALLSTAR BUSINESS SOLUTIONS LTD,3630979,109.34,AS60046921
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2021-07-14,ALLSTAR BUSINESS SOLUTIONS LTD,3630979,157.60,AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2021-07-05,BANNER GROUP LTD,3630811,25.92,CONSOLIDATED INVOICE
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Miscellaneous Expenditure,2021-07-01,DASH INFORMATION SYSTEMS LTD,3630563,576.46,Miscellaneous Expenditure
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Miscellaneous Expenditure,2021-07-01,DASH INFORMATION SYSTEMS LTD,3630563,703.00,Miscellaneous Expenditure
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2021-07-01,DR CHRISTIAN LACHMANN,3630802,1221.00,PQ Dr C Lachmann June 2021 Monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2021-07-01,DR R SPENCER,3630804,370.00,PQ Dr R Spencer June 2021 Monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2021-07-01,DR VIVIENNE JAYNE POSKITT,3630803,999.00,PQ DR V Poskitt June 2021 Monthly Payment
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2021-07-29,HACS CIVIL ENGINEERING LLP,3631469,600.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2021-07-22,HACS CIVIL ENGINEERING LLP,3631513,600.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Other Consultants Fees,2021-07-30,MASON CLARK ASSOCIATES LTD,3632189,1543.25,Other Consultants Fees
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2021-07-09,MEL GREEN CONSTRUCTION LTD,3630895,875.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2021-07-14,MEL GREEN CONSTRUCTION LTD,3631022,1275.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2021-07-06,PEACOCK BROTHERS,3630906,3450.00,Payments to Ext Contractors
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2021-07-07,STEPHENSONS MEMORIAL WORKS,3631011,226.00,Plaques
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2021-07-07,STEPHENSONS MEMORIAL WORKS,3631010,300.00,STONEFALL CEMETERY
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2021-07-28,STEPHENSONS MEMORIAL WORKS,3632053,366.00,Plaques
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2021-07-21,VENTURE ENGRAVINGS,3631631,410.00,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2021-07-21,JANGRO NETWORK LIMITED,3631207,310.00,
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2021-07-20,TRAVAIL EMPLOYMENT GROUP LTD,3630918,910.73,Redacted - Personal Data
Harrogate Borough Council,Premises,R,Community,Business Development,Payments to Ext Contractors,2021-07-12,DTMS LTD,3631158,640.00,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2021-07-29,EDEN FARM LTD,3632077,210.16,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2021-07-29,EDEN FARM LTD,3632078,229.86,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2021-07-20,EDEN FARM LTD,3631582,348.14,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2021-07-15,EDEN FARM LTD,3631324,391.10,
Harrogate Borough Council,Premises,R,Community,Business Development,Payments to Ext Contractors,2021-07-28,NEWTON ELECTRICAL CONTRACTORS UK LTD,3631791,2342.01,
Harrogate Borough Council,Premises,R,Community,Business Development,Bldg Mgmt Recharged Works,2021-07-01,NEWTON ELECTRICAL CONTRACTORS UK LTD,3630556,-560.00,
Harrogate Borough Council,Premises,R,Community,Business Development,Bldg Mgmt Recharged Works,2021-07-01,NEWTON ELECTRICAL CONTRACTORS UK LTD,3630556,560.00,
Harrogate Borough Council,Premises,R,Community,Business Development,Bldg Mgmt Recharged Works,2021-07-01,NEWTON ELECTRICAL CONTRACTORS UK LTD,3630556,1030.35,
