Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Transport,R,Community,Arboriculture,Fuel/Oil,2017-08-07,ALLSTAR BUSINESS SOLUTIONS LTD,4680401,68.64,AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2017-08-14,ALLANSOUND COMMUNICATIONS,4680828,249,
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2017-08-07,ALLSTAR BUSINESS SOLUTIONS LTD,4680401,70.85,AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Protective Clothing,2017-08-16,BERENDSEN UK LTD,4680466,300.85,HARROGATE BC CEMETERY
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Protective Clothing,2017-08-16,BERENDSEN UK LTD,4680464,966.35,HARROGATE BC COMMUNITY SERVICES
Harrogate Borough Council,Employees,R,Community,Bereavement Services,Temporary Staff,2017-08-16,BROOK STREET (UK) LTD,4680830,352.8,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Bereavement Services,Temporary Staff,2017-08-09,BROOK STREET (UK) LTD,4680640,446.88,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Bereavement Services,Temporary Staff,2017-08-02,BROOK STREET (UK) LTD,4680076,533.12,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Bereavement Services,Temporary Staff,2017-08-30,BROOK STREET (UK) LTD,4681678,533.12,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Bereavement Services,Temporary Staff,2017-08-23,BROOK STREET (UK) LTD,4681244,588,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Miscellaneous Expenditure,2017-08-09,DASH INFORMATION SYSTEMS LTD,4679367,1120.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2017-08-02,DR CHRISTIAN LACHMANN,4680305,943.5,Dr C Lachmann July 2017 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2017-08-02,DR R SPENCER,4680306,296,Dr R Spencer July 201 7 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2017-08-02,DR VIVIENNE JAYNE POSKITT,4680307,814,Dr V Poskitt July 201 7 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2017-08-14,FALON NAMEPLATES LTD,4679900,18,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2017-08-14,FALON NAMEPLATES LTD,4679900,390.8,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Burial/Mortuary Fees,2017-08-30,NEIL & SONYA MILSTED,4681665,2152.00,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Burial/Mortuary Fees,2017-08-30,NEIL & SONYA MILSTED,4681666,2191.00,REDACTED - PERSONAL DATA
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2017-08-23,PEACOCK BROTHERS,4680432,4100.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Hort Materials - Direct Purchase,2017-08-30,PEACOCK BROTHERS,4680914,777.6,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2017-08-14,REDACTED - PERSONAL DATA,4680907,755,REIMBURSEMENT GRAVE
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2017-08-21,REDACTED - PERSONAL DATA,4681230,755,Reissue trans 4680907
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2017-08-23,RUSSELLS (KIRKBYMOORSIDE) LTD,4681359,547,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2017-08-30,WETHERBY SKIP HIRE SERVICES,4681059,150,various
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Refuse Collection/Removal,2017-08-30,WETHERBY SKIP HIRE SERVICES,4681059,200,various
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2017-08-02,CORDANT PEOPLE LIMITED,4679579,219.42,CREDIT INVOICE 464463
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2017-08-16,CORDANT PEOPLE LIMITED,4680680,243.8,
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2017-08-30,CORDANT PEOPLE LIMITED,4681720,557.55,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2017-08-16,CORDANT PEOPLE LIMITED,4680833,560.74,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Miscellaneous Expenditure,2017-08-02,BOB COWELL,4680056,280,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2017-08-30,EDEN FARM LTD,4681716,273.22,Valley Gardens Games Hut
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2017-08-09,EDEN FARM LTD,4679377,366.5,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2017-08-02,EDEN FARM LTD,4679370,378.4,
