Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Supplies and Services,R,Community,Arboriculture,Equipment,2019-05-15,LANDMARK TRADING (STAMFORD) LTD,3581638,346.66,Equipment
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2019-05-22,ALLSTAR BUSINESS SOLUTIONS LTD,3583259,16.67,AS60046921
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2019-05-01,ALLSTAR BUSINESS SOLUTIONS LTD,3581777,12.50,AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2019-05-13,BANNER GROUP LTD,3581870,33.42,CONSOLIDATED INVOICE
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2019-05-08,DR R SPENCER,3582730,388.50,PQ Spencer April Monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2019-05-08,DR SOPHIE ELIZABETH LORD,3582734,407.00,PQ April Monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2019-05-08,DR VIVIENNE JAYNE POSKITT,3582727,1110.00,PQ APRIL 2019 PAYMENT
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Hire of Equipment,2019-05-08,FACULTATIEVE TECHNOLOGIES LTD,3581184,212.25,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Other Supplies & Services,2019-05-29,FACULTATIEVE TECHNOLOGIES LTD,3583574,1793.02,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Other Supplies & Services,2019-05-08,FACULTATIEVE TECHNOLOGIES LTD,3581185,1949.25,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Hire of Equipment,2019-05-01,HEIGHT FOR HIRE LTD,3582087,675.00,Hire of Equipment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Subscriptions,2019-05-01,ICCM PAYMENTS,3581635,455.00,
