Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Transport,R,Community,Arboriculture,Fuel/Oil,2020-03-25,ALLSTAR BUSINESS SOLUTIONS LTD,3605271,16.92,AS60046921
Harrogate Borough Council,Employees,R,Community,Arboriculture,Temporary Staff,2020-03-16,TRAVAIL EMPLOYMENT GROUP LTD,3604657,403.80,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Arboriculture,Temporary Staff,2020-03-16,TRAVAIL EMPLOYMENT GROUP LTD,3604806,403.80,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Arboriculture,Temporary Staff,2020-03-30,TRAVAIL EMPLOYMENT GROUP LTD,3605477,403.80,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Arboriculture,Temporary Staff,2020-03-11,TRAVAIL EMPLOYMENT GROUP LTD,3604332,430.72,Temporary Staff
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2020-03-09,ALLSTAR BUSINESS SOLUTIONS LTD,3604030,17.08,AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2020-03-25,BANNER GROUP LTD,3603956,34.44,CONSOLIDATED INVOICE
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-03-09,DR CHRISTIAN LACHMANN,3604321,740.00,PQ Dr C Lachmann February 2020 Monthly
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-03-09,DR R SPENCER,3604319,758.50,PQ Dr R Spencer February 2020 Monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-03-09,DR VIVIENNE JAYNE POSKITT,3604320,980.50,PQ Dr V Poskitt February 2020 Monthly Payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Burial/Mortuary Fees,2020-03-25,F LOWLEY & SON LTD,3606086,573.90,Burial/Mortuary Fees
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2020-03-16,FALON NAMEPLATES LTD,3604702,246.28,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2020-03-30,FALON NAMEPLATES LTD,3606087,690.29,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2020-03-18,G H BROOKS & CO LTD,3604397,238.20,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2020-03-25,G H BROOKS & CO LTD,3604398,238.20,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2020-03-30,HACS CIVIL ENGINEERING LLP,3606287,664.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Subscriptions,2020-03-16,ICCM PAYMENTS,3603872,310.00,Subscriptions
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Burial/Mortuary Fees,2020-03-16,NEIL & SONYA MILSTED INDEPENDENT FUNERAL DIRECTORS LTD,3604815,1050.00,Burial/Mortuary Fees
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Burial/Mortuary Fees,2020-03-23,NEIL & SONYA MILSTED INDEPENDENT FUNERAL DIRECTORS LTD,3605396,1910.00,Burial/Mortuary Fees
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Other Consultants Fees,2020-03-30,NPS LEEDS LTD,3606167,1320.50,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Other Supplies & Services,2020-03-25,ROSEHILL FURNISHINGS LTD,3605235,480.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Other Supplies & Services,2020-03-25,ROSEHILL FURNISHINGS LTD,3605235,17.94,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Miscellaneous Expenditure,2020-03-04,VIVEDIA LTD T/A OBITUS,3603755,650.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Miscellaneous Expenditure,2020-03-30,VIVEDIA LTD T/A OBITUS,3605975,745.00,Various slideshows etc
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2020-03-23,BISHOPTON VETERINARY GROUP LLP,3605349,519.00,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2020-03-25,BULLOUGHS CLEANING SERVICES LTD,3603990,347.10,Blossomgate
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2020-03-30,BULLOUGHS CLEANING SERVICES LTD,3605779,600.00,Stockwell Hostel
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2020-03-25,BULLOUGHS CLEANING SERVICES LTD,3603989,694.20,23 Robert Street
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2020-03-25,BULLOUGHS CLEANING SERVICES LTD,3603988,867.75,The Avondale Hostel
Harrogate Borough Council,Premises,R,Community,Building Cleaning Operations,Cleaning & Hygiene Services,2020-03-23,GARY PICKERSGILL T/A GOLDSTAR MULTI CLEANING & MAINTENANCE SERVICES,3604748,250.00,
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-03-23,NORTHGATE VEHICLE HIRE LTD,3604241,211.96,IHMT supplies
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-03-16,NORTHGATE VEHICLE HIRE LTD,3603404,229.88,IHMT supplies
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-03-16,NORTHGATE VEHICLE HIRE LTD,3604227,229.88,IHMT supplies
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-03-16,NORTHGATE VEHICLE HIRE LTD,3604230,229.88,IHMT supplies
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-03-16,NORTHGATE VEHICLE HIRE LTD,3604232,229.88,IHMT supplies
Harrogate Borough Council,Premises,R,Community,Building Cleaning Operations,Refuse Collection/Removal,2020-03-30,PHS GROUP PLC,3605086,213.76,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2020-03-11,PROFESSIONAL PAPER SUPPLIES LTD,3602900,507.85,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2020-03-04,PROFESSIONAL PAPER SUPPLIES LTD,3602529,1395.55,
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-03-02,TRAVAIL EMPLOYMENT GROUP LTD,3603757,313.92,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-03-30,TRAVAIL EMPLOYMENT GROUP LTD,3605503,437.44,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-03-23,TRAVAIL EMPLOYMENT GROUP LTD,3604436,512.63,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-03-23,TRAVAIL EMPLOYMENT GROUP LTD,3604433,549.36,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-03-30,TRAVAIL EMPLOYMENT GROUP LTD,3605501,621.30,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-03-02,TRAVAIL EMPLOYMENT GROUP LTD,3603756,621.99,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-03-30,TRAVAIL EMPLOYMENT GROUP LTD,3606247,676.67,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-03-25,TRAVAIL EMPLOYMENT GROUP LTD,3604809,693.24,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-03-30,TRAVAIL EMPLOYMENT GROUP LTD,3606250,752.10,Temporary Staff
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Miscellaneous Expenditure,2020-03-11,BOB COWELL,3604372,293.00,GranbyClaro Road
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Equipment,2020-03-11,CLAAS EASTERN LTD,3603134,371.50,
Harrogate Borough Council,Employees,R,Community,Business Development,Temporary Staff,2020-03-04,CORDANT PEOPLE LTD,3603746,379.13,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Purchase of Garden Waste Sacks,2020-03-11,CROMWELL POLYTHENE LTD,3603132,3426.75,Purchase of Garden Waste Sacks
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2020-03-23,EDEN FARM LTD,3605294,537.59,
Harrogate Borough Council,Premises,R,Community,Business Development,Cleaning & Hygiene Services,2020-03-04,PAUL WHITAKER,3602492,570.00,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Equipment,2020-03-11,PELSIS LIMITED,3603779,117.75,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Equipment,2020-03-11,PELSIS LIMITED,3603779,117.75,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2020-03-18,SELECTA UK LIMITED,3604759,240.98,Claro Road Depot
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2020-03-18,SELECTA UK LIMITED,3604759,50.04,Claro Road Depot
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2020-03-18,SELECTA UK LIMITED,3604759,50.04,Claro Road Depot
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Miscellaneous Expenditure,2020-03-30,SPECIALIST BUILDING PRODUCTS LTD T/A ECODEK,3605855,2056.80,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Miscellaneous Expenditure,2020-03-30,SPECIALIST BUILDING PRODUCTS LTD T/A ECODEK,3605855,155.00,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Purchase of Bulk Containers,2020-03-25,UK CONTAINER MAINTENANCE LTD,3604495,308.00,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Purchase of Bulk Containers,2020-03-11,UK CONTAINER MAINTENANCE LTD,3603498,780.12,Purchase of Bulk Containers
