Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Employees,R,Community,Property Services (DCS),Temporary Staff,2021-03-09,1ST SELECT LIMITED,3624654,962,Redacted - Personal Data
Harrogate Borough Council,Employees,R,Community,Property Services (DCS),Temporary Staff,2021-03-24,1ST SELECT LIMITED,3625750,962,Redacted - Personal Data
Harrogate Borough Council,Employees,R,Community,Property Services (DCS),Temporary Staff,2021-03-16,1ST SELECT LIMITED,3625148,999,Redacted - Personal Data
Harrogate Borough Council,Employees,R,Community,Property Services (DCS),Temporary Staff,2021-03-02,1ST SELECT LIMITED,3624470,1924.00,Temporary Staff
Harrogate Borough Council,Premises,R,Economy & Culture,Arts,Bldg Mgmt Recharged Works,2021-03-09,ACORN ANALYTICAL SERVICES LTD,3624554,2500.00,Bldg Mgmt Recharged Works
Harrogate Borough Council,Transport,R,Community,Technical,Hire of Vehicles/Plant,2021-03-24,ADDYMANS RECYCLING LIMITED,3625826,80,
Harrogate Borough Council,Transport,R,Community,Technical,Hire of Vehicles/Plant,2021-03-24,ADDYMANS RECYCLING LIMITED,3625826,80,
Harrogate Borough Council,Transport,R,Community,Technical,Hire of Vehicles/Plant,2021-03-24,ADDYMANS RECYCLING LIMITED,3625826,80,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Software & Hardware Maintenance (just Software to 31.3.13),2021-03-08,ADELANTE SOFTWARE LTD,3624663,17309.62,ACCR2122 SmartPay Annual Support Annual renewal 010421 to 310322
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2021-03-18,AEBI SCHMIDT UK LTD,3625218,225.68,Claro Road
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Electrical Repairs & Maint,2021-03-30,AIRCO REFRIDGERATION & AIR CONDITIONING LTD,3626211,470,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2021-03-11,AIRCO REFRIDGERATION & AIR CONDITIONING LTD,3624889,955.13,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-18,AIRCO REFRIDGERATION & AIR CONDITIONING LTD,3625517,470.34,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-30,AIRCO REFRIDGERATION & AIR CONDITIONING LTD,3626064,650,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Subscriptions,2021-03-23,ALCIUM SOFTWARE LTD,3625843,8780.00,Subscriptions
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2021-03-10,ALISON WATSON,3624861,595,PQ Rent in Advance
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-12,ALLANSOUND COMMUNICATIONS,3624996,30.52,Bi annual service of induction loop systems at various HBC locations
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-12,ALLANSOUND COMMUNICATIONS,3624996,30.52,Bi annual service of induction loop systems at various HBC locations
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-12,ALLANSOUND COMMUNICATIONS,3624996,30.52,Bi annual service of induction loop systems at various HBC locations
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-12,ALLANSOUND COMMUNICATIONS,3624996,30.52,Bi annual service of induction loop systems at various HBC locations
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-12,ALLANSOUND COMMUNICATIONS,3624996,32.52,Bi annual service of induction loop systems at various HBC locations
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-12,ALLANSOUND COMMUNICATIONS,3624996,30.52,Bi annual service of induction loop systems at various HBC locations
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-12,ALLANSOUND COMMUNICATIONS,3624996,32.52,Bi annual service of induction loop systems at various HBC locations
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-12,ALLANSOUND COMMUNICATIONS,3624996,30.52,Bi annual service of induction loop systems at various HBC locations
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-12,ALLANSOUND COMMUNICATIONS,3624996,30.52,Bi annual service of induction loop systems at various HBC locations
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-12,ALLANSOUND COMMUNICATIONS,3624996,61,Bi annual service of induction loop systems at various HBC locations
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-12,ALLANSOUND COMMUNICATIONS,3624996,30.52,Bi annual service of induction loop systems at various HBC locations
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-12,ALLANSOUND COMMUNICATIONS,3624996,91,Bi annual service of induction loop systems at various HBC locations
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-12,ALLANSOUND COMMUNICATIONS,3624996,61.05,Bi annual service of induction loop systems at various HBC locations
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-12,ALLANSOUND COMMUNICATIONS,3624996,30.52,Bi annual service of induction loop systems at various HBC locations
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-12,ALLANSOUND COMMUNICATIONS,3624996,32.52,Bi annual service of induction loop systems at various HBC locations
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-12,ALLANSOUND COMMUNICATIONS,3624996,61,Bi annual service of induction loop systems at various HBC locations
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-12,ALLANSOUND COMMUNICATIONS,3624996,61,Bi annual service of induction loop systems at various HBC locations
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-12,ALLANSOUND COMMUNICATIONS,3624996,361.72,Bi annual service of induction loop systems at various HBC locations
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-12,ALLANSOUND COMMUNICATIONS,3624996,61,Bi annual service of induction loop systems at various HBC locations
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-12,ALLANSOUND COMMUNICATIONS,3624996,91,Bi annual service of induction loop systems at various HBC locations
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-12,ALLANSOUND COMMUNICATIONS,3624996,30.52,Bi annual service of induction loop systems at various HBC locations
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-03-12,ALLANSOUND COMMUNICATIONS,3624996,30.52,Bi annual service of induction loop systems at various HBC locations
Harrogate Borough Council,Transport,R,Community,Parks & Street Cleansing,Fuel/Oil,2021-03-11,ALLSTAR BUSINESS SOLUTIONS LTD,3623944,23.06,AS60046921
Harrogate Borough Council,Transport,R,Community,Arboriculture,Fuel/Oil,2021-03-11,ALLSTAR BUSINESS SOLUTIONS LTD,3623944,20.73,AS60046921
Harrogate Borough Council,Transport,C,Community,Housing Development,Fuel/Oil,2021-03-11,ALLSTAR BUSINESS SOLUTIONS LTD,3623944,337.55,AS60046921
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Fuel/Oil,2021-03-11,ALLSTAR BUSINESS SOLUTIONS LTD,3623944,42.83,AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2021-03-11,ALLSTAR BUSINESS SOLUTIONS LTD,3623944,45.06,AS60046921
Harrogate Borough Council,Transport,R,Community,Central Transport,Fuel/Oil,2021-03-30,ALLSTAR BUSINESS SOLUTIONS LTD,3626283,50.73,ACCR2021  AS60046921
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2021-03-30,ALLSTAR BUSINESS SOLUTIONS LTD,3626283,18.35,ACCR2021  AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2021-03-30,ALLSTAR BUSINESS SOLUTIONS LTD,3626283,43.42,ACCR2021  AS60046921
Harrogate Borough Council,Transport,R,Community,Parks & Street Cleansing,Fuel/Oil,2021-03-30,ALLSTAR BUSINESS SOLUTIONS LTD,3626283,30.5,ACCR2021  AS60046921
Harrogate Borough Council,Transport,C,Community,Housing Development,Fuel/Oil,2021-03-30,ALLSTAR BUSINESS SOLUTIONS LTD,3626283,247.28,ACCR2021  AS60046921
Harrogate Borough Council,Transport,R,Community,Parks & Street Cleansing,Fuel/Oil,2021-03-30,ALLSTAR BUSINESS SOLUTIONS LTD,3626283,230.94,ACCR2021  AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2021-03-19,ALLSTAR BUSINESS SOLUTIONS LTD,3625380,146.27,AS60046921
Harrogate Borough Council,Transport,R,Community,Repairs & Maintenance,Fuel/Oil,2021-03-19,ALLSTAR BUSINESS SOLUTIONS LTD,3625380,24.18,AS60046921
Harrogate Borough Council,Transport,R,Community,Central Transport,Fuel/Oil,2021-03-19,ALLSTAR BUSINESS SOLUTIONS LTD,3625380,30.28,AS60046921
Harrogate Borough Council,Transport,C,Community,Housing Development,Fuel/Oil,2021-03-19,ALLSTAR BUSINESS SOLUTIONS LTD,3625380,297.73,AS60046921
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Fuel/Oil,2021-03-19,ALLSTAR BUSINESS SOLUTIONS LTD,3625380,116.33,AS60046921
Harrogate Borough Council,Transport,R,Community,Parks & Street Cleansing,Fuel/Oil,2021-03-19,ALLSTAR BUSINESS SOLUTIONS LTD,3625380,396.97,AS60046921
Harrogate Borough Council,Premises,R,Community,Car Parking,Reactive Repairs & Maint - F&F,2021-03-31,ALPHA HOUSE LTD,3626297,225,
Harrogate Borough Council,Premises,R,Community,Car Parking,Reactive Repairs & Maint - F&F,2021-03-31,ALPHA HOUSE LTD,3626297,36,
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Payments to Ext Contractors,2021-03-17,ALTERNATIVE WINDOWS (LEEDS) LTD,1780304,227.07,330567/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Planned Repairs,2021-03-24,ALTERNATIVE WINDOWS (LEEDS) LTD,1780555,391.33,331137/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Planned Repairs,2021-03-17,ALTERNATIVE WINDOWS (LEEDS) LTD,1780303,605.38,343864/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Planned Repairs,2021-03-17,ALTERNATIVE WINDOWS (LEEDS) LTD,1780302,750,346075/1
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2021-03-19,AMANDA STOCKIL,3625590,695,PQ Advance Rent
Harrogate Borough Council,Premises,R,HCC,Operations,External Security,2021-03-05,AMULET (CHURCHILL SECURITY SOLUTIONS) LTD,3624570,10953.28,
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Rent in advance/Bond Scheme Landlord Incentiviasation fund,2021-03-19,ANDREW BEATSON PLUMBING & HEATING LTD,3625513,719.93,PQ Advance Rent
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,Protective Clothing,2021-03-10,ARCO LTD,3624823,228.02,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2021-03-03,ARENA GROUP LTD,3624414,462.15,CIGF10236
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2021-03-08,ARENA GROUP LTD,3624664,712.54,C1EJ15253
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2021-03-22,ARJO UK LTD,3625607,367.76,ANNUAL POOL LIFT
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,ITD,Fixed Assets greater than 5k,2021-03-29,AVOIRA LIMITED,3626088,2300.00,
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,ITD,Fixed Assets greater than 5k,2021-03-29,AVOIRA LIMITED,3626088,9.95,
Harrogate Borough Council,Premises,C,Community,Housing Development,Payments to Ext Contractors,2021-03-01,AWARD ENERGY CONSULTANTS,3624449,580,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Paper,2021-03-02,BANNER GROUP LTD,3624458,515.7,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Stationery/Office Consumables,2021-03-02,BANNER GROUP LTD,3624458,62.6,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,Stationery/Office Consumables,2021-03-02,BANNER GROUP LTD,3624458,25.06,
Harrogate Borough Council,Supplies and Services,R,Community,Parks & Street Cleansing,Other Consultants Fees,2021-03-09,BARTEC AUTO ID LTD,3622928,3800.00,
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,Other Consultants Fees,2021-03-09,BATTY FRANCE CONSULTANCY,3624843,453.2,
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,Other Consultants Fees,2021-03-30,BATTY FRANCE CONSULTANCY,3624880,605,
