Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Transport,R,Community,Arboriculture,Fuel/Oil,2022-07-11,ALLSTAR BUSINESS SOLUTIONS LTD,3651597,78.45,AS60046921
Harrogate Borough Council,Transport,R,Community,Arboriculture,Fuel/Oil,2022-07-04,ALLSTAR BUSINESS SOLUTIONS LTD,3651038,37.84,AS60046921
Harrogate Borough Council,Transport,R,Community,Arboriculture,Fuel/Oil,2022-07-25,ALLSTAR BUSINESS SOLUTIONS LTD,3652907,263.72,AS60046921
Harrogate Borough Council,Transport,R,Community,Arboriculture,Fuel/Oil,2022-07-04,ALLSTAR BUSINESS SOLUTIONS LTD,3651037,114.73,AS60046921
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,2022-07-18,NIGEL JACKSON T/A NEW PARK TREES AND LANDSCAPES,3652303,14000.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2022-07-27,A. E. DUFFIELD & SONS LIMITED,3652625,1396.45,
Harrogate Borough Council,Premises,C,Community,Bereavement Services,Payments to Ext Contractors,2022-07-06,ACORN ANALYTICAL SERVICES LTD,3650452,225,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2022-07-18,DR CHRISTIAN LACHMANN,3652681,869.5,PQ Dr C Lachmann June 2022 Monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2022-07-18,DR VIVIENNE JAYNE POSKITT,3652680,1221.00,PQ DR V Poskitt June 2022 Monthly Payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Protective Clothing,2022-07-11,ELIS UK LIMITED,3651807,226.61,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Planned Maintenance,2022-07-18,FACULTATIEVE TECHNOLOGIES LTD,3652168,13108.46,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Other Supplies & Services,2022-07-06,FACULTATIEVE TECHNOLOGIES LTD,3650095,695.34,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2022-07-25,FALON NAMEPLATES LTD,3651999,19,Plaques
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2022-07-25,FALON NAMEPLATES LTD,3651999,806.04,Plaques
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2022-07-11,HACS CIVIL ENGINEERING LLP,3651519,600,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2022-07-11,HACS CIVIL ENGINEERING LLP,3651523,600,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2022-07-13,HILTON CABINET CO LTD,3650845,284.56,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2022-07-13,J HEWSON (BUILDERS) LTD,3652048,3235.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2022-07-06,KIER SERVICES LTD - KIER SERVICES MAINTENANCE SOUTH,3651490,24854.17,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Other Consultants Fees,2022-07-27,MASON CLARK ASSOCIATES LTD,3651592,2905.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Other Consultants Fees,2022-07-27,ON-SITE ARCHAEOLOGY LTD,3652260,1000.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Other Consultants Fees,2022-07-27,ON-SITE ARCHAEOLOGY LTD,3652262,1000.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2022-07-20,PINNACLE CONSERVATION LTD,3652832,14607.40,
