Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,2020-10-06,TRINOVA SYSTEMS LIMITED,3616524,2500.00,Arbortrack Web Annual Maintenance Fee 2020
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2020-10-29,A A FOSTER,3618010,615.00,
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2020-10-20,ALLSTAR BUSINESS SOLUTIONS LTD,3617309,30.85,AS60046921
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2020-10-01,ALLSTAR BUSINESS SOLUTIONS LTD,3613653,16.25,AS60046921
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Grounds Maintenance Grants,2020-10-15,BOROUGHBRIDGE TOWN COUNCIL,3617037,2250.00,PQ Annual Maintenance Grant 202021
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Computer Consumables,2020-10-27,CLEAR SKIES SOFTWARE LTD,3617532,3050.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-10-01,DR CHRISTIAN LACHMANN,3616381,888.00,PQ Dr C Lachmann September 2020 Monthly Payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-10-01,DR R SPENCER,3616375,333.00,PQ Medical Referee
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-10-01,DR VIVIENNE JAYNE POSKITT,3616376,758.50,PQ Dr V Poskitt September 2020 Monthly Payment
Harrogate Borough Council,Supplies and Services,C,Community,Bereavement Services,Equipment,2020-10-19,FACULTATIEVE TECHNOLOGIES LTD,3616837,56471.65,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Other Supplies & Services,2020-10-15,FACULTATIEVE TECHNOLOGIES LTD,3617073,615.30,TECHNICAL SUPPORT OUT OF HOURS
