Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Transport,R,Community,Arboriculture,Fuel/Oil,2020-11-18,ALLSTAR BUSINESS SOLUTIONS LTD,3619045,77.88,AS60046921
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2020-11-18,ALLSTAR BUSINESS SOLUTIONS LTD,3619045,33.35,AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-11-06,DR CHRISTIAN LACHMANN,3618459,1054.50,PQ Dr C Lachmann October
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-11-06,DR R SPENCER,3618458,259.00,PQ Dr R Spencer  October
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-11-06,DR VIVIENNE JAYNE POSKITT,3618457,943.50,PQ Dr V Poskitt October
Harrogate Borough Council,Supplies and Services,C,Community,Bereavement Services,Equipment,2020-11-18,FACULTATIEVE TECHNOLOGIES LTD,3619027,172398.90,PQ INTERIM NO 5 ORDER NUMBER 2352908
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2020-11-18,FALON NAMEPLATES LTD,3619185,817.48,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2020-11-26,HACS CIVIL ENGINEERING LLP,3619374,600.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Other Consultants Fees,2020-11-05,NPS LEEDS LTD,3618309,831.91,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2020-11-11,TELESHORE UK LTD,3618709,875.50,Equipment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2020-11-11,TELESHORE UK LTD,3618710,1153.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Other Premises Related Costs,2020-11-18,THE PREVENTION FOUNDATION CIC,3619020,914.95,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Miscellaneous Expenditure,2020-11-03,VIVEDIA LTD T/A OBITUS,3618310,1690.00,Stonefall Webcast
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-11-09,BULLOUGHS CLEANING SERVICES LTD,3617643,266.20,Cavendish House
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2020-11-27,BULLOUGHS CLEANING SERVICES LTD,3619035,273.80,Cavendish House 23 Robert Street
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2020-11-09,BULLOUGHS CLEANING SERVICES LTD,3618347,361.38,Blossomgate Hostel Blossomgate
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2020-11-09,BULLOUGHS CLEANING SERVICES LTD,3618348,722.76,Cavendish House 23 Robert Street
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2020-11-09,BULLOUGHS CLEANING SERVICES LTD,3618349,903.45,Avondale House The Avondale Hostel
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-11-09,NORTHGATE VEHICLE HIRE LTD,3618144,215.88,IHMT
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-11-30,NORTHGATE VEHICLE HIRE LTD,3619759,215.88,
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-11-09,NORTHGATE VEHICLE HIRE LTD,3618098,233.80,IHMT
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-11-30,NORTHGATE VEHICLE HIRE LTD,3619742,233.80,IHMT
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-11-30,NORTHGATE VEHICLE HIRE LTD,3619750,233.80,IHMT
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-11-30,NORTHGATE VEHICLE HIRE LTD,3619752,233.80,IHMT
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-11-30,NORTHGATE VEHICLE HIRE LTD,3619754,233.80,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2020-11-09,PROFESSIONAL PAPER SUPPLIES LTD,3618447,214.70,Claro Road Deliveries
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2020-11-24,PROFESSIONAL PAPER SUPPLIES LTD,3618495,177.30,The Civic Centre
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2020-11-09,PROFESSIONAL PAPER SUPPLIES LTD,3618446,534.00,Claro Road Deliveries
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Protective Clothing,2020-11-24,PROFESSIONAL PAPER SUPPLIES LTD,3618495,293.10,The Civic Centre
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-11-24,TRAVAIL EMPLOYMENT GROUP LTD,3618847,348.40,Redacted - Personal Data
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-11-09,TRAVAIL EMPLOYMENT GROUP LTD,3618384,428.80,Temporary Staff
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Equipment,2020-11-09,KILLGERM CHEMICALS LTD,3617831,673.10,Claro Road Depot
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Equipment,2020-11-09,KILLGERM CHEMICALS LTD,3617831,61.20,1 Litre PX-ULX Disinfectant (For Exodus)
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Waste Disposal Charges,2020-11-13,NORTH YORKSHIRE COUNTY COUNCIL,3618867,56227.07,
Harrogate Borough Council,Premises,R,Community,Business Development,Cleaning & Hygiene Services,2020-11-11,PAUL WHITAKER,3618479,456.00,
Harrogate Borough Council,Premises,R,Community,Business Development,Rents & Wayleaves,2020-11-23,ROSSEFIELD ESTATES LTD,3619431,250.00,rent of allotments
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2020-11-16,SELECTA UK LIMITED,3618963,89.50,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2020-11-16,SELECTA UK LIMITED,3618963,240.40,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2020-11-16,SELECTA UK LIMITED,3618963,-89.50,
Harrogate Borough Council,Employees,R,Community,Business Development,Temporary Staff,2020-11-03,TRAVAIL EMPLOYMENT GROUP LTD,3617494,287.91,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Business Development,Temporary Staff,2020-11-05,TRAVAIL EMPLOYMENT GROUP LTD,3618383,287.91,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Business Development,Temporary Staff,2020-11-16,TRAVAIL EMPLOYMENT GROUP LTD,3618846,287.91,Redacted - Personal Data
Harrogate Borough Council,Premises,R,Community,Car Parking,Reactive Repairs & Maint - F&F,2020-11-25,A. E. DUFFIELD & SONS LIMITED,3619453,4955.00,
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2020-11-18,ALLSTAR BUSINESS SOLUTIONS LTD,3619045,45.83,AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2020-11-18,ALLSTAR BUSINESS SOLUTIONS LTD,3618296,94.78,AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Equipment,2020-11-24,AUDAX GLOBAL SOLUTIONS LTD,3619516,150.00,Equipment
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Equipment,2020-11-24,AUDAX GLOBAL SOLUTIONS LTD,3619516,2750.00,Equipment
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Equipment,2020-11-24,AUDAX GLOBAL SOLUTIONS LTD,3619516,25.00,Equipment
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Stationery/Office Consumables,2020-11-04,BANNER GROUP LTD,3618281,9.06,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Credit Card Services,2020-11-02,FLOWBIRD SMART CITY UK LIMITED,3618033,572.00,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Credit Card Services,2020-11-02,FLOWBIRD SMART CITY UK LIMITED,3618031,1697.67,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Cash Collection Fees,2020-11-13,G4S CASH SOLUTIONS (UK),3618932,454.82,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,External Printing/Typesetting,2020-11-19,INTEGRITY PRINT LTD,3619361,260.00,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Uniforms,2020-11-09,KELTIC LTD,3618319,335.25,
Harrogate Borough Council,Transport,R,Community,Car Parking,Hire of Vehicles/Plant,2020-11-02,NORTHGATE VEHICLE HIRE LTD,3618104,258.16,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Car Parking Adjudication Serv,2020-11-13,PATROL,3618877,229.71,Car Parking Adjudication Serv
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Car Parking Adjudication Serv,2020-11-13,PATROL,3618877,-1297.80,Car Parking Adjudication Serv
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Car Parking Adjudication Serv,2020-11-13,PATROL,3618877,1297.80,Car Parking Adjudication Serv
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Equipment,2020-11-24,PROFESSIONAL PAPER SUPPLIES LTD,3619421,33.90,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Equipment,2020-11-24,PROFESSIONAL PAPER SUPPLIES LTD,3619421,16.50,
