Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Transport,R,Community,Arboriculture,Fuel/Oil,2019-10-14,ALLSTAR BUSINESS SOLUTIONS LTD,3593479,18.81,AS60046921
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,2019-10-09,MTS NATIONWIDE LTD,3592609,1321.20,
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,2019-10-09,MTS NATIONWIDE LTD,3592609,32.20,
Harrogate Borough Council,Employees,R,Community,Arboriculture,Temporary Staff,2019-10-23,TRAVAIL EMPLOYMENT GROUP LTD,3594405,450.91,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Arboriculture,Temporary Staff,2019-10-07,TRAVAIL EMPLOYMENT GROUP LTD,3593326,565.32,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Arboriculture,Temporary Staff,2019-10-07,TRAVAIL EMPLOYMENT GROUP LTD,3593337,565.32,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Arboriculture,Temporary Staff,2019-10-14,TRAVAIL EMPLOYMENT GROUP LTD,3593539,565.32,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Arboriculture,Temporary Staff,2019-10-30,TRAVAIL EMPLOYMENT GROUP LTD,3594808,565.32,Temporary Staff
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2019-10-14,ALLSTAR BUSINESS SOLUTIONS LTD,3593479,36.90,AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2019-10-02,DR CHRISTIAN LACHMANN,3593010,832.50,PQ Dr C Lachmann September
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2019-10-02,DR VIVIENNE JAYNE POSKITT,3593012,980.50,PQ Dr V Poskitt September
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2019-10-28,FALON NAMEPLATES LTD,3594625,227.40,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2019-10-28,FALON NAMEPLATES LTD,3594765,227.40,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2019-10-28,FALON NAMEPLATES LTD,3594627,217.40,Plaques
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2019-10-28,FALON NAMEPLATES LTD,3594627,94.75,Plaques
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2019-10-28,FALON NAMEPLATES LTD,3594627,18.00,Plaques
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2019-10-28,FALON NAMEPLATES LTD,3594764,434.80,Plaques
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2019-10-28,FALON NAMEPLATES LTD,3594764,18.00,Plaques
