Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Transport,R,Community,Arboriculture,Fuel/Oil,2020-12-23,ALLSTAR BUSINESS SOLUTIONS LTD,3620814,39.48,AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Arboriculture,Miscellaneous Expenditure,2020-12-01,WINTERSMITH CONSULTING LTD,3619647,300.00,Coaching
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2020-12-08,ALLSTAR BUSINESS SOLUTIONS LTD,3620009,16.67,AS60046921
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2020-12-23,ALLSTAR BUSINESS SOLUTIONS LTD,3620814,49.59,AS60046921
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2020-12-29,C PRESTON MASONRY,3621160,-60.00,HBC  Kirkby Overblow Church Boundary Wall
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2020-12-29,C PRESTON MASONRY,3621160,620.00,HBC  Kirkby Overblow Church Boundary Wall
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2020-12-29,C PRESTON MASONRY,3621160,60.00,HBC  Kirkby Overblow Church Boundary Wall
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-12-01,DR CHRISTIAN LACHMANN,3619945,1073.00,PQ November 2020 Monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-12-01,DR R SPENCER,3619944,462.50,PQ November 2020
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-12-01,DR VIVIENNE JAYNE POSKITT,3619947,536.50,PQ November 2020 Monthly Payment
Harrogate Borough Council,Supplies and Services,C,Community,Bereavement Services,Equipment,2020-12-14,FACULTATIEVE TECHNOLOGIES LTD,3620526,135261.87,PQ Interim No 6
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2020-12-04,HACS CIVIL ENGINEERING LLP,3620105,600.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2020-12-24,HACS CIVIL ENGINEERING LLP,3621063,600.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Other Consultants Fees,2020-12-01,NPS LEEDS LTD,3619893,356.53,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Hire of Equipment,2020-12-09,ORANGE PLANT LTD,3620374,300.00,Hire of Equipment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Miscellaneous Expenditure,2020-12-07,VIVEDIA LTD T/A OBITUS,3619997,1933.00,Webcast Stonefall
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2020-12-24,BULLOUGHS CLEANING SERVICES LTD,3620692,342.25,Cavendish House 23 Robert Street
