Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Supplies and Services,R,Community,Arboriculture,Equipment,2018-06-06,LANDMARK TRADING (STAMFORD) LTD,4698607,313.32,
Harrogate Borough Council,Supplies and Services,R,Community,Arboriculture,Equipment,2018-06-06,LANDMARK TRADING (STAMFORD) LTD,4698607,286.5,
Harrogate Borough Council,Supplies and Services,R,Community,Arboriculture,Equipment,2018-06-06,LANDMARK TRADING (STAMFORD) LTD,4698607,286.5,
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,2018-06-20,QUANTIFIED TREE RISK ASSESSMENT LTD,4699554,222.3,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2018-06-06,A R TWIGG & SON LTD,4699372,13.5,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2018-06-06,A R TWIGG & SON LTD,4699372,615,
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2018-06-11,ALLSTAR BUSINESS SOLUTIONS LTD,4699792,51.69,AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Protective Clothing,2018-06-13,BERENDSEN UK LTD,4699336,265.32,HARROGATE BC CEMETERY
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2018-06-25,C PRESTON MASONRY,4700399,3358.40,extra work carried out to boundary wall
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2018-06-25,C PRESTON MASONRY,4700399,2708.40,extra work carried out to boundary wall
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2018-06-25,C PRESTON MASONRY,4700399,2708.40,extra work carried out to boundary wall
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2018-06-11,C PRESTON MASONRY,4699329,7646.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2018-06-11,C PRESTON MASONRY,4699329,1250.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2018-06-11,C PRESTON MASONRY,4699329,1250.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2018-06-04,DR CHRISTIAN LACHMANN,4699547,1073.00,PQ  Dr C Lachmann May 201 8 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2018-06-04,DR R SPENCER,4699551,499.5,PQ  Dr R Spencer May 201 8 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2018-06-04,DR VIVIENNE JAYNE POSKITT,4699549,814,PQ  Dr V Poskitt May 2018 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2018-06-27,FALON NAMEPLATES LTD,4699877,432.2,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Subscriptions,2018-06-04,ICCM PAYMENTS,4697723,445,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2018-06-20,PUMP AND PIPEWORK SERVICES LTD,4698980,235,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2018-06-06,TELESHORE UK LTD,4698520,917,Stonefall Cemetery
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Refuse Collection/Removal,2018-06-27,WETHERBY SKIP HIRE SERVICES,4700250,200,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2018-06-27,BULLOUGHS CLEANING SERVICES LTD,4699906,309.4,Blossomgate Hostel Blossomgate
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2018-06-27,BULLOUGHS CLEANING SERVICES LTD,4699907,653.57,Cavendish House 23 Robert Street
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2018-06-27,BULLOUGHS CLEANING SERVICES LTD,4699908,790.97,Avondale House The Avondale Hostel
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2018-06-11,CORDANT PEOPLE LIMITED,4699608,233.89,REDACTED - PERSONAL DATA
