Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Transport,R,Community,Arboriculture,Fuel/Oil,2022-05-16,ALLSTAR BUSINESS SOLUTIONS LTD,3648022,43.08,AS60046921
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,2022-05-16,ORANGUTAN ARB LTD,3648579,2260.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2022-05-11,ABBOTTS MEMORIAL COMPANY,3647072,250.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Burial/Mortuary Fees,2022-05-18,ABBOTTS MEMORIAL COMPANY,3648316,600.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2022-05-11,ABBOTTS MEMORIAL COMPANY,3647071,500.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2022-05-11,ABBOTTS MEMORIAL COMPANY,3647073,500.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2022-05-04,ABBOTTS MEMORIAL COMPANY,3647075,500.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2022-05-04,DR CHRISTIAN LACHMANN,3647889,943.50,PQ Dr C Lachmann April 2022 Monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2022-05-04,DR SOPHIE ELIZABETH LORD,3647886,314.50,PQ Dr S E Lord April 2022 Monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2022-05-04,DR VIVIENNE JAYNE POSKITT,3647887,795.50,PQ DR V Poskitt April 2022 Monthly Payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Protective Clothing,2022-05-16,ELIS UK LIMITED,3648470,226.61,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Planned Maintenance,2022-05-11,FACULTATIEVE TECHNOLOGIES LTD,3647546,13108.46,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2022-05-11,FACULTATIEVE TECHNOLOGIES LTD,3645719,633.44,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2022-05-11,FACULTATIEVE TECHNOLOGIES LTD,3646398,718.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2022-05-16,FACULTATIEVE TECHNOLOGIES LTD,3648459,1793.28,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Planned Maintenance,2022-05-11,FACULTATIEVE TECHNOLOGIES LTD,3630974,-25071.66,CANCEL INVOICE 21101191 Transaction 3628577
Harrogate Borough Council,Supplies and Services,C,Community,Bereavement Services,Equipment,2022-05-11,FACULTATIEVE TECHNOLOGIES LTD,3631478,18620.77,Interim Payment Cert 11
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2022-05-30,HACS CIVIL ENGINEERING LLP,3649079,258.40,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2022-05-16,HACS CIVIL ENGINEERING LLP,3648447,600.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2022-05-23,HACS CIVIL ENGINEERING LLP,3648590,600.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2022-05-25,HACS CIVIL ENGINEERING LLP,3649001,600.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2022-05-18,HARROGATE TIMBER LTD,3648603,595.02,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2022-05-25,J HEWSON (BUILDERS) LTD,3648592,1778.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2022-05-23,J HEWSON (BUILDERS) LTD,3648405,8222.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2022-05-18,NIGEL PAIN,3648742,250.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2022-05-18,NIGEL PAIN,3648742,375.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2022-05-18,NIGEL PAIN,3648743,1000.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2022-05-18,NIGEL PAIN,3648444,2500.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2022-05-18,NIGEL PAIN,3648741,2625.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2022-05-11,NIGEL RAMSEY FUNERAL SERVICE,3648178,350.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2022-05-25,NIGEL RAMSEY FUNERAL SERVICE,3648177,700.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2022-05-04,TELESHORE UK LTD,3647023,877.80,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Miscellaneous Expenditure,2022-05-11,VIVEDIA LTD T/A OBITUS,3648448,2306.00,
Harrogate Borough Council,Premises,R,Community,Building Cleaning Operations,Cleaning & Hygiene Services,2022-05-30,GARY PICKERSGILL T/A GOLDSTAR MULTI CLEANING & MAINTENANCE SERVICES,3649269,660.00,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Misc Expenditure Non-Vatable,2022-05-04,GARY PICKERSGILL T/A GOLDSTAR MULTI CLEANING & MAINTENANCE SERVICES,3647683,315.00,
Harrogate Borough Council,Premises,R,Community,Building Cleaning Operations,Cleaning & Hygiene Services,2022-05-30,GARY PICKERSGILL T/A GOLDSTAR MULTI CLEANING & MAINTENANCE SERVICES,3649270,330.00,Public Toilets
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2022-05-25,JANGRO NETWORK LIMITED,3648312,419.50,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2022-05-04,JANGRO NETWORK LIMITED,3646851,816.75,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2022-05-04,JANGRO NETWORK LIMITED,3646855,1607.45,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2022-05-04,JANGRO NETWORK LIMITED,3646852,315.73,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2022-05-04,JANGRO NETWORK LIMITED,3646944,375.58,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2022-05-23,JANGRO NETWORK LIMITED,3648307,208.50,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2022-05-04,JANGRO NETWORK LIMITED,3646941,335.96,
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2022-05-30,NORTHGATE VEHICLE HIRE LTD,3636051,233.80,IHMT
Harrogate Borough Council,Premises,R,Community,Building Cleaning Operations,Cleaning & Hygiene Services,2022-05-25,PHS GROUP PLC,3649115,215.75,
Harrogate Borough Council,Premises,R,Community,Building Cleaning Operations,Cleaning & Hygiene Services,2022-05-25,PHS GROUP PLC,3649116,215.75,
Harrogate Borough Council,Premises,R,Community,Building Cleaning Operations,Cleaning & Hygiene Services,2022-05-25,PHS GROUP PLC,3649117,215.75,
Harrogate Borough Council,Premises,R,Community,Building Cleaning Operations,Cleaning & Hygiene Services,2022-05-25,PHS GROUP PLC,3649118,215.75,
Harrogate Borough Council,Premises,R,Community,Building Cleaning Operations,Cleaning & Hygiene Services,2022-05-25,PHS GROUP PLC,3649119,215.75,
Harrogate Borough Council,Premises,R,Community,Building Cleaning Operations,Cleaning & Hygiene Services,2022-05-25,PHS GROUP PLC,3649120,215.75,
Harrogate Borough Council,Premises,R,Community,Building Cleaning Operations,Cleaning & Hygiene Services,2022-05-25,PHS GROUP PLC,3649122,215.75,
Harrogate Borough Council,Premises,R,Community,Building Cleaning Operations,Refuse Collection/Removal,2022-05-25,PHS GROUP PLC,3629585,215.75,Waste Collection
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2022-05-25,TRAVAIL EMPLOYMENT GROUP LTD,3648918,864.80,
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2022-05-16,TRAVAIL EMPLOYMENT GROUP LTD,3647841,498.08,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2022-05-16,TRAVAIL EMPLOYMENT GROUP LTD,3647838,718.66,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2022-05-23,TRAVAIL EMPLOYMENT GROUP LTD,3647387,588.80,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2022-05-25,TRAVAIL EMPLOYMENT GROUP LTD,3649045,758.08,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2022-05-23,TRAVAIL EMPLOYMENT GROUP LTD,3648721,669.76,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2022-05-18,TRAVAIL EMPLOYMENT GROUP LTD,3648622,956.80,
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2022-05-16,TRAVAIL EMPLOYMENT GROUP LTD,3647840,476.71,
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2022-05-16,TRAVAIL EMPLOYMENT GROUP LTD,3647839,512.28,
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2022-05-16,TRAVELERS INSURANCE CO LTD,3648273,5000.00,PQ TRAV232
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Miscellaneous Expenditure,2022-05-16,BOB COWELL,3648208,275.00,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Miscellaneous Expenditure,2022-05-16,BOB COWELL,3648209,325.00,
Harrogate Borough Council,Premises,R,Community,Business Development,Payments to Ext Contractors,2022-05-11,CIA FIRE AND SECURITY LTD,3648328,620.00,
Harrogate Borough Council,Premises,R,Community,Business Development,Payments to Ext Contractors,2022-05-11,CIA FIRE AND SECURITY LTD,3648329,1015.00,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2022-05-25,FCN FROZEN FOODS,3648095,540.70,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2022-05-18,FCN FROZEN FOODS,3648094,763.00,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2022-05-11,FCN FROZEN FOODS,3648090,870.49,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2022-05-11,FCN FROZEN FOODS,3648093,1400.44,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2022-05-11,FCN FROZEN FOODS,3648092,1488.74,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Advertising,2022-05-30,NATIONAL ASSOCIATION OF BRITISH MARKET AUTHORITIES,3649441,768.00,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Waste Disposal Charges,2022-05-04,NORTH YORKSHIRE COUNTY COUNCIL,3647702,53696.12,REDACTED PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2022-05-23,P P SNACK FOODS LTD,3648966,756.12,THE VALLEY GDN GAMES PAVILLION
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2022-05-04,P P SNACK FOODS LTD,3646929,273.90,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2022-05-11,P P SNACK FOODS LTD,3647094,402.46,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2022-05-11,SELECTA UK LIMITED,3647373,291.10,
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2022-05-16,ALLSTAR BUSINESS SOLUTIONS LTD,3648022,69.33,AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2022-05-18,ALLSTAR BUSINESS SOLUTIONS LTD,3647658,91.36,AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Equipment,2022-05-16,AUDAX GLOBAL SOLUTIONS LTD,3648025,60.00,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Equipment,2022-05-16,AUDAX GLOBAL SOLUTIONS LTD,3648025,360.00,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Stationery/Office Consumables,2022-05-25,BANNER GROUP LTD,3648390,32.46,CONSOLIDATED INVOICE
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,External Printing/Typesetting,2022-05-04,BEMROSE BOOTH PARAGON LTD T/A PARAGON ID LTD,3646816,3081.80,
Harrogate Borough Council,Premises,R,Community,Car Parking,Reactive Repairs & Maint - F&F,2022-05-23,BOB COWELL,3648202,368.00,
Harrogate Borough Council,Premises,R,Community,Car Parking,Reactive Repairs & Maint - F&F,2022-05-25,CUMMINS ALLISON,3647636,851.00,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Cash Collection Fees,2022-05-30,G4S CASH SOLUTIONS (UK),3637369,-221.39,Amendments to Contract
