Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2020-05-20,ALLSTAR BUSINESS SOLUTIONS LTD,3608812,27.50,AS60046921
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2020-05-07,ALLSTAR BUSINESS SOLUTIONS LTD,3608309,13.35,AS60046921
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2020-05-21,DE-SIGNS SIGNS & GRAPHICS CENTRE LTD,3608881,550.00,15 mph sign
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2020-05-21,DE-SIGNS SIGNS & GRAPHICS CENTRE LTD,3608881,100.00,New Toilet door signs
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-05-05,DR CHRISTIAN LACHMANN,3608305,2090.50,PQ Dr C Lachmann April 2020 Monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-05-05,DR R SPENCER,3608303,647.50,PQ Dr R Spencer April 2020 Monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-05-05,DR VIVIENNE JAYNE POSKITT,3608304,1461.50,PQ Dr V Poskitt April 2020 Monthly Payment
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2020-05-13,HACS CIVIL ENGINEERING LLP,3608594,600.00,CE2446 St Andrews Church
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Other Consultants Fees,2020-05-12,MASON CLARK ASSOCIATES LTD,3608584,4743.25,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Miscellaneous Expenditure,2020-05-05,VIVEDIA LTD T/A OBITUS,3608279,2703.00,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2020-05-06,BULLOUGHS CLEANING SERVICES LTD,3608291,361.38,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2020-05-06,BULLOUGHS CLEANING SERVICES LTD,3608294,903.45,
Harrogate Borough Council,Premises,R,Community,Building Cleaning Operations,Cleaning & Hygiene Services,2020-05-19,GARY PICKERSGILL T/A GOLDSTAR MULTI CLEANING & MAINTENANCE SERVICES,3608807,250.00,
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-05-18,NORTHGATE VEHICLE HIRE LTD,3608754,211.96,
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-05-18,NORTHGATE VEHICLE HIRE LTD,3608740,229.88,IHMT Supplies
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-05-18,NORTHGATE VEHICLE HIRE LTD,3608743,229.88,IHMT Supplies
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-05-18,NORTHGATE VEHICLE HIRE LTD,3608745,229.88,IHMT Supplies
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-05-18,NORTHGATE VEHICLE HIRE LTD,3608747,229.88,IHMT Supplies
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-05-19,NORTHGATE VEHICLE HIRE LTD,3608627,384.93,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Protective Clothing,2020-05-06,PROFESSIONAL PAPER SUPPLIES LTD,3608190,274.95,
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-05-18,TRAVAIL EMPLOYMENT GROUP LTD,3608437,372.69,Temprorary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-05-18,TRAVAIL EMPLOYMENT GROUP LTD,3608439,412.73,Temprorary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-05-21,TRAVAIL EMPLOYMENT GROUP LTD,3607754,413.82,Temprorary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-05-18,TRAVAIL EMPLOYMENT GROUP LTD,3608680,448.09,Temprorary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-05-21,TRAVAIL EMPLOYMENT GROUP LTD,3607648,615.75,Temprorary Staff
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2020-05-06,EDEN FARM LTD,3608307,259.84,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Waste Disposal Charges,2020-05-27,NORTH YORKSHIRE COUNTY COUNCIL,3609021,42585.86,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Subscriptions,2020-05-28,BRITISH PARKING ASSOCIATION,3608056,906.00,
Harrogate Borough Council,Premises,R,Community,Car Parking,Reactive Repairs & Maint - F&F,2020-05-28,CUMMINS ALLISON,3608943,241.00,
Harrogate Borough Council,Premises,R,Community,Car Parking,Reactive Repairs & Maint - F&F,2020-05-28,CUMMINS ALLISON,3608943,304.00,
Harrogate Borough Council,Premises,R,Community,Car Parking,Rents & Wayleaves,2020-05-28,NIDDERDALE AGRICULTURAL SOCIETY,3607579,625.00,Lease of Land for Car Park Bewerley Park AprSept 2020
Harrogate Borough Council,Premises,R,Community,Car Parking,Rents & Wayleaves,2020-05-21,ODEON CINEMAS LTD,3605413,4250.00,Quarterly rent in advance
Harrogate Borough Council,Premises,R,Community,Car Parking,Rents & Wayleaves,2020-05-28,WHARFEDALE LTD,3607956,850.00,
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2020-05-11,AEBI SCHMIDT UK LTD,3608352,220.35,Claro Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2020-05-15,AEBI SCHMIDT UK LTD,3608676,575.51,Claro Supplies
Harrogate Borough Council,Supplies and Services,R,Community,Central Transport,Equipment,2020-05-26,ALLIANCE ELECTRONICS LTD,3608934,304.80,Claro Supplies
Harrogate Borough Council,Supplies and Services,R,Community,Central Transport,Equipment,2020-05-12,BARRY CARTER MOTOR PRODUCTS LTD,3608551,215.12,Claro Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2020-05-28,CROSSROADS TRUCK & BUS,3609049,493.67,Claro Supplies
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,2020-05-20,CROSSROADS TRUCK & BUS,3608849,386.29,Claro Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2020-05-05,DENNIS EAGLE LTD,3608269,285.65,Claro Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2020-05-05,DENNIS EAGLE LTD,3608243,116.27,Claro Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2020-05-15,DENNIS EAGLE LTD,3608583,382.44,Claro Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2020-05-01,DENNIS EAGLE LTD,3608169,27.75,Claro Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2020-05-27,DENNIS EAGLE LTD,3609034,550.40,Claro Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2020-05-28,DENNIS EAGLE LTD,3609035,1623.30,Claro Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2020-05-28,DENNIS EAGLE LTD,3609051,37.71,Claro Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2020-05-28,DENNIS EAGLE LTD,3609051,22.60,Claro Supplies
