Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Employees,R,Community,Arboriculture,Non Qualification Training,2017-07-17,QUANTIFIED TREE RISK ASSESSMENT LTD,4679223,222.30,
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,2017-07-10,STEEL AND MAW TREE EXPERTS,4678746,3250.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2017-07-26,A A FOSTER,4678591,615.00,
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2017-07-12,ALLSTAR BUSINESS SOLUTIONS LTD,4678560,16.67,AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Protective Clothing,2017-07-19,BERENDSEN UK LTD,4678623,240.68,HARROGATE BC CEMETERY
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Protective Clothing,2017-07-19,BERENDSEN UK LTD,4678624,1191.61,HARROGATE BC COMMUNITY SERVICES
Harrogate Borough Council,Employees,R,Community,Bereavement Services,Temporary Staff,2017-07-12,BROOK STREET (UK) LTD,4678869,548.80,
Harrogate Borough Council,Employees,R,Community,Bereavement Services,Temporary Staff,2017-07-19,BROOK STREET (UK) LTD,4679143,588.00,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Bereavement Services,Temporary Staff,2017-07-26,BROOK STREET (UK) LTD,4679662,588.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2017-07-10,DR CHRISTIAN LACHMANN,4678864,795.50,Dr C Lachmann June 201 7 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2017-07-10,DR R SPENCER,4678862,777.00,Dr R Spencer June 201 7 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2017-07-10,DR VIVIENNE JAYNE POSKITT,4678868,980.50,Dr V Poskitt June 201 7 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2017-07-10,FALON NAMEPLATES LTD,4677487,488.50,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2017-07-10,FALON NAMEPLATES LTD,4677487,18.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2017-07-26,HARROGATE TOOL & BOLT LTD,4678369,244.80,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2017-07-05,ODLINGS LTD,4678249,211.50,Sanctum 10 Tablet
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Hire of Equipment,2017-07-03,PMC HIRE & SALES CENTRE,4678437,60.00,various
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Hire of Equipment,2017-07-03,PMC HIRE & SALES CENTRE,4678437,40.00,various
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2017-07-26,WETHERBY SKIP HIRE SERVICES,4679052,200.00,Various
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Refuse Collection/Removal,2017-07-03,WETHERBY SKIP HIRE SERVICES,4677107,200.00,VARIOUS
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2017-07-03,CORDANT PEOPLE LIMITED,4677885,219.42,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2017-07-17,CORDANT PEOPLE LIMITED,4679110,219.42,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2017-07-12,EDEN FARM LTD,4677930,211.40,Conyngham Hall Games Hut
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2017-07-19,EDEN FARM LTD,4678082,326.08,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2017-07-19,EDEN FARM LTD,4677938,441.54,Valley Gardens Games Hut
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2017-07-26,EDEN FARM LTD,4678477,545.74,Valley Gardens Games Hut
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2017-07-12,EDEN FARM LTD,4677937,664.72,Valley Gardens Games Hut
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2017-07-05,EDEN FARM LTD,4677479,796.15,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Miscellaneous Expenditure,2017-07-19,LOGIC STREET & PARK FURNITURE LTD,4677883,3980.00,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Waste Disposal Charges,2017-07-05,NORTH YORKSHIRE COUNTY COUNCIL,4677933,41798.30,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2017-07-19,P P SNACK FOODS LTD,4678408,215.68,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2017-07-05,P P SNACK FOODS LTD,4677900,229.56,
