Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,2018-12-05,BARCHAM TREES PLC,3572153,5422.00,Payments to Ext Contractors
Harrogate Borough Council,Supplies and Services,R,Community,Arboriculture,Miscellaneous Expenditure,2018-12-19,GRANTLEY SAW MILLS LTD,3573442,240,IHMT
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2018-12-10,ALLSTAR BUSINESS SOLUTIONS LTD,3572719,20.32,AS60046921
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2018-12-10,ALLSTAR BUSINESS SOLUTIONS LTD,3573017,33.34,AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2018-12-31,DR CHRISTIAN LACHMANN,3574382,499.5,PQ  DrC Lachmann December 201 8 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2018-12-17,DR CHRISTIAN LACHMANN,3573603,592,PQ  Dr C Lachmann November 201 8 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2018-12-17,DR R SPENCER,3573598,425.5,PQ  Dr R Spencer November 201 8 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2018-12-31,DR R SPENCER,3574380,851,PQ  Dr R Spencer December 201 8 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2018-12-17,DR SOPHIE ELIZABETH LORD,3573599,296,PQ  DrS E Lord November 201 8 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2018-12-31,DR VIVIENNE JAYNE POSKITT,3574381,888,PQ  Dr V Poskitt December 201 8 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2018-12-17,DR VIVIENNE JAYNE POSKITT,3573604,1350.50,PQ  Dr V Poskitt November 2018 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2018-12-10,STEPHENSONS MEMORIAL WORKS,3572645,225.4,Plaques
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2018-12-03,STEPHENSONS MEMORIAL WORKS,3572497,234.3,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2018-12-03,STEPHENSONS MEMORIAL WORKS,3572496,287.5,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2018-12-31,BULLOUGHS CLEANING SERVICES LTD,3574293,450,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2018-12-31,BULLOUGHS CLEANING SERVICES LTD,3574268,790.97,Avondale House The Avondale Hostel
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2018-12-17,CORDANT PEOPLE LIMITED,3573391,260.64,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2018-12-17,CORDANT PEOPLE LIMITED,3573390,345.3,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2018-12-19,CORDANT PEOPLE LIMITED,3573539,346.4,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2018-12-31,CORDANT PEOPLE LIMITED,3574276,406.62,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2018-12-24,NORTHGATE VEHICLE HIRE LTD,3573677,212,NX18YMO SWAP
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2018-12-24,NORTHGATE VEHICLE HIRE LTD,3573673,231.8,NX18YWD SWAP
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2018-12-24,NORTHGATE VEHICLE HIRE LTD,3573679,231.8,NV18EEF SWAP
Harrogate Borough Council,Premises,R,Community,Building Cleaning Operations,Refuse Collection/Removal,2018-12-31,PHS GROUP PLC,3574294,213.76,Public Conveniences
Harrogate Borough Council,Premises,R,Community,Building Cleaning Operations,Refuse Collection/Removal,2018-12-19,PHS GROUP PLC,3573760,1606.14,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2018-12-12,PROFESSIONAL PAPER SUPPLIES LTD,3572013,386.65,
Harrogate Borough Council,Premises,R,Community,Business Development,Bldg Mgmt Recharged Works,2018-12-17,BOB COWELL,3573339,478,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Purchase of Bulk Containers,2018-12-17,BOB COWELL,3573339,25,
Harrogate Borough Council,Premises,R,Community,Business Development,Cleaning & Hygiene Services,2018-12-24,PAUL WHITAKER,3573188,456,
Harrogate Borough Council,Premises,R,Community,Business Development,Water & Sewerage,2018-12-03,YORKSHIRE WATER PLC,3572792,260,Licence for water main and access rights at Harrogate North STW
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Court Fees,2018-12-05,HER MAJESTY\xEFS COURTS SERVICE,3572878,5000.00,PQ To register debts at TEC
