Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Supplies and Services,R,Community,Arboriculture,Miscellaneous Expenditure,2021-01-18,BARCHAM TREES PLC,3622005,4528.00,
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,2021-01-15,TREES R US,3620635,290.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2021-01-27,ACORN ANALYTICAL SERVICES LTD,3622669,225.00,
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2021-01-05,ALLSTAR BUSINESS SOLUTIONS LTD,3621500,14.58,AS60046921
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Grounds Maintenance Grants,2021-01-27,DISHFORTH PARISH COUNCIL,3622536,1521.84,PQ Cemetery Grant 2020 2021
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2021-01-07,DR CHRISTIAN LACHMANN,3621638,1017.50,PQ DECEMBER 2020
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2021-01-07,DR R SPENCER,3621637,592.00,PQ DECEMBER 2020
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2021-01-07,DR VIVIENNE JAYNE POSKITT,3621636,999.00,PQ DECEMBER 2020
Harrogate Borough Council,Supplies and Services,C,Community,Bereavement Services,Equipment,2021-01-20,FACULTATIEVE TECHNOLOGIES LTD,3622098,147421.28,PQ Interim No 7
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Other Supplies & Services,2021-01-22,FACULTATIEVE TECHNOLOGIES LTD,3622371,977.37,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2021-01-29,FALON NAMEPLATES LTD,3622803,507.52,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Hort Materials - Direct Purchase,2021-01-26,SHIRE AGGREGATES BULK LTD,3622566,1011.02,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2021-01-28,STEPHENSONS MEMORIAL WORKS,3622626,275.75,Plaques
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2021-01-05,STEWARTS OF STARBECK,3621553,500.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2021-01-13,TELESHORE UK LTD,3621875,676.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2021-01-13,TELESHORE UK LTD,3621875,50.50,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Miscellaneous Expenditure,2021-01-05,VIVEDIA LTD T/A OBITUS,3621552,2276.00,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2021-01-20,BULLOUGHS CLEANING SERVICES LTD,3621645,361.38,Blossomgate Hostel Blossomgate
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2021-01-20,BULLOUGHS CLEANING SERVICES LTD,3621901,637.50,Stockwell Hostel Stockwell Hostel
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2021-01-20,BULLOUGHS CLEANING SERVICES LTD,3621646,722.76,Cavendish House 23 Robert Street
