Body Name,Expenditure Category(T),Capital/ Revenue,Service Label(T),Service Code(T),Expenditure Code,Expenditure Code(T),Payment Date,Supplier Name,Supplier Name(T),Transaction No.,Net Amount,Narrative
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,201286,EAST RIDING HORTICULTURE LTD,3578439,125.85,Hort Materials - Direct Purchase
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,201286,EAST RIDING HORTICULTURE LTD,3578439,84,Hort Materials - Direct Purchase
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,201286,EAST RIDING HORTICULTURE LTD,3578439,19,Hort Materials - Direct Purchase
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,201286,EAST RIDING HORTICULTURE LTD,3578439,126,Hort Materials - Direct Purchase
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,201286,EAST RIDING HORTICULTURE LTD,3578439,269.8,Hort Materials - Direct Purchase
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,201286,EAST RIDING HORTICULTURE LTD,3578439,71,Hort Materials - Direct Purchase
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,201286,EAST RIDING HORTICULTURE LTD,3578439,90,Hort Materials - Direct Purchase
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,201286,EAST RIDING HORTICULTURE LTD,3578439,19,Hort Materials - Direct Purchase
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,201286,EAST RIDING HORTICULTURE LTD,3578439,41.8,Hort Materials - Direct Purchase
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,201286,EAST RIDING HORTICULTURE LTD,3578439,15.45,Hort Materials - Direct Purchase
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,201286,EAST RIDING HORTICULTURE LTD,3578439,62.75,Hort Materials - Direct Purchase
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,201286,EAST RIDING HORTICULTURE LTD,3578439,76,Hort Materials - Direct Purchase
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,201286,EAST RIDING HORTICULTURE LTD,3578439,75.85,Hort Materials - Direct Purchase
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,201286,EAST RIDING HORTICULTURE LTD,3578439,404.7,Hort Materials - Direct Purchase
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,201286,EAST RIDING HORTICULTURE LTD,3578439,134.9,Hort Materials - Direct Purchase
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,201286,EAST RIDING HORTICULTURE LTD,3578439,598,Hort Materials - Direct Purchase
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,201286,EAST RIDING HORTICULTURE LTD,3578439,123.6,Hort Materials - Direct Purchase
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,201286,EAST RIDING HORTICULTURE LTD,3578439,105.02,Hort Materials - Direct Purchase
O8,Supplies and Services,A,Community,Parks & Street Cleansing,171,Equipment,2019-03-06,214594,GLASDON UK LTD,3577898,254.8,Equipment
O8,Premises,A,Community,Parks & Street Cleansing,85,Grounds Maintenance Grants,2019-03-27,220138,HIGHSIDE PLAYING FIELDS ASSOCIATION,3580106,1665.00,ACCR1819 PQ GROUNDS MAINTENANCE 201819
O8,Supplies and Services,A,Community,Parks & Street Cleansing,378,Grants to Parishes,2019-03-11,202765,MASHAM PARISH COUNCIL,3578950,2181.86,grant payment
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,207212,MOLES SEEDS LTD,3578177,5.54,Hort Materials - Direct Purchase
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,207212,MOLES SEEDS LTD,3578177,120.96,Hort Materials - Direct Purchase
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,207212,MOLES SEEDS LTD,3578177,67.2,Hort Materials - Direct Purchase
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,207212,MOLES SEEDS LTD,3578177,26.88,Hort Materials - Direct Purchase
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,207212,MOLES SEEDS LTD,3578177,40.32,Hort Materials - Direct Purchase
O8,Premises,A,Community,Parks & Street Cleansing,163,External Security,2019-03-06,203050,NORTH YORKSHIRE MOUNTED RANGER,3578181,1365.00,PARKS SECURITY
O8,Supplies and Services,A,Community,Parks & Street Cleansing,295,Waste Disposal Charges,2019-03-04,207466,S W FOSTER,3578422,900,
O8,Employees,A,Community,Parks & Street Cleansing,19,Temporary Staff,2019-03-04,204317,TRAVAIL EMPLOYMENT GROUP LTD,3578570,1228.59,Redacted- Personal data
O8,Supplies and Services,A,Community,Parks & Street Cleansing,171,Equipment,2019-03-20,214868,TUDOR ENVIRONMENTAL,3578614,251.42,Equipment
O8,Supplies and Services,A,Community,Parks & Street Cleansing,171,Equipment,2019-03-20,227085,VIZSEC (UK) LTD T/A VISUAL SECURITY SYSTEMS,3578339,269.4,Equipment
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-11,203442,VOLMARY LTD,3578359,46.62,
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-11,203442,VOLMARY LTD,3578359,54.84,
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-11,203442,VOLMARY LTD,3578359,53.7,
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-11,203442,VOLMARY LTD,3578359,30.66,
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-11,203442,VOLMARY LTD,3578359,30.95,
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-11,203442,VOLMARY LTD,3578359,19.46,
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-11,203442,VOLMARY LTD,3578359,18.98,
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-11,203442,VOLMARY LTD,3578359,46.62,
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-11,203442,VOLMARY LTD,3578359,46.62,
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-11,203442,VOLMARY LTD,3578359,80.55,
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-11,203442,VOLMARY LTD,3578359,30.95,
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-11,203442,VOLMARY LTD,3578359,30.95,
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-11,203442,VOLMARY LTD,3578359,53.7,
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-11,203442,VOLMARY LTD,3578359,29.72,
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-11,203442,VOLMARY LTD,3578359,30.95,
O8,Supplies and Services,A,Community,Parks & Street Cleansing,268,Other Consultants Fees,2019-03-20,218539,WEBASPX LTD,3578341,3750.00,Other Consultants Fees
O8,Supplies and Services,A,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2019-03-06,204541,WRAYWAYS,3577844,271.23,
O8,Transfer Payments,D,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2019-03-13,224805,ALTERNATIVE WINDOWS (LEEDS) LTD,3579019,624,Disabled facilities grant
O8,Transfer Payments,D,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2019-03-27,228304,BLUEBELL NORTHWEST LTD,3580103,25000.00,Disabled facilities grant
O8,Supplies and Services,A,Community,Private Sector Housing,383,Subscriptions,2019-03-25,200822,CHARTERED INSTITUTE OF ENVIRONMENTAL HEALTH,3579883,126.25,Subscriptions
O8,Transfer Payments,D,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2019-03-13,201407,F PEART & CO LTD,3579018,3020.00,Disabled facilities grant
O8,Transfer Payments,D,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2019-03-11,208280,KD CARPETS,3578956,510.89,Disabled facilities grant
O8,Transfer Payments,D,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2019-03-25,224155,MEARS LIMITED,3579994,2117.02,Disabled facilities grant
O8,Transfer Payments,D,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2019-03-25,224155,MEARS LIMITED,3579995,3975.15,Disabled facilities grant
O8,Transfer Payments,D,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2019-03-27,224155,MEARS LIMITED,3580176,4533.70,Disabled facilities grant
O8,Transfer Payments,D,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2019-03-25,224155,MEARS LIMITED,3579993,5078.67,Disabled facilities grant
O8,Transfer Payments,D,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2019-03-27,224155,MEARS LIMITED,3580050,5181.19,Disabled facilities grant
O8,Supplies and Services,A,Community,Private Sector Housing,383,Subscriptions,2019-03-13,218339,R H ENVIRONMENTAL LTD,3578049,1193.00,
O8,Transfer Payments,D,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2019-03-25,204683,STANNAH LIFT SERVICES LTD,3579992,3207.00,Disabled facilities grant
O8,Transfer Payments,D,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2019-03-25,202544,THYSSENKRUPP ENCASA,3579991,3390.00,Disabled facilities grant
O8,Transfer Payments,D,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2019-03-04,204607,YORKSHIRE HOUSING FOUNDATION,3578053,2486.58,PQ DFG FEES SARGENT
HR,Supplies and Services,C,Community,Property (Gen Mgmt),275,Valuation Fees,2019-03-04,217902,HILL CANNON (UK) LLP,1722336,225,298506/1
HR,Supplies and Services,C,Community,Property (Gen Mgmt),275,Valuation Fees,2019-03-20,221052,VERITY FREARSON LTD,1722747,100,301777/1
HR,Supplies and Services,C,Community,Property (Gen Mgmt),275,Valuation Fees,2019-03-20,221052,VERITY FREARSON LTD,1722747,100,301785/1
HR,Supplies and Services,C,Community,Property (Gen Mgmt),275,Valuation Fees,2019-03-20,221052,VERITY FREARSON LTD,1722747,100,301781/1
HR,Supplies and Services,C,Community,Property (Gen Mgmt),275,Valuation Fees,2019-03-20,221052,VERITY FREARSON LTD,1722747,100,301779/1
HR,Premises,C,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2019-03-13,228003,AIRCO REFRIDGERATION & AIR CONDITIONING LTD,1722435,486.25,300896/1
O8,Transport,C,Community,Repairs & Maintenance,451,Fuel/Oil,2019-03-25,200227,ALLSTAR BUSINESS SOLUTIONS LTD,3578819,28.5,AS60046921
O8,Transport,C,Community,Repairs & Maintenance,451,Fuel/Oil,2019-03-20,200227,ALLSTAR BUSINESS SOLUTIONS LTD,3579653,18.67,AS60046921
O8,Transport,C,Community,Repairs & Maintenance,451,Fuel/Oil,2019-03-20,200227,ALLSTAR BUSINESS SOLUTIONS LTD,3579653,175.59,AS60046921
HR,Premises,C,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2019-03-06,225336,ALTERNATIVE WINDOWS (LEEDS) LTD,1722371,281.2,296072/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-13,225336,ALTERNATIVE WINDOWS (LEEDS) LTD,1722436,351.86,294452/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-06,225336,ALTERNATIVE WINDOWS (LEEDS) LTD,1722367,412.93,298826/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-06,225336,ALTERNATIVE WINDOWS (LEEDS) LTD,1722369,431.34,294128/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-27,225336,ALTERNATIVE WINDOWS (LEEDS) LTD,1723072,444.26,299131/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-06,225336,ALTERNATIVE WINDOWS (LEEDS) LTD,1722368,520.16,295406/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-06,225336,ALTERNATIVE WINDOWS (LEEDS) LTD,1722370,669.26,296881/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-06,225336,ALTERNATIVE WINDOWS (LEEDS) LTD,1722372,676,282880/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-13,225336,ALTERNATIVE WINDOWS (LEEDS) LTD,1722437,751.8,281672/2
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-27,225336,ALTERNATIVE WINDOWS (LEEDS) LTD,1723041,2123.24,298277/1
HR,Premises,C,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2019-03-13,223697,BEACON CONSTRUCTION & JOINERY LTD,1722441,315.67,291122/2
HR,Premises,C,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2019-03-13,223697,BEACON CONSTRUCTION & JOINERY LTD,1722438,730.27,291713/2
O8,Supplies and Services,C,Community,Repairs & Maintenance,295,Waste Disposal Charges,2019-03-20,219840,BIFFA WASTE SERVICES LTD,3578647,390,LARK HILL CEMETARY
O8,Supplies and Services,C,Community,Repairs & Maintenance,295,Waste Disposal Charges,2019-03-20,219840,BIFFA WASTE SERVICES LTD,3578648,390,STONEFALL CEMETERY
O8,Supplies and Services,C,Community,Repairs & Maintenance,295,Waste Disposal Charges,2019-03-20,219840,BIFFA WASTE SERVICES LTD,3578643,450,LARK HILL CEMETARY
O8,Supplies and Services,C,Community,Repairs & Maintenance,295,Waste Disposal Charges,2019-03-20,219840,BIFFA WASTE SERVICES LTD,3578645,675,STONEFALL CEMETERY
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302125/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302128/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302154/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302130/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302132/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302159/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302160/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302164/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302172/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302151/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302153/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302166/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302147/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302163/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302173/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302135/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302136/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302137/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302161/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302162/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302148/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302149/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302150/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302146/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302140/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302141/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302171/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302142/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302143/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302144/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302126/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302127/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302155/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302152/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302122/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302131/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302134/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302156/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302158/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302139/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302167/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302129/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302168/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302165/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302169/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302145/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302133/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302157/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302138/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-27,227445,BLUE FLAME ASSOCIATES LTD,1723075,42.98,302170/1
O8,Employees,C,Community,Repairs & Maintenance,48,Staff Advertising,2019-03-04,226270,BLUETOWNONLINE LTD,3577867,269,Staff Advertising
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,223753,CARELINE SECURITY LTD,1722728,135,297378/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,223753,CARELINE SECURITY LTD,1722728,135,297376/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,223753,CARELINE SECURITY LTD,1722728,135,297379/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,223753,CARELINE SECURITY LTD,1722728,135,297381/1
O8,Supplies and Services,C,Community,Repairs & Maintenance,201,Materials,2019-03-11,200859,CITY ELECTRICAL FACTORS LTD,3578365,438.92,IHMT
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-20,226238,CLARKES ENVIRONMENTAL LTD,1722693,457,301361/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-13,226238,CLARKES ENVIRONMENTAL LTD,1722444,545.25,300086/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-20,226238,CLARKES ENVIRONMENTAL LTD,1722691,640,300846/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,20,301682/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,7,301684/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,5,301695/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,35,301697/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,18,301666/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,12.5,301689/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,40,301664/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,7,301685/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,12,301674/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,8,301675/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,4,301677/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,30,301700/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,62,301646/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,21,301693/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,18,301698/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,12,301665/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,16,301669/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,4,301670/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,20,301699/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,6,301686/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,12,301687/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,12,301672/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,95,301660/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,40,301662/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,46,301663/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,23,301690/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,8,301678/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,8.75,301680/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,200992,COXON BROTHERS,1722694,8.75,301681/1
