Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2018-09-12,ALLSTAR BUSINESS SOLUTIONS LTD,4705620,33.75,AS60046921
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2018-09-12,ALLSTAR BUSINESS SOLUTIONS LTD,4705650,50.01,AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Protective Clothing,2018-09-12,BERENDSEN UK LTD,4705367,265.32,HARROGATE BC CEMETERY
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Refuse Collection/Removal,2018-09-19,BIFFA WASTE SERVICES LTD,4706511,225,STONEFALL CEMETERY
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Refuse Collection/Removal,2018-09-24,BIFFA WASTE SERVICES LTD,4706691,225,LARK HILL CEMETARY
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2018-09-10,DR CHRISTIAN LACHMANN,5224530,351.5,PQ  Dr C Lachmann August 2018 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2018-09-10,DR R SPENCER,5224529,555,PQ  Dr R Spencer August 2018 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2018-09-10,DR VIVIENNE JAYNE POSKITT,5224528,1036.00,PQ  Dr V Poskitt August 201 8 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2018-09-05,FALON NAMEPLATES LTD,4704452,193.8,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2018-09-05,FALON NAMEPLATES LTD,4704452,18,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Miscellaneous Expenditure,2018-09-26,LYRECO,4706424,242.64,STONEFALL CEMETERY
Harrogate Borough Council,Employees,R,Community,Bereavement Services,Temporary Staff,2018-09-12,TRAVAIL EMPLOYMENT GROUP LTD,4705908,423.11,Redacted Personal data
Harrogate Borough Council,Employees,R,Community,Bereavement Services,Temporary Staff,2018-09-05,TRAVAIL EMPLOYMENT GROUP LTD,4705450,429.42,Redacted Personal data
