Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Supplies and Services,R,Community,Arboriculture,Miscellaneous Expenditure,2020-07-10,STEEL AND MAW TREE EXPERTS,3611660,3298.75,
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,2020-07-13,VENERABLE TREE CARE,3611803,300,
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,2020-07-29,VENERABLE TREE CARE,3612437,2100.00,
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,2020-07-02,VENERABLE TREE CARE,3611188,3000.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2020-07-09,A A FOSTER,3611613,615,
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2020-07-17,ALLSTAR BUSINESS SOLUTIONS LTD,3612124,16.67,AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2020-07-17,DE-SIGNS SIGNS & GRAPHICS CENTRE LTD,3612153,1295.00,Equipment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-07-01,DR CHRISTIAN LACHMANN,3611202,1702.00,PQ Dr C Lachmann June 2020 Monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-07-01,DR R SPENCER,3611200,555,PQ Dr R Spencer June 2020 Monthly
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-07-01,DR VIVIENNE JAYNE POSKITT,3611201,1535.50,PQ Dr V Poskitt June 2020 Monthly Payment
Harrogate Borough Council,Supplies and Services,C,Community,Bereavement Services,Equipment,2020-07-16,FACULTATIEVE TECHNOLOGIES LTD,3611994,288725.81,PQ Interim No 1
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2020-07-27,FALON NAMEPLATES LTD,3612521,18.5,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2020-07-27,FALON NAMEPLATES LTD,3612521,684.84,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2020-07-17,HACS CIVIL ENGINEERING LLP,3611943,600,CE2446 St Andrews Church Val 5
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2020-07-24,HACS CIVIL ENGINEERING LLP,3612413,600,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Burial/Mortuary Fees,2020-07-03,NEIL & SONYA MILSTED INDEPENDENT FUNERAL DIRECTORS LTD,3611301,950,Burial/Mortuary Fees
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Other Consultants Fees,2020-07-10,NPS LEEDS LTD,3611313,1056.40,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Other Consultants Fees,2020-07-10,NPS LEEDS LTD,3611312,1188.45,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Hort Materials - Direct Purchase,2020-07-29,PEACOCK BROTHERS,3612681,537.98,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Grounds Maintenance Grants,2020-07-01,ST CUTHBERTS CHURCH,3611173,271.24,PQ Churchyard maintenance 201920
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Miscellaneous Expenditure,2020-07-02,VIVEDIA LTD T/A OBITUS,3611253,4246.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Computer Consumables,2020-07-24,VIZSEC (UK) LTD T/A VISUAL SECURITY SYSTEMS,3612390,575,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2020-07-22,BULLOUGHS CLEANING SERVICES LTD,3609279,361.38,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2020-07-22,BULLOUGHS CLEANING SERVICES LTD,3611299,361.38,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2020-07-22,BULLOUGHS CLEANING SERVICES LTD,3609280,722.76,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2020-07-22,BULLOUGHS CLEANING SERVICES LTD,3611298,722.76,Cavendish House 23 Robert Street
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2020-07-22,BULLOUGHS CLEANING SERVICES LTD,3609281,903.45,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2020-07-22,BULLOUGHS CLEANING SERVICES LTD,3611300,903.45,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Protective Clothing,2020-07-10,J.D SUPPLIES LTD,3610216,325,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Protective Clothing,2020-07-10,J.D SUPPLIES LTD,3610563,650,
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-07-10,NORTHGATE VEHICLE HIRE LTD,3609987,211.96,IHMT
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-07-15,NORTHGATE VEHICLE HIRE LTD,3611779,211.96,IHMT
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-07-10,NORTHGATE VEHICLE HIRE LTD,3609972,229.88,IHMT
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-07-10,NORTHGATE VEHICLE HIRE LTD,3609976,229.88,IHMT
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-07-10,NORTHGATE VEHICLE HIRE LTD,3609978,229.88,IHMT
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-07-10,NORTHGATE VEHICLE HIRE LTD,3609980,229.88,IHMT
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-07-15,NORTHGATE VEHICLE HIRE LTD,3611764,229.88,IHMT
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-07-15,NORTHGATE VEHICLE HIRE LTD,3611767,229.88,IHMT
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-07-15,NORTHGATE VEHICLE HIRE LTD,3611771,229.88,IHMT
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2020-07-15,NORTHGATE VEHICLE HIRE LTD,3611772,229.88,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Equipment,2020-07-01,PROFESSIONAL PAPER SUPPLIES LTD,3610179,25,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2020-07-10,PROFESSIONAL PAPER SUPPLIES LTD,3611475,413.4,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2020-07-10,PROFESSIONAL PAPER SUPPLIES LTD,3611474,1083.90,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2020-07-15,PROFESSIONAL PAPER SUPPLIES LTD,3612010,1094.75,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2020-07-01,PROFESSIONAL PAPER SUPPLIES LTD,3610179,1520.00,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2020-07-01,PROFESSIONAL PAPER SUPPLIES LTD,3610179,90,
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-07-22,TRAVAIL EMPLOYMENT GROUP LTD,3612188,645.03,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-07-10,TRAVAIL EMPLOYMENT GROUP LTD,3611653,747.23,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-07-10,TRAVAIL EMPLOYMENT GROUP LTD,3610746,747.85,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-07-31,TRAVAIL EMPLOYMENT GROUP LTD,3612444,754.24,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-07-17,TRAVAIL EMPLOYMENT GROUP LTD,3612160,775.27,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-07-10,TRAVAIL EMPLOYMENT GROUP LTD,3610748,815.16,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2020-07-22,TRAVAIL EMPLOYMENT GROUP LTD,3612187,828.25,Temporary Staff
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Equipment,2020-07-22,BISHOP SPORT & LEISURE,3612195,227.95,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2020-07-10,EDEN FARM LTD,3611629,362.92,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2020-07-31,EDEN FARM LTD,3612706,620.88,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2020-07-31,EDEN FARM LTD,3612705,650.8,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2020-07-22,EDEN FARM LTD,3612097,708.62,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2020-07-22,EDEN FARM LTD,3612096,762.36,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2020-07-10,EDEN FARM LTD,3611628,762.85,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2020-07-27,EDEN FARM LTD,3612534,928.72,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2020-07-28,P P SNACK FOODS LTD,3612463,380.06,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Equipment,2020-07-10,SELECTA UK LIMITED,3611664,4196.58,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Purchase of Bulk Containers,2020-07-27,UK CONTAINER MAINTENANCE LTD,3612525,2400.09,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Purchase of Bulk Containers,2020-07-27,UK CONTAINER MAINTENANCE LTD,3612523,3690.90,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Purchase of Bulk Containers,2020-07-27,UK CONTAINER MAINTENANCE LTD,3612523,1640.40,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Credit Card Fees,2020-07-06,ADVAM (UK) LTD,3611314,253.02,
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2020-07-15,ALLSTAR BUSINESS SOLUTIONS LTD,3611282,93.82,AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2020-07-17,ALLSTAR BUSINESS SOLUTIONS LTD,3612124,96.79,AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Stationery/Office Consumables,2020-07-10,BANNER GROUP LTD,3611186,83.34,CONSOLIDATED INVOICE
Harrogate Borough Council,Premises,R,Community,Car Parking,Reactive Repairs & Maint - F&F,2020-07-10,BOB COWELL,3611507,315,
Harrogate Borough Council,Premises,R,Community,Car Parking,Reactive Repairs & Maint - F&F,2020-07-10,BOB COWELL,3611508,898,
Harrogate Borough Council,Premises,R,Community,Car Parking,Reactive Repairs & Maint - F&F,2020-07-24,FLOWBIRD SMART CITY UK LIMITED,3612370,571.75,
Harrogate Borough Council,Premises,R,Community,Car Parking,Reactive Repairs & Maint - F&F,2020-07-14,FLOWBIRD SMART CITY UK LIMITED,3611634,3312.38,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Credit Card Services,2020-07-15,FLOWBIRD SMART CITY UK LIMITED,3611470,572,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Cash Collection Fees,2020-07-02,G4S CASH SOLUTIONS (UK),3608361,314.01,Suspensions for Contract No 2793881
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Cash Collection Fees,2020-07-02,G4S CASH SOLUTIONS (UK),3606275,454.82,ACCR2021 Contract 2793881 Services between 01Apr2020  30Apr2020
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Cash Collection Fees,2020-07-02,G4S CASH SOLUTIONS (UK),3607407,454.82,Contract 2793881 Services between 01May2020  31May2020
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Cash Collection Fees,2020-07-02,G4S CASH SOLUTIONS (UK),3609009,454.82,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Cash Collection Fees,2020-07-02,G4S CASH SOLUTIONS (UK),3610409,454.82,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Court Fees,2020-07-06,HER MAJESTY´S COURTS SERVICE,3611297,885,PQ To register debts at TEC
Harrogate Borough Council,Premises,R,Community,Car Parking,Rents & Wayleaves,2020-07-06,ODEON CINEMAS LTD,3610258,1489.69,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Other Consultants Fees,2020-07-06,PARKING PERSPECTIVES LTD,3610564,3840.00,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Other Consultants Fees,2020-07-06,PARKING PERSPECTIVES LTD,3610564,674,
