Supplier Name,Category Family,Invoice GL Date,Spend
BAE Systems Applied Intelligence Ltd,Information Technology,2018-05-13,71061.34
BAE Systems Applied Intelligence Ltd,Information Technology,2018-05-13,71061.34
BAE Systems Applied Intelligence Ltd,Information Technology,2018-05-13,35530.67
BAE Systems Applied Intelligence Ltd,Information Technology,2018-05-16,25919.38
BAE Systems Applied Intelligence Ltd,Information Technology,2018-05-15,128793.00
BAE Systems Applied Intelligence Ltd,Information Technology,2018-05-02,34201.49
BAE Systems Applied Intelligence Ltd,Information Technology,2018-05-01,34201.49
BAE Systems Applied Intelligence Ltd,Information Technology,2018-05-02,66642.00
BAE Systems Applied Intelligence Ltd,Information Technology,2018-05-18,39640.88
BAE Systems Applied Intelligence Ltd,Information Technology,2018-05-17,59495.82
BAE Systems Applied Intelligence Ltd,Information Technology,2018-05-18,45565.81
BAM Nuttall Ltd,General Civils,2018-05-16,829737.79
BAM Nuttall Ltd,General Civils,2018-05-15,2359761.38
BAM Nuttall Ltd,Professional Services Direct,2018-05-24,29029.50
BAM Nuttall Ltd,General Civils,2018-05-25,307499.62
BAM Nuttall Ltd,General Civils,2018-05-02,26724.07
BAM Nuttall Ltd,General Civils,2018-05-08,86524.20
BAM Nuttall Ltd,General Civils,2018-05-21,57107.28
BAM Nuttall Ltd,General Civils,2018-05-22,47396.61
BAM Nuttall Ltd,Buildings,2018-05-16,43939.35
BAM Nuttall Ltd,Professional Services Direct,2018-05-04,125254.01
BAM Nuttall Ltd,Professional Services Direct,2018-05-04,102143.28
BAM Nuttall Ltd,Professional Services Direct,2018-05-04,32491.20
BAM Nuttall Ltd,General Civils,2018-05-04,212823.56
BAM Nuttall Ltd,Professional Services Direct,2018-05-04,27257.00
BAM Nuttall Ltd,General Civils,2018-05-09,331404.79
BAM Nuttall Ltd,Buildings,2018-05-09,30314.24
BAM Nuttall Ltd,Professional Services Direct,2018-05-01,151000.00
BAM Nuttall Ltd,Buildings,2018-05-02,50000.00
BAM Nuttall Ltd,Professional Services Direct,2018-05-01,35436.00
BAM Nuttall Ltd,General Civils,2018-05-22,59113.55
BAM Nuttall Ltd,Professional Services Direct,2018-05-01,85610.83
BAM Nuttall Ltd,Professional Services Direct,2018-05-04,103698.58
BAM Nuttall Ltd,Buildings,2018-05-10,191881.20
BAM Nuttall Ltd,Buildings,2018-05-23,720769.03
BAM Nuttall Ltd,Professional Services Direct,2018-05-18,936173.91
BAM Nuttall Ltd,General Civils,2018-05-18,93467.12
BAM Nuttall Ltd,General Civils,2018-05-25,239930.36
BAM Nuttall Ltd,General Civils,2018-05-16,187298.91
BAM Nuttall Ltd,General Civils,2018-05-24,105015.58
BAM Nuttall Ltd,Professional Services Direct,2018-05-18,176523.25
BAM Nuttall Ltd,Buildings,2018-05-16,27251.16
BAM Nuttall Ltd,General Civils,2018-05-15,273864.30
BAM Nuttall Ltd,General Civils,2018-05-17,29144.67
BAM Nuttall Ltd,General Civils,2018-05-18,25302.71
BAM Nuttall Ltd,General Civils,2018-05-17,81321.16
BAM Nuttall Ltd,General Civils,2018-05-22,345169.54
BCM Construction Ltd,Electrification and Fixed Plant,2018-05-11,215866.01
BCM Construction Ltd,Electrification and Fixed Plant,2018-05-16,98618.08
BCM Construction Ltd,Electrification and Fixed Plant,2018-05-16,169252.90
BCM Construction Ltd,Electrification and Fixed Plant,2018-05-11,384071.18
BCM Construction Ltd,General Civils,2018-05-15,25600.00
BCM Construction Ltd,Electrification and Fixed Plant,2018-05-14,149312.31
BCM Construction Ltd,Electrification and Fixed Plant,2018-05-10,77841.30
BDO LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-22,70000.00
BDO LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-24,150579.87
BOC Ltd,Utilities,2018-05-04,49972.28
Babcock Information Analytics and Security Ltd,Information Technology,2018-05-15,30000.00
Babcock Rail Ltd,Track,2018-05-11,467282.00
Babcock Rail Ltd,Signalling,2018-05-08,27388.67
Babcock Rail Ltd,Track,2018-05-08,203629.77
Babcock Rail Ltd,Track,2018-05-09,27123.00
Babcock Rail Ltd,Track,2018-05-09,54394.00
Babcock Rail Ltd,Track,2018-05-09,118252.00
Babcock Rail Ltd,Track,2018-05-09,209082.00
Babcock Rail Ltd,Track,2018-05-11,100491.00
Babcock Rail Ltd,Track,2018-05-09,45961.00
Babcock Rail Ltd,Track,2018-05-09,138599.00
Babcock Rail Ltd,Track,2018-05-11,1286596.00
Babcock Rail Ltd,Telecoms,2018-05-22,34979.78
Babcock Rail Ltd,Telecoms,2018-05-01,46188.20
Babcock Rail Ltd,Signalling,2018-05-29,139625.20
Babcock Rail Ltd,Track,2018-05-11,51112.00
Babcock Rail Ltd,On Track Machines,2018-05-14,915660.58
Babcock Rail Ltd,On Track Machines,2018-05-23,319612.63
Babcock Rail Ltd,Track,2018-05-08,519060.08
Babcock Rail Ltd,Track,2018-05-08,500740.41
Babcock Rail Ltd,Track,2018-05-14,57382.54
Babcock Rail Ltd,Track,2018-05-14,236363.66
Babcock Rail Ltd,Track,2018-05-14,316375.52
Babcock Rail Ltd,Telecoms,2018-05-18,522680.96
Babcock Rail Ltd,Signalling,2018-05-10,1424468.88
Babcock Rail Ltd,Telecoms,2018-05-14,107739.82
Babcock Rail Ltd,Signalling,2018-05-08,66008.06
Babcock Rail Ltd,Signalling,2018-05-17,29229.33
Babcock Rail Ltd,General Civils,2018-05-04,45310.28
Babcock Rail Ltd,Signalling,2018-05-16,87648.22
"Babcock Skills, Development & Training Ltd",HR and Training,2018-05-08,199087.42
Balfour Beatty Civil Engineering Limited,Buildings,2018-05-10,711601.47
Balfour Beatty Civil Engineering Limited,General Civils,2018-05-08,62141.98
Balfour Beatty Civil Engineering Limited,General Civils,2018-05-23,92502.52
Balfour Beatty Kilpatrick Ltd,Electrification and Fixed Plant,2018-05-11,220747.11
Balfour Beatty Living Places Ltd,Electrification and Fixed Plant,2018-05-01,53335.06
Balfour Beatty PLC t/a Omnicom Engineering Ltd,Intelligent Infrastructure,2018-05-10,35853.92
Balfour Beatty PLC t/a Omnicom Engineering Ltd,Intelligent Infrastructure,2018-05-24,30639.00
Balfour Beatty Rail Ltd,Electrification and Fixed Plant,2018-05-25,450302.72
Balfour Beatty Rail Ltd,Signalling,2018-05-21,434006.16
Balfour Beatty Rail Ltd,On Track Machines,2018-05-24,42604.00
Balfour Beatty Rail Ltd,Buildings,2018-05-17,58938.27
Balfour Beatty Rail Ltd,General Civils,2018-05-17,49970.44
Balfour Beatty Rail Ltd,General Civils,2018-05-17,113214.13
Balfour Beatty Rail Ltd,General Civils,2018-05-17,82565.90
Balfour Beatty Rail Ltd,On Track Plant,2018-05-29,44616.25
Balfour Beatty Rail Ltd,On Track Machines,2018-05-14,44660.00
Balfour Beatty Rail Ltd,On Track Machines,2018-05-18,112541.04
Balfour Beatty Rail Ltd,On Track Machines,2018-05-29,66673.38
Balfour Beatty Rail Ltd,On Track Machines,2018-05-11,738811.31
Balfour Beatty Rail Ltd,On Track Machines,2018-05-29,165254.58
Balfour Beatty Rail Ltd,On Track Machines,2018-05-29,738811.31
Balfour Beatty Rail Ltd,On Track Machines,2018-05-02,207865.12
Balfour Beatty Rail Ltd,Track,2018-05-18,962182.23
Balfour Beatty Rail Ltd,Electrification and Fixed Plant,2018-05-14,47553.49
Balfour Beatty Rail Ltd,Professional Services Direct,2018-05-10,88808.38
Balfour Beatty Rail Ltd,Professional Services Direct,2018-05-17,41832.56
Balfour Beatty Rail Ltd,Electrification and Fixed Plant,2018-05-21,911665.58
Balfour Beatty Rail Ltd,Rail Fleet,2018-05-15,162815.33
Balfour Beatty Rail Ltd,On Track Machines,2018-05-08,819028.85
Balfour Beatty Rail Ltd,On Track Machines,2018-05-25,818175.00
Balfour Beatty Rail Ltd,Rail Fleet,2018-05-22,81288.91
Balfour Beatty Rail Ltd,General Civils,2018-05-11,128112.58
Balfour Beatty Rail Ltd,General Civils,2018-05-09,25182.43
Balfour Beatty Rail Ltd,General Civils,2018-05-30,128590.48
Balfour Beatty Rail Ltd,General Civils,2018-05-14,33380.12
Balfour Beatty Rail Ltd,Electrification and Fixed Plant,2018-05-11,5090641.04
Balfour Beatty Rail Ltd,Signalling,2018-05-10,66850.21
Balfour Beatty Rail Ltd,General Civils,2018-05-10,35337.14
Balfour Beatty Rail Ltd - Engineering & Technology Solutions,Intelligent Infrastructure,2018-05-01,52642.00
Bayer Environmental Science,Rail Fleet,2018-05-12,53445.00
Beacons Business Interiors Ltd,Facilities - Hard Services,2018-05-18,27454.60
Bearing Point BV,Land & Property Acquisitions (incl. Business Consultancy),2018-05-04,72852.00
Bechtel Ltd,Professional Services Direct,2018-05-01,30333.02
Bechtel Ltd,Professional Services Direct,2018-05-01,1146928.53
Bechtel Ltd,Professional Services Direct,2018-05-30,1138470.36
Bechtel Ltd,Professional Services Direct,2018-05-30,50786.55
Bechtel Ltd,Professional Services Direct,2018-05-01,152359.65
Bechtel Ltd,Professional Services Direct,2018-05-25,148127.44
Bechtel Ltd,Professional Services Direct,2018-05-01,42322.13
Bechtel Ltd,Professional Services Direct,2018-05-30,50786.55
Berrymans Lace Mawer LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-31,40219.07
Blocwork LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-16,124350.55
Bombardier Transportation UK Ltd,Signalling,2018-05-18,27407.20
Bombardier Transportation UK Ltd,Signalling,2018-05-31,49332.96
Bombardier Transportation UK Ltd,Plant and Tools,2018-05-14,53900.00
Bombardier Transportation UK Ltd,Signalling,2018-05-14,35385.99
Bransby Wilson Parking Solutions Ltd,Security Solutions,2018-05-23,35882.35
BravoSolution UK Ltd,Information Technology,2018-05-30,71825.00
Braybrook Ltd,Buildings,2018-05-03,41188.83
Brett Aggregates Ltd,Ballast,2018-05-04,41850.00
Bridgeway Consulting Ltd,Professional Services Direct,2018-05-15,156566.39
Bridgeway Consulting Ltd,Professional Services Direct,2018-05-18,66157.08
Bridgeway Consulting Ltd,Contingent Labour,2018-05-22,318682.99
Bridgeway Consulting Ltd,Contingent Labour,2018-05-30,39370.38
Bridgeway Consulting Ltd,Contingent Labour,2018-05-14,28888.06
Bridgeway Consulting Ltd,Contingent Labour,2018-05-30,118815.27
Bridgeway Consulting Ltd,Contingent Labour,2018-05-14,146297.87
British Steel Ltd t/a British Steel,Rail and Ancillaries,2018-05-17,1101916.41
British Steel Ltd t/a British Steel,Rail and Ancillaries,2018-05-17,149225.32
British Steel Ltd t/a British Steel,Rail and Ancillaries,2018-05-17,868347.76
British Steel Ltd t/a British Steel,Rail and Ancillaries,2018-05-17,61624.44
British Steel Ltd t/a British Steel,Rail and Ancillaries,2018-05-17,30935.06
British Steel Ltd t/a British Steel,Rail and Ancillaries,2018-05-17,28776.24
British Steel Ltd t/a British Steel,Rail and Ancillaries,2018-05-17,74513.40
British Steel Ltd t/a British Steel,Rail and Ancillaries,2018-05-17,635470.00
British Steel Ltd t/a British Steel,Rail and Ancillaries,2018-05-17,89335.20
British Steel Ltd t/a British Steel,Rail and Ancillaries,2018-05-17,31682.34
British Steel Ltd t/a British Steel,Rail and Ancillaries,2018-05-17,63227.32
British Steel Ltd t/a British Steel,Rail and Ancillaries,2018-05-17,30198.40
British Steel Ltd t/a British Steel,Rail and Ancillaries,2018-05-17,93375.76
British Steel Ltd t/a British Steel,Rail and Ancillaries,2018-05-17,94821.08
British Telecommunications plc,Telecoms,2018-05-31,927242.75
British Telecommunications plc,Telecoms,2018-05-29,33000.00
British Telecommunications plc,Telecoms,2018-05-15,415327.04
British Telecommunications plc,Telecoms,2018-05-27,39431.22
British Telecommunications plc,Telecoms,2018-05-15,31065.46
British Telecommunications plc,Telecoms,2018-05-25,621239.91
British Telecommunications plc,Telecoms,2018-05-03,104251.39
British Transport Police,Security Solutions,2018-05-04,25545.21
British Transport Police,Security Solutions,2018-05-03,25743.01
Broadgate Estates,Regulatory Charges,2018-05-22,35054.00
Buckingham Group Contracting Ltd,General Civils,2018-05-04,208186.61
Buckingham Group Contracting Ltd,General Civils,2018-05-29,266738.39
Buckingham Group Contracting Ltd,General Civils,2018-05-31,275960.85
Buckingham Group Contracting Ltd,General Civils,2018-05-10,130992.08
Buckingham Group Contracting Ltd,General Civils,2018-05-14,175277.61
Buckingham Group Contracting Ltd,General Civils,2018-05-08,122232.88
Buckingham Group Contracting Ltd,Buildings,2018-05-04,282773.02
Buckingham Group Contracting Ltd,Buildings,2018-05-17,561512.16
Buckingham Group Contracting Ltd,Buildings,2018-05-11,1016084.69
Buckingham Group Contracting Ltd,Buildings,2018-05-24,1085217.33
Buckingham Group Contracting Ltd,Buildings,2018-05-14,1664371.00
Buckingham Group Contracting Ltd,Buildings,2018-05-16,1656547.00
Buckingham Group Contracting Ltd,Buildings,2018-05-10,184792.29
Buckingham Group Contracting Ltd,Buildings,2018-05-08,187035.14
Buckingham Group Contracting Ltd,Buildings,2018-05-10,232969.30
Buckingham Group Contracting Ltd,General Civils,2018-05-10,389870.88
Buckingham Group Contracting Ltd,General Civils,2018-05-08,102077.80
Buckingham Group Contracting Ltd,Buildings,2018-05-10,79395.00
Buckingham Group Contracting Ltd,Buildings,2018-05-21,103987.00
Buckingham Group Contracting Ltd,Buildings,2018-05-15,26771.16
Buckingham Group Contracting Ltd,General Civils,2018-05-11,152927.28
Buckingham Group Contracting Ltd,General Civils,2018-05-11,1320128.08
Build 2 Design Ltd,Buildings,2018-05-04,82335.80
C Spencer Ltd,Buildings,2018-05-14,718171.58
CEMEX Rail Products,Sleepers and Bearers,2018-05-15,39492.00
CEMEX Rail Products,Sleepers and Bearers,2018-05-15,27340.20
CEMEX Rail Products,Sleepers and Bearers,2018-05-15,27340.20
CEMEX Rail Products,Sleepers and Bearers,2018-05-31,27340.20
CEMEX Rail Products,Sleepers and Bearers,2018-05-04,40788.00
CEMEX Rail Products,Sleepers and Bearers,2018-05-17,82933.20
CEMEX Rail Products,Sleepers and Bearers,2018-05-17,39492.00
CEMEX Rail Products,Sleepers and Bearers,2018-05-08,39492.00
CEMEX Rail Products,Sleepers and Bearers,2018-05-08,31593.60
CEMEX Rail Products,Sleepers and Bearers,2018-05-15,39492.00
CEMEX Rail Products,Sleepers and Bearers,2018-05-15,35542.80
CEMEX Rail Products,Sleepers and Bearers,2018-05-15,27644.40
CEMEX Rail Products,Sleepers and Bearers,2018-05-10,27644.40
CEMEX Rail Products,Sleepers and Bearers,2018-05-04,65495.65
CEMEX Rail Products,Sleepers and Bearers,2018-05-08,41959.08
CEMEX Rail Products,Sleepers and Bearers,2018-05-11,45318.66
CEMEX Rail Products,Sleepers and Bearers,2018-05-11,65495.65
CEMEX Rail Products,Sleepers and Bearers,2018-05-11,27189.11
CEMEX Rail Products,Sleepers and Bearers,2018-05-17,31267.53
CEMEX Rail Products,Sleepers and Bearers,2018-05-29,48004.62
CEMEX Rail Products,Sleepers and Bearers,2018-05-29,40000.00
CPMS Ltd,Facilities - Hard Services,2018-05-22,40503.53
CPMS Ltd,Track,2018-05-20,48449.68
CPMS Ltd,Buildings,2018-05-17,60038.75
CPMS Ltd,Buildings,2018-05-11,128135.49
CPMS Ltd,Buildings,2018-05-01,38461.70
CSC Computer Sciences Ltd,Information Technology,2018-05-31,46672.20
CSC Computer Sciences Ltd,Information Technology,2018-05-03,105000.00
CSC Computer Sciences Ltd,Information Technology,2018-05-22,292905.95
CSC Computer Sciences Ltd,Information Technology,2018-05-04,60587.00
CSC Computer Sciences Ltd,Information Technology,2018-05-21,76906.00
CSC Computer Sciences Ltd,Information Technology,2018-05-21,124786.00
CSC Computer Sciences Ltd,Information Technology,2018-05-21,74891.00
CSC Computer Sciences Ltd,Information Technology,2018-05-23,126174.50
CSC Computer Sciences Ltd,Information Technology,2018-05-21,53328.00
CSC Computer Sciences Ltd,Information Technology,2018-05-21,150976.25
CSC Computer Sciences Ltd,Information Technology,2018-05-21,53707.00
CSC Computer Sciences Ltd,Information Technology,2018-05-02,46612.50
CSC Computer Sciences Ltd,Information Technology,2018-05-13,39684.47
CSC Computer Sciences Ltd,Information Technology,2018-05-09,194936.16
CSC Computer Sciences Ltd,Information Technology,2018-05-23,58381.60
CSC Computer Sciences Ltd,Information Technology,2018-05-30,46198.00
CSC Computer Sciences Ltd,Information Technology,2018-05-23,28893.60
CSC Computer Sciences Ltd,Information Technology,2018-05-18,41991.96
CSC Computer Sciences Ltd,Information Technology,2018-05-18,27578.82
Capel Group Ltd,Infrastructure Support Services,2018-05-16,119159.57
Capita Business Services Ltd,Recruitment Services,2018-05-31,43473.61
Capita Business Services Ltd,Recruitment Services,2018-05-10,5394182.84
Capita Business Services Ltd,Recruitment Services,2018-05-31,4968894.89
Capita Business Services Ltd,Recruitment Services,2018-05-16,27332.73
Capita Employee Benefits Ltd,HR and Training,2018-05-24,31010.22
Capita Employee Benefits Ltd,HR and Training,2018-05-31,31068.38
Capita Property & Infrastructure Ltd,Professional Services Direct,2018-05-17,45132.95
Capita Property & Infrastructure Ltd,Professional Services Direct,2018-05-17,40093.98
Capita Property & Infrastructure Ltd,Professional Services Direct,2018-05-23,29003.00
Capita Travel & Events Ltd,Supplies and Services,2018-05-10,336046.59
Capita Travel & Events Ltd,Supplies and Services,2018-05-10,1277322.07
Capita Travel & Events Ltd,Supplies and Services,2018-05-15,1815147.89
Capita Travel & Events Ltd,Supplies and Services,2018-05-31,1748856.24
Carillion Construction Ltd,General Civils,2018-05-09,106008.49
Carillion Powerlines Ltd,Electrification and Fixed Plant,2018-05-15,84884.42
Carillion Powerlines Ltd,Electrification and Fixed Plant,2018-05-18,49149.48
Carillion Powerlines Ltd,Electrification and Fixed Plant,2018-05-18,44571.03
Carillion Powerlines Ltd,Electrification and Fixed Plant,2018-05-18,443655.06
Carillion Powerlines Ltd,Electrification and Fixed Plant,2018-05-15,576700.77
Carillion Powerlines Ltd,Electrification and Fixed Plant,2018-05-18,845446.34
Carillion Powerlines Ltd,Electrification and Fixed Plant,2018-05-15,1990868.26
Carillion Powerlines Ltd,Electrification and Fixed Plant,2018-05-18,4171069.34
Carillion Powerlines Ltd,Electrification and Fixed Plant,2018-05-14,86169.83
Cello Signal Ltd t/a The Leith Agency,Land & Property Acquisitions (incl. Business Consultancy),2018-05-03,48500.00
Cello Signal Ltd t/a The Leith Agency,Land & Property Acquisitions (incl. Business Consultancy),2018-05-15,49900.00
Central Alliance Pre Construction Services Ltd,Professional Services Direct,2018-05-24,31636.76
Centregreat Rail Ltd,General Civils,2018-05-16,168959.27
Centregreat Rail Ltd,Buildings,2018-05-03,77409.35
Churchill Contract Services Ltd,Facilities - Soft Services,2018-05-04,93031.82
Churchill Contract Services Ltd,Facilities - Soft Services,2018-05-04,34479.06
Clarke Chapman Group Ltd,Rail Fleet,2018-05-09,98197.32
Clarke Chapman Group Ltd,Rail Fleet,2018-05-09,966322.00
Clarke Chapman Group Ltd,Rail Fleet,2018-05-09,98448.58
Cleshar Contract Services Ltd,Electrification and Fixed Plant,2018-05-04,104339.13
Cleshar Contract Services Ltd,Track,2018-05-30,516819.38
Cleshar Contract Services Ltd,Track,2018-05-12,49597.83
Cleveland Cable Company Ltd,Electrification and Fixed Plant,2018-05-24,94134.00
Cleveland Cable Company Ltd,Signalling,2018-05-09,25770.00
Codra Software Ltd,Intelligent Infrastructure,2018-05-30,133099.50
Cognizant Worldwide Ltd,Information Technology,2018-05-18,168299.00
Cognizant Worldwide Ltd,Information Technology,2018-05-15,66026.16
Cognizant Worldwide Ltd,Information Technology,2018-05-15,37327.18
Cognizant Worldwide Ltd,Information Technology,2018-05-15,35070.00
Cognizant Worldwide Ltd,Information Technology,2018-05-14,27590.00
Cognizant Worldwide Ltd,Information Technology,2018-05-18,135697.00
Cognizant Worldwide Ltd,Information Technology,2018-05-18,57573.00
Cognizant Worldwide Ltd,Information Technology,2018-05-18,27515.00
Cognizant Worldwide Ltd,Information Technology,2018-05-16,100143.23
Cognizant Worldwide Ltd,Information Technology,2018-05-15,100143.23
Cognizant Worldwide Ltd,Information Technology,2018-05-15,266494.00
Cognizant Worldwide Ltd,Information Technology,2018-05-16,82845.00
Cognizant Worldwide Ltd,Telecoms,2018-05-11,39996.15
Cognizant Worldwide Ltd,Telecoms,2018-05-17,39996.15
Cognizant Worldwide Ltd,Information Technology,2018-05-11,73442.00
Cognizant Worldwide Ltd,Information Technology,2018-05-24,74684.00
Cognizant Worldwide Ltd,Information Technology,2018-05-24,89617.00
Cognizant Worldwide Ltd,Information Technology,2018-05-21,29148.00
Cognizant Worldwide Ltd,Information Technology,2018-05-23,30536.00
Cognizant Worldwide Ltd,Information Technology,2018-05-23,30536.00
Cognizant Worldwide Ltd,Information Technology,2018-05-23,26372.00
Cognizant Worldwide Ltd,Information Technology,2018-05-23,30536.00
Cognizant Worldwide Ltd,Information Technology,2018-05-23,27760.00
Cognizant Worldwide Ltd,Information Technology,2018-05-18,29148.00
Cognizant Worldwide Ltd,Information Technology,2018-05-18,25188.00
Cognizant Worldwide Ltd,Information Technology,2018-05-24,69703.80
Cognizant Worldwide Ltd,Information Technology,2018-05-15,48620.00
Colas Rail Ltd,Track,2018-05-18,31807.23
Colas Rail Ltd,On Track Machines,2018-05-16,937563.91
Colas Rail Ltd,On Track Machines,2018-05-24,457957.91
Colas Rail Ltd,On Track Machines,2018-05-09,156718.23
Colas Rail Ltd,On Track Machines,2018-05-08,62192.31
Colas Rail Ltd,Track,2018-05-24,145999.00
Colas Rail Ltd,Track,2018-05-23,195300.00
Colas Rail Ltd,On Track Machines,2018-05-24,91413.64
Colas Rail Ltd,Track,2018-05-22,125804.00
Colas Rail Ltd,Track,2018-05-21,144980.00
Colas Rail Ltd,Track,2018-05-23,68770.00
Colas Rail Ltd,Track,2018-05-18,493774.52
Colas Rail Ltd,Track,2018-05-18,731336.64
Colas Rail Ltd,Track,2018-05-18,339764.55
Colas Rail Ltd,Track,2018-05-21,248965.66
Colas Rail Ltd,Track,2018-05-18,63344.73
Colas Rail Ltd,Track,2018-05-18,513491.68
Colas Rail Ltd,Track,2018-05-18,620344.79
Colas Rail Ltd,Rail Fleet,2018-05-08,559615.38
Colas Rail Ltd,Rail Fleet,2018-05-22,294553.81
Colas Rail Ltd,On Track Machines,2018-05-24,84507.04
Colas Rail Ltd,On Track Machines,2018-05-24,41760.84
Colas Rail Ltd,On Track Machines,2018-05-24,142851.98
Colas Rail Ltd,On Track Machines,2018-05-24,79208.06
Colas Rail Ltd,On Track Machines,2018-05-24,48718.23
Colas Rail Ltd,On Track Machines,2018-05-22,45291.32
Colas Rail Ltd,Logistics,2018-05-08,413218.08
Colas Rail Ltd,Logistics,2018-05-22,579904.77
Colas Rail Ltd,On Track Machines,2018-05-15,1435996.15
Colas Rail Ltd,On Track Machines,2018-05-22,419787.29
Colas Rail Ltd,Track,2018-05-14,192699.23
Colas Rail Ltd,Track,2018-05-18,47686.69
Colas Rail Ltd,Track,2018-05-22,496635.32
Colas Rail Ltd,Track,2018-05-21,48800.00
Colas Rail Ltd,Track,2018-05-14,135515.64
Colas Rail Ltd,Track,2018-05-14,320738.63
Colas Rail Ltd,Track,2018-05-14,140696.40
Colas Rail Ltd,Track,2018-05-14,183192.30
Colas Rail Ltd,Track,2018-05-14,186753.02
Colas Rail Ltd,Track,2018-05-21,46000.00
Colas Rail Ltd,Electrification and Fixed Plant,2018-05-16,1008232.54
Colas Rail Ltd,Track,2018-05-24,200000.00
Colas Rail Ltd,Track,2018-05-18,145591.93
Colas Rail Ltd,Track,2018-05-24,1141187.93
Colas Rail Ltd,Track,2018-05-24,80600.00
Colas Rail Ltd,Track,2018-05-21,1424523.95
Colas Rail Ltd,Track,2018-05-18,96200.00
Colas Rail Ltd,Track,2018-05-21,40626.00
Colas Rail Ltd,Signalling,2018-05-16,166414.00
Colas Rail Ltd,On Track Machines,2018-05-24,125010.22
Collaborative Project Management Services Ltd,Professional Services Direct,2018-05-09,118579.28
Collaborative Project Management Services Ltd,Professional Services Direct,2018-05-09,153685.22
Collaborative Project Management Services Ltd,Professional Services Direct,2018-05-09,94184.74
Colt Construction Ltd,Buildings,2018-05-02,31473.00
Colt Construction Ltd,Facilities - Hard Services,2018-05-10,29532.50
Colt Construction Ltd,Buildings,2018-05-15,62542.29
Colt Construction Ltd,Buildings,2018-05-01,674396.57
Colt Construction Ltd,Buildings,2018-05-16,449601.45
Colt Construction Ltd,Buildings,2018-05-30,127352.72
Colt Construction Ltd,Buildings,2018-05-01,198476.23
Colt Construction Ltd,Buildings,2018-05-15,60724.70
Colt Construction Ltd,Buildings,2018-05-15,46894.83
Company Barclaycard,Land & Property Acquisitions (incl. Business Consultancy),2018-05-08,253992.08
Complete Environmental Services Ltd,Infrastructure Support Services,2018-05-23,26321.44
Complete Paving Requirements (Scotland) Ltd,Buildings,2018-05-24,53084.39
Complete Paving Requirements (Scotland) Ltd,Buildings,2018-05-08,98060.52
Computacenter (UK) Ltd,Information Technology,2018-05-16,37502.62
Computacenter (UK) Ltd,Information Technology,2018-05-19,396428.18
Computacenter (UK) Ltd,Information Technology,2018-05-01,73342.23
Computacenter (UK) Ltd,Information Technology,2018-05-01,67708.71
Computacenter (UK) Ltd,Information Technology,2018-05-03,43999.26
Computacenter (UK) Ltd,Information Technology,2018-05-04,27631.73
Comtest Wireless Europe Ltd,Intelligent Infrastructure,2018-05-24,182248.63
Concrete Repairs Ltd,Buildings,2018-05-08,178476.38
Construction Marine Ltd,General Civils,2018-05-15,199639.17
Construction Marine Ltd,General Civils,2018-05-15,282804.11
Construction Marine Ltd,General Civils,2018-05-15,38545.78
Construction Marine Ltd,General Civils,2018-05-04,30460.78
Construction Marine Ltd,General Civils,2018-05-04,175976.66
Construction Marine Ltd,General Civils,2018-05-04,40486.04
Construction Marine Ltd,General Civils,2018-05-17,75000.00
Construction Marine Ltd,General Civils,2018-05-04,64988.00
Construction Marine Ltd,General Civils,2018-05-17,32937.12
Construction Marine Ltd,General Civils,2018-05-16,79299.17
Construction Marine Ltd,General Civils,2018-05-17,47641.82
Construction Marine Ltd,General Civils,2018-05-12,173442.44
Construction Marine Ltd,General Civils,2018-05-31,66860.46
Construction Marine Ltd,Buildings,2018-05-15,158926.20
Construction Marine Ltd,General Civils,2018-05-15,42336.01
Construction Marine Ltd,General Civils,2018-05-17,70280.53
Construction Marine Ltd,General Civils,2018-05-17,195818.84
Construction Marine Ltd,General Civils,2018-05-04,41473.82
Contract Fire Systems Ltd,Facilities - Hard Services,2018-05-24,26633.08
Coombes Forestry Ltd,Infrastructure Support Services,2018-05-14,490502.67
Costain Ltd,General Civils,2018-05-22,65192.38
Costain Ltd,General Civils,2018-05-22,35625.55
Costain Ltd,General Civils,2018-05-16,83759.29
Costain Ltd,General Civils,2018-05-22,125352.39
Costain Ltd,Buildings,2018-05-31,34842.09
Costain Ltd,Professional Services Direct,2018-05-11,219407.96
Costain Ltd,Buildings,2018-05-17,225000.00
Costain Ltd,Professional Services Direct,2018-05-22,1034000.00
Costain Ltd,Professional Services Direct,2018-05-21,8203746.82
Costain Ltd,Buildings,2018-05-14,8069049.89
Costain Ltd,Buildings,2018-05-31,2500000.00
Costain Ltd,General Civils,2018-05-08,29045.54
Covtec Ltd,Signalling,2018-05-12,35427.52
Coyle Personnel plc,Contingent Labour,2018-05-16,44958.20
Coyle Personnel plc,Contingent Labour,2018-05-29,25161.48
Cranfield University,Professional Services Direct,2018-05-30,36824.50
Currie & Brown (UK) Ltd,Professional Services Direct,2018-05-03,60702.50
Currie & Brown (UK) Ltd,Professional Services Direct,2018-05-14,54154.00
Currie & Brown (UK) Ltd,Professional Services Direct,2018-05-20,38587.00
Currie & Brown (UK) Ltd,Professional Services Direct,2018-05-14,50400.00
